Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.565 [0.538 - 0.597],0.562 [0.560 - 0.564],0.562 [0.518 - 0.624],0.562 [0.560 - 0.564],0.002 [0.002 - 0.003],0.124 [0.080 - 0.186],0.005 [0.004 - 0.005]
Demographic,0.577 [0.547 - 0.606],0.566 [0.564 - 0.568],0.568 [0.519 - 0.632],0.566 [0.564 - 0.568],0.002 [0.002 - 0.003],0.134 [0.084 - 0.198],0.005 [0.004 - 0.005]
Metabolite+Demographic,0.579 [0.551 - 0.608],0.566 [0.564 - 0.568],0.563 [0.523 - 0.609],0.566 [0.564 - 0.568],0.002 [0.002 - 0.003],0.128 [0.089 - 0.175],0.005 [0.004 - 0.005]
