Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.582 [0.541 - 0.606],0.564 [0.561 - 0.566],0.562 [0.494 - 0.610],0.564 [0.561 - 0.566],0.003 [0.002 - 0.003],0.126 [0.060 - 0.174],0.005 [0.004 - 0.006]
Demographic,0.744 [0.713 - 0.772],0.682 [0.680 - 0.684],0.685 [0.628 - 0.738],0.682 [0.680 - 0.684],0.004 [0.004 - 0.005],0.367 [0.309 - 0.419],0.008 [0.007 - 0.010]
Metabolite+Demographic,0.738 [0.710 - 0.765],0.687 [0.685 - 0.690],0.691 [0.632 - 0.739],0.687 [0.685 - 0.690],0.004 [0.004 - 0.005],0.379 [0.319 - 0.426],0.009 [0.008 - 0.010]
