Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.639 [0.630 - 0.646],0.597 [0.595 - 0.599],0.597 [0.581 - 0.615],0.597 [0.595 - 0.599],0.024 [0.023 - 0.024],0.194 [0.178 - 0.212],0.045 [0.044 - 0.047]
Demographic,0.774 [0.767 - 0.780],0.711 [0.709 - 0.713],0.710 [0.698 - 0.727],0.711 [0.709 - 0.713],0.038 [0.037 - 0.040],0.422 [0.408 - 0.438],0.073 [0.070 - 0.076]
Metabolite+Demographic,0.775 [0.769 - 0.782],0.711 [0.709 - 0.713],0.712 [0.697 - 0.727],0.711 [0.709 - 0.713],0.038 [0.037 - 0.040],0.423 [0.408 - 0.438],0.073 [0.070 - 0.076]
