Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.566 [0.560 - 0.574],0.549 [0.546 - 0.550],0.549 [0.538 - 0.560],0.549 [0.546 - 0.550],0.049 [0.048 - 0.051],0.098 [0.086 - 0.108],0.090 [0.087 - 0.093]
Demographic,0.639 [0.634 - 0.646],0.603 [0.601 - 0.605],0.606 [0.596 - 0.615],0.603 [0.601 - 0.605],0.061 [0.059 - 0.062],0.209 [0.199 - 0.219],0.110 [0.108 - 0.113]
Metabolite+Demographic,0.643 [0.636 - 0.648],0.601 [0.600 - 0.603],0.607 [0.594 - 0.615],0.601 [0.599 - 0.603],0.060 [0.059 - 0.062],0.208 [0.195 - 0.217],0.110 [0.107 - 0.112]
