Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.592 [0.572 - 0.611],0.565 [0.563 - 0.567],0.563 [0.535 - 0.602],0.565 [0.563 - 0.567],0.005 [0.004 - 0.005],0.128 [0.098 - 0.168],0.010 [0.009 - 0.010]
Demographic,0.655 [0.640 - 0.673],0.613 [0.611 - 0.615],0.615 [0.587 - 0.643],0.613 [0.611 - 0.615],0.006 [0.005 - 0.006],0.228 [0.200 - 0.257],0.012 [0.011 - 0.013]
Metabolite+Demographic,0.664 [0.648 - 0.682],0.625 [0.624 - 0.627],0.626 [0.593 - 0.651],0.625 [0.624 - 0.627],0.006 [0.006 - 0.007],0.251 [0.218 - 0.276],0.012 [0.011 - 0.013]
