Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.531 [0.485 - 0.572],0.511 [0.508 - 0.512],0.510 [0.437 - 0.589],0.511 [0.508 - 0.512],0.001 [0.001 - 0.001],0.020 [-0.053 - 0.100],0.001 [0.001 - 0.002]
Demographic,0.660 [0.628 - 0.700],0.590 [0.588 - 0.592],0.587 [0.527 - 0.674],0.590 [0.588 - 0.592],0.001 [0.001 - 0.001],0.177 [0.118 - 0.265],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.640 [0.601 - 0.674],0.608 [0.607 - 0.610],0.606 [0.523 - 0.677],0.608 [0.607 - 0.610],0.001 [0.001 - 0.001],0.214 [0.131 - 0.285],0.002 [0.002 - 0.003]
