Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.75 [1.71-1.79],0.000e+00,***,Creatinine
L-LDL-TG%,1.31 [1.28-1.34],8.710e-126,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.30 [1.27-1.33],4.969e-120,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.27 [1.24-1.30],2.817e-107,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.26 [1.23-1.29],4.246e-84,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.25 [1.22-1.28],2.764e-83,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,1.24 [1.21-1.27],1.061e-62,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.22 [1.19-1.25],2.137e-69,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.21 [1.18-1.24],1.708e-55,***,Glycoprotein Acetyls
S-VLDL-TG%,1.19 [1.17-1.22],2.082e-50,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG%,1.19 [1.16-1.22],3.559e-42,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.19 [1.16-1.21],4.270e-46,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.18 [1.16-1.21],3.674e-46,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.18 [1.15-1.21],3.037e-40,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.17 [1.14-1.20],1.471e-34,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.16 [1.14-1.19],4.790e-34,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.16 [1.14-1.19],8.746e-33,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.15 [1.13-1.17],4.994e-33,***,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.14 [1.12-1.17],2.958e-24,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,1.13 [1.10-1.16],1.124e-15,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.13 [1.10-1.15],5.019e-19,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.12 [1.10-1.15],2.162e-19,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-TG%,1.12 [1.09-1.14],6.056e-16,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.11 [1.09-1.14],2.773e-18,***,Triglycerides in Small HDL
XS-VLDL-TG,1.10 [1.08-1.13],3.814e-15,***,Triglycerides in Very Small VLDL
HDL-TG,1.08 [1.06-1.11],8.139e-09,***,Triglycerides in HDL
S-VLDL-TG,1.08 [1.06-1.10],2.636e-07,***,Triglycerides in Small VLDL
IDL-TG,1.08 [1.06-1.10],1.191e-07,***,Triglycerides in IDL
M-LDL-TG,1.08 [1.05-1.10],1.626e-06,***,Triglycerides in Medium LDL
XXL-VLDL-PL,1.08 [1.05-1.10],4.490e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.08 [1.05-1.10],6.178e-07,***,Triglycerides in Medium HDL
LDL-TG,1.08 [1.05-1.10],4.384e-06,***,Triglycerides in LDL
L-LDL-TG,1.07 [1.05-1.10],9.915e-06,***,Triglycerides in Large LDL
XXL-VLDL-P,1.07 [1.05-1.10],4.917e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Citrate,1.07 [1.05-1.09],4.281e-05,***,Citrate
S-LDL-TG,1.07 [1.05-1.09],1.072e-04,***,Triglycerides in Small LDL
XL-VLDL-TG,1.07 [1.04-1.09],0.002,**,Triglycerides in Very Large VLDL
XXL-VLDL-FC,1.07 [1.04-1.09],9.392e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.07 [1.04-1.09],0.003,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.06 [1.04-1.09],0.011,*,Triglycerides in Chylomicrons and Extremely Large VLDL
Phe,1.06 [1.04-1.09],0.002,**,Phenylalanine
Total-TG,1.06 [1.04-1.09],0.025,*,Total-Triglycerides
XS-VLDL-FC,0.94 [0.93-0.96],0.025,*,Free Cholesterol in Very Small VLDL
S-HDL-L,0.94 [0.92-0.96],0.006,**,Total-Lipids in Small HDL
VLDL-C,0.94 [0.92-0.96],0.001,**,VLDL Cholesterol
XXL-VLDL-CE%,0.94 [0.92-0.96],0.003,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-C%,0.94 [0.92-0.96],1.782e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-P,0.93 [0.91-0.95],9.239e-05,***,Concentration of Medium VLDL Particles
S-HDL-FC%,0.93 [0.91-0.95],3.321e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL,0.93 [0.91-0.95],9.026e-07,***,Phospholipids in Medium VLDL
LDL-size,0.93 [0.91-0.95],6.190e-06,***,Average Diameter for LDL Particles
VLDL-CE,0.92 [0.90-0.94],1.345e-08,***,Cholesteryl Esters in VLDL
M-HDL-PL,0.92 [0.90-0.94],1.681e-06,***,Phospholipids in Medium HDL
S-HDL-FC,0.92 [0.90-0.94],3.785e-08,***,Free Cholesterol in Small HDL
S-VLDL-FC,0.92 [0.90-0.94],5.849e-10,***,Free Cholesterol in Small VLDL
Omega-3%,0.92 [0.90-0.94],5.960e-09,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.92 [0.90-0.94],1.340e-09,***,Omega-3 Fatty Acids
L-LDL-CE%,0.91 [0.90-0.93],5.103e-12,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-FC,0.91 [0.89-0.93],4.446e-12,***,Free Cholesterol in Medium VLDL
HDL-size,0.91 [0.89-0.93],1.481e-08,***,Average Diameter for HDL Particles
S-LDL-P,0.91 [0.89-0.93],4.107e-13,***,Concentration of Small LDL Particles
S-HDL-P,0.91 [0.89-0.93],2.491e-13,***,Concentration of Small HDL Particles
M-HDL-L,0.91 [0.89-0.93],2.353e-11,***,Total-Lipids in Medium HDL
L-VLDL-CE%,0.91 [0.89-0.93],2.733e-13,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,0.91 [0.89-0.93],2.796e-13,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL,0.90 [0.88-0.92],2.738e-12,***,Phospholipids in Very Large HDL
Albumin,0.90 [0.88-0.92],2.015e-15,***,Albumin
XL-HDL-FC,0.90 [0.88-0.92],1.678e-15,***,Free Cholesterol in Very Large HDL
S-HDL-C,0.90 [0.88-0.92],5.093e-17,***,Cholesterol in Small HDL
M-HDL-P,0.90 [0.88-0.92],1.432e-14,***,Concentration of Medium HDL Particles
S-VLDL-CE%,0.90 [0.88-0.92],1.573e-19,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-CE,0.90 [0.88-0.92],2.941e-18,***,Cholesteryl Esters in Small HDL
XS-VLDL-C,0.90 [0.88-0.92],5.653e-19,***,Cholesterol in Very Small VLDL
IDL-FC%,0.89 [0.88-0.91],1.629e-18,***,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-P,0.89 [0.87-0.91],1.573e-19,***,Concentration of Medium LDL Particles
LDL-P,0.89 [0.87-0.91],3.670e-21,***,Concentration of LDL Particles
HDL-PL,0.89 [0.87-0.91],7.408e-16,***,Phospholipids in HDL
S-LDL-CE,0.89 [0.87-0.91],5.716e-21,***,Cholesteryl Esters in Small LDL
L-LDL-P,0.89 [0.87-0.91],9.930e-22,***,Concentration of Large LDL Particles
XL-HDL-P,0.89 [0.87-0.91],1.485e-17,***,Concentration of Very Large HDL Particles
XL-HDL-L,0.89 [0.87-0.91],1.806e-17,***,Total-Lipids in Very Large HDL
M-LDL-CE,0.89 [0.87-0.91],2.444e-21,***,Cholesteryl Esters in Medium LDL
DHA%,0.89 [0.87-0.91],1.374e-18,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
ApoB,0.89 [0.87-0.91],4.327e-24,***,Apolipoprotein B
S-LDL-L,0.89 [0.87-0.90],7.909e-24,***,Total-Lipids in Small LDL
L-HDL-PL,0.89 [0.86-0.91],1.192e-17,***,Phospholipids in Large HDL
S-LDL-PL,0.89 [0.87-0.90],1.530e-24,***,Phospholipids in Small LDL
M-LDL-PL,0.89 [0.87-0.90],5.558e-24,***,Phospholipids in Medium LDL
M-LDL-L,0.88 [0.87-0.90],3.485e-24,***,Total-Lipids in Medium LDL
Phosphoglyc,0.88 [0.86-0.91],6.916e-20,***,Phosphoglycerides
S-HDL-CE%,0.88 [0.87-0.90],3.210e-25,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-FC,0.88 [0.86-0.90],1.071e-19,***,Free Cholesterol in Medium HDL
M-HDL-CE,0.88 [0.86-0.90],5.327e-21,***,Cholesteryl Esters in Medium HDL
ApoA1,0.88 [0.86-0.90],3.053e-20,***,Apolipoprotein A1
XS-VLDL-FC%,0.88 [0.86-0.90],1.792e-24,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-C,0.88 [0.86-0.90],2.063e-21,***,Cholesterol in Medium HDL
LA,0.88 [0.86-0.90],1.970e-24,***,Linoleic Acid
Omega-6,0.88 [0.86-0.90],4.670e-24,***,Omega-6 Fatty Acids
XS-VLDL-CE,0.88 [0.86-0.90],1.232e-27,***,Cholesteryl Esters in Very Small VLDL
Total-L,0.88 [0.86-0.90],2.409e-25,***,Total-Lipids in Lipoprotein Particles
