Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.23 [1.16-1.31],4.136e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.22 [1.16-1.30],1.734e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.22 [1.15-1.29],2.045e-06,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.22 [1.15-1.29],2.720e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.21 [1.14-1.28],1.609e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.20 [1.13-1.27],4.018e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.19 [1.13-1.27],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.19 [1.12-1.27],0.004,**,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.19 [1.12-1.26],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.19 [1.13-1.26],2.913e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
TG/PG,1.19 [1.12-1.26],0.007,**,Triglycerides to Phosphoglycerides ratio
MUFA%,1.19 [1.11-1.26],0.045,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG%,1.18 [1.11-1.25],0.029,*,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-CE%,0.87 [0.82-0.91],0.025,*,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-C%,0.86 [0.81-0.91],0.015,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-CE%,0.85 [0.81-0.90],0.010,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-C%,0.85 [0.81-0.90],4.546e-04,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-FC%,0.85 [0.80-0.90],0.002,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.85 [0.80-0.89],2.661e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.84 [0.80-0.89],7.561e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.84 [0.79-0.90],0.037,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,0.84 [0.80-0.89],4.729e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-FC%,0.84 [0.80-0.89],6.981e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.84 [0.80-0.89],2.259e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,0.84 [0.79-0.89],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.84 [0.79-0.89],0.003,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-C%,0.84 [0.79-0.89],2.829e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,0.84 [0.79-0.88],1.452e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-C%,0.83 [0.79-0.88],9.276e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.83 [0.78-0.88],2.607e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.83 [0.78-0.88],1.800e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.83 [0.78-0.88],1.886e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-CE,0.83 [0.77-0.89],0.043,*,Cholesteryl Esters in Very Large HDL
HDL-C,0.83 [0.77-0.88],0.007,**,HDL Cholesterol
S-VLDL-PL%,0.83 [0.78-0.88],1.903e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
HDL-CE,0.82 [0.77-0.88],0.003,**,Cholesteryl Esters in HDL
L-HDL-C,0.82 [0.76-0.88],0.007,**,Cholesterol in Large HDL
M-HDL-FC%,0.82 [0.76-0.87],2.998e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE,0.81 [0.76-0.87],0.004,**,Cholesteryl Esters in Large HDL
