Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.18 [1.17-1.20],4.955e-142,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.17 [1.16-1.19],2.743e-149,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.17 [1.15-1.18],1.425e-143,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.17 [1.15-1.18],1.899e-136,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.13-1.15],4.814e-112,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.14 [1.12-1.15],1.048e-98,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.13 [1.11-1.14],2.359e-78,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.13 [1.11-1.14],6.647e-89,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.12 [1.11-1.14],2.845e-86,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.12 [1.11-1.14],2.091e-66,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.11 [1.10-1.13],2.036e-64,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.11 [1.09-1.12],1.587e-60,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.10 [1.09-1.12],7.182e-54,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.10 [1.08-1.11],1.915e-35,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.10 [1.08-1.11],1.950e-43,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.09 [1.08-1.11],3.564e-50,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.09 [1.08-1.10],1.509e-45,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.09 [1.08-1.10],9.140e-38,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.08 [1.07-1.09],1.195e-37,***,Triglycerides in Small HDL
M-HDL-TG%,1.08 [1.07-1.09],6.357e-33,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,1.06 [1.05-1.08],3.947e-26,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-size,1.06 [1.05-1.08],3.141e-17,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.06 [1.05-1.07],2.718e-18,***,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.06 [1.05-1.07],1.123e-17,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.06 [1.05-1.07],1.173e-16,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
SFA%,1.06 [1.05-1.07],6.907e-15,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,1.06 [1.05-1.07],9.787e-19,***,Triglycerides in Medium HDL
XS-VLDL-TG,1.05 [1.04-1.07],7.974e-17,***,Triglycerides in Very Small VLDL
L-VLDL-PL%,1.05 [1.04-1.07],8.776e-17,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG,1.05 [1.04-1.07],5.971e-14,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.05 [1.04-1.07],3.384e-14,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.05 [1.04-1.06],2.438e-14,***,Triglycerides in Small VLDL
XXL-VLDL-FC,1.05 [1.04-1.06],2.969e-13,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-TG,1.05 [1.04-1.06],5.839e-15,***,Triglycerides in HDL
Total-TG,1.05 [1.04-1.06],6.824e-12,***,Total-Triglycerides
VLDL-TG,1.05 [1.04-1.06],2.942e-10,***,Triglycerides in VLDL
M-LDL-TG,1.05 [1.04-1.06],1.581e-10,***,Triglycerides in Medium LDL
XXL-VLDL-C,1.05 [1.04-1.06],3.640e-10,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.05 [1.04-1.06],7.901e-10,***,Triglycerides in Small LDL
IDL-PL%,1.05 [1.04-1.06],2.482e-11,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-P,1.05 [1.03-1.06],1.018e-09,***,Concentration of Very Large VLDL Particles
Glu-lactate,1.05 [1.03-1.06],1.372e-09,***,Glucose-lactate
XL-VLDL-L,1.05 [1.03-1.06],6.517e-09,***,Total-Lipids in Very Large VLDL
LDL-TG,1.04 [1.03-1.06],3.039e-09,***,Triglycerides in LDL
S-HDL-PL%,1.04 [1.03-1.05],1.812e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-TG,1.04 [1.03-1.05],2.560e-08,***,Triglycerides in IDL
L-LDL-TG,1.04 [1.03-1.05],5.517e-08,***,Triglycerides in Large LDL
XXL-VLDL-CE,1.04 [1.03-1.05],2.120e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Lactate,1.04 [1.03-1.05],2.797e-06,***,Lactate
L-VLDL-TG,1.04 [1.03-1.05],1.980e-05,***,Triglycerides in Large VLDL
MUFA,1.04 [1.03-1.05],2.750e-04,***,Monounsaturated Fatty Acids
L-VLDL-PL,1.04 [1.03-1.05],4.855e-05,***,Phospholipids in Large VLDL
XL-VLDL-PL,1.04 [1.03-1.05],9.702e-05,***,Phospholipids in Very Large VLDL
L-VLDL-P,1.03 [1.02-1.05],9.032e-04,***,Concentration of Large VLDL Particles
Phe,1.03 [1.02-1.04],0.003,**,Phenylalanine
L-VLDL-TG%,1.03 [1.02-1.04],0.002,**,Triglycerides to Total-Lipids in Large VLDL percentage
S-VLDL-CE,0.97 [0.96-0.98],0.021,*,Cholesteryl Esters in Small VLDL
L-LDL-CE%,0.97 [0.96-0.98],0.013,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.97 [0.96-0.98],0.003,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-P,0.97 [0.96-0.98],0.019,*,Concentration of Medium HDL Particles
His,0.97 [0.96-0.98],7.875e-04,***,Histidine
S-VLDL-PL,0.97 [0.96-0.98],1.989e-04,***,Phospholipids in Small VLDL
XXL-VLDL-C%,0.97 [0.96-0.98],1.909e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,0.96 [0.95-0.97],1.909e-05,***,Albumin
DHA,0.96 [0.95-0.97],2.032e-05,***,Docosahexaenoic Acid
XL-VLDL-PL%,0.96 [0.95-0.97],1.330e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Gly,0.96 [0.95-0.97],4.717e-08,***,Glycine
DHA%,0.96 [0.95-0.97],3.844e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-VLDL-C,0.96 [0.95-0.97],1.293e-07,***,Cholesterol in Small VLDL
ApoB/ApoA1,0.96 [0.95-0.97],1.221e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,0.96 [0.95-0.97],2.059e-07,***,VLDL Cholesterol
M-HDL-CE,0.96 [0.95-0.97],4.100e-06,***,Cholesteryl Esters in Medium HDL
M-VLDL-P,0.96 [0.95-0.97],7.746e-08,***,Concentration of Medium VLDL Particles
XS-VLDL-L,0.96 [0.95-0.97],4.544e-08,***,Total-Lipids in Very Small VLDL
HDL-PL,0.96 [0.95-0.97],4.317e-06,***,Phospholipids in HDL
M-HDL-C,0.96 [0.95-0.97],8.979e-07,***,Cholesterol in Medium HDL
M-HDL-FC,0.96 [0.95-0.97],2.301e-07,***,Free Cholesterol in Medium HDL
XS-VLDL-P,0.96 [0.95-0.97],3.415e-10,***,Concentration of Very Small VLDL Particles
HDL-P,0.96 [0.94-0.97],3.722e-09,***,Concentration of HDL Particles
M-VLDL-PL,0.96 [0.94-0.97],7.083e-11,***,Phospholipids in Medium VLDL
LDL-size,0.95 [0.94-0.97],1.828e-09,***,Average Diameter for LDL Particles
ApoA1,0.95 [0.94-0.97],1.823e-09,***,Apolipoprotein A1
Phosphoglyc,0.95 [0.94-0.96],2.202e-10,***,Phosphoglycerides
XS-VLDL-FC,0.95 [0.94-0.96],5.983e-14,***,Free Cholesterol in Very Small VLDL
VLDL-CE,0.95 [0.94-0.96],9.005e-17,***,Cholesteryl Esters in VLDL
M-LDL-CE,0.95 [0.93-0.96],1.248e-17,***,Cholesteryl Esters in Medium LDL
S-VLDL-FC,0.95 [0.93-0.96],5.204e-19,***,Free Cholesterol in Small VLDL
Total-P,0.95 [0.93-0.96],3.030e-16,***,Total-Concentration of Lipoprotein Particles
M-VLDL-FC,0.94 [0.93-0.95],1.129e-20,***,Free Cholesterol in Medium VLDL
HDL-L,0.94 [0.93-0.95],6.528e-16,***,Total-Lipids in HDL
S-HDL-CE%,0.94 [0.93-0.95],2.172e-21,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-PL,0.94 [0.93-0.95],5.181e-22,***,Phospholipids in Medium LDL
PC,0.94 [0.93-0.95],9.841e-18,***,Phosphatidylcholines
M-LDL-L,0.94 [0.93-0.95],1.536e-21,***,Total-Lipids in Medium LDL
XL-HDL-PL%,0.94 [0.93-0.95],8.935e-14,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-P,0.94 [0.93-0.95],1.016e-23,***,Concentration of Small LDL Particles
PUFA,0.94 [0.93-0.95],3.372e-20,***,Polyunsaturated Fatty Acids
S-LDL-CE,0.94 [0.93-0.95],2.156e-23,***,Cholesteryl Esters in Small LDL
M-LDL-P,0.94 [0.93-0.95],6.995e-25,***,Concentration of Medium LDL Particles
Total-L,0.94 [0.93-0.95],1.311e-22,***,Total-Lipids in Lipoprotein Particles
M-LDL-C,0.94 [0.93-0.95],2.039e-26,***,Cholesterol in Medium LDL
Cholines,0.94 [0.92-0.95],5.624e-22,***,Total-Cholines
S-LDL-L,0.93 [0.92-0.94],1.961e-28,***,Total-Lipids in Small LDL
Omega-6,0.93 [0.92-0.94],3.688e-27,***,Omega-6 Fatty Acids
