Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.17 [1.15-1.20],1.181e-37,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.17 [1.14-1.20],6.164e-35,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.16 [1.13-1.19],2.398e-25,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.15 [1.13-1.18],1.625e-28,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.15 [1.12-1.17],8.918e-29,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.14 [1.12-1.17],3.791e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.14 [1.11-1.17],1.946e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.14 [1.11-1.16],7.355e-24,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.12 [1.10-1.15],5.081e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,1.12 [1.10-1.15],3.326e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.12 [1.09-1.14],1.371e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG%,1.12 [1.09-1.14],2.006e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.11 [1.08-1.13],3.827e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.11 [1.08-1.13],2.414e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,1.10 [1.08-1.13],6.590e-14,***,Triglycerides in Small HDL
M-HDL-TG%,1.10 [1.08-1.13],2.289e-11,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.10 [1.07-1.13],5.782e-09,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.09 [1.07-1.12],9.416e-09,***,Glycoprotein Acetyls
XS-VLDL-TG,1.09 [1.07-1.11],2.341e-09,***,Triglycerides in Very Small VLDL
M-HDL-TG,1.09 [1.07-1.11],1.522e-09,***,Triglycerides in Medium HDL
XL-VLDL-TG%,1.08 [1.06-1.11],2.510e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
HDL-TG,1.08 [1.06-1.11],9.425e-08,***,Triglycerides in HDL
Creatinine,1.08 [1.05-1.11],0.002,**,Creatinine
L-VLDL-PL%,1.08 [1.06-1.11],7.160e-07,***,Phospholipids to Total-Lipids in Large VLDL percentage
SFA%,1.08 [1.06-1.11],1.613e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG,1.08 [1.06-1.10],4.085e-07,***,Triglycerides in IDL
LDL-TG,1.08 [1.05-1.10],1.132e-05,***,Triglycerides in LDL
L-LDL-TG,1.08 [1.05-1.10],9.765e-06,***,Triglycerides in Large LDL
M-LDL-TG,1.08 [1.05-1.10],3.417e-05,***,Triglycerides in Medium LDL
S-VLDL-TG,1.08 [1.05-1.10],1.973e-05,***,Triglycerides in Small VLDL
XL-VLDL-TG,1.07 [1.05-1.10],1.243e-04,***,Triglycerides in Very Large VLDL
Total-TG,1.07 [1.05-1.10],1.923e-04,***,Total-Triglycerides
S-LDL-TG,1.07 [1.05-1.10],3.653e-04,***,Triglycerides in Small LDL
