Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.22 [1.19-1.25],3.504e-42,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.22 [1.18-1.25],2.002e-35,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.21 [1.18-1.25],3.046e-41,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.19 [1.16-1.22],1.296e-34,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.19 [1.15-1.22],1.313e-29,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.18 [1.15-1.22],3.917e-30,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.18 [1.15-1.21],3.469e-25,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.17 [1.14-1.20],1.037e-26,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.17 [1.14-1.20],6.423e-24,***,Glycoprotein Acetyls
L-HDL-PL%,1.17 [1.13-1.20],2.781e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.15 [1.12-1.18],3.767e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.15 [1.12-1.18],1.289e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.15 [1.12-1.18],2.962e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.14 [1.11-1.17],4.137e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.14 [1.11-1.17],9.298e-15,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.14 [1.11-1.17],1.008e-15,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.13 [1.10-1.17],4.930e-13,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,1.12 [1.08-1.15],3.951e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.11 [1.08-1.14],2.391e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.11 [1.08-1.14],1.790e-10,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.10 [1.07-1.13],1.237e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG,1.09 [1.06-1.12],2.298e-06,***,Triglycerides in Very Small VLDL
XXL-VLDL-PL,1.09 [1.06-1.12],4.400e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
IDL-PL%,1.09 [1.06-1.12],7.445e-06,***,Phospholipids to Total-Lipids in IDL percentage
Creatinine,1.09 [1.06-1.12],0.023,*,Creatinine
XXL-VLDL-P,1.09 [1.06-1.11],2.270e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.09 [1.06-1.11],4.378e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.08 [1.05-1.11],0.001,**,Triglycerides in Very Large VLDL
XXL-VLDL-TG,1.08 [1.05-1.11],0.002,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.08 [1.05-1.11],0.001,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL%,1.08 [1.05-1.11],4.321e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-TG,1.08 [1.05-1.11],0.001,**,Triglycerides in Small VLDL
VLDL-size,1.08 [1.05-1.11],0.041,*,Average Diameter for VLDL Particles
XXL-VLDL-C,1.08 [1.05-1.11],0.006,**,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.08 [1.05-1.11],0.007,**,Triglycerides in Small LDL
Total-TG,1.08 [1.05-1.11],0.012,*,Total-Triglycerides
M-LDL-TG,1.08 [1.05-1.10],0.007,**,Triglycerides in Medium LDL
M-HDL-TG,1.08 [1.05-1.10],0.002,**,Triglycerides in Medium HDL
HDL-TG,1.08 [1.05-1.10],0.003,**,Triglycerides in HDL
IDL-TG,1.08 [1.05-1.10],0.005,**,Triglycerides in IDL
LDL-TG,1.07 [1.05-1.10],0.016,*,Triglycerides in LDL
XL-VLDL-P,1.07 [1.05-1.10],0.038,*,Concentration of Very Large VLDL Particles
XXL-VLDL-CE,1.07 [1.04-1.10],0.046,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-TG,1.07 [1.04-1.10],0.048,*,Triglycerides in Large LDL
ApoB,0.93 [0.91-0.96],0.045,*,Apolipoprotein B
S-LDL-PL,0.93 [0.91-0.96],0.034,*,Phospholipids in Small LDL
M-LDL-P,0.93 [0.91-0.96],0.031,*,Concentration of Medium LDL Particles
M-HDL-P,0.93 [0.91-0.96],0.041,*,Concentration of Medium HDL Particles
PC,0.93 [0.90-0.95],0.028,*,Phosphatidylcholines
S-LDL-C,0.93 [0.90-0.95],0.002,**,Cholesterol in Small LDL
Omega-3%,0.93 [0.90-0.95],0.009,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6,0.93 [0.90-0.95],0.008,**,Omega-6 Fatty Acids
M-LDL-C,0.93 [0.90-0.95],0.002,**,Cholesterol in Medium LDL
Remnant-C,0.93 [0.90-0.95],6.294e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-C,0.93 [0.90-0.95],3.870e-04,***,Cholesterol in Medium VLDL
HDL-PL,0.92 [0.90-0.95],0.007,**,Phospholipids in HDL
XS-VLDL-CE,0.92 [0.90-0.95],1.785e-04,***,Cholesteryl Esters in Very Small VLDL
IDL-P,0.92 [0.90-0.95],4.788e-05,***,Concentration of IDL Particles
PUFA,0.92 [0.90-0.95],9.235e-04,***,Polyunsaturated Fatty Acids
S-VLDL-CE%,0.92 [0.90-0.94],4.488e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
LA,0.92 [0.90-0.95],2.600e-04,***,Linoleic Acid
S-HDL-FC%,0.92 [0.90-0.95],2.477e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Cholines,0.92 [0.90-0.95],9.406e-04,***,Total-Cholines
Total-PL,0.92 [0.89-0.94],3.904e-04,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-FC,0.92 [0.89-0.94],2.941e-04,***,Free Cholesterol in Medium HDL
HDL-P,0.92 [0.89-0.94],4.000e-05,***,Concentration of HDL Particles
ApoA1,0.92 [0.89-0.94],1.331e-04,***,Apolipoprotein A1
LDL-CE,0.92 [0.89-0.94],4.145e-06,***,Cholesteryl Esters in LDL
XL-VLDL-FC%,0.92 [0.89-0.94],4.582e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
LDL-PL,0.92 [0.89-0.94],1.923e-06,***,Phospholipids in LDL
M-HDL-CE,0.91 [0.89-0.94],3.127e-05,***,Cholesteryl Esters in Medium HDL
LDL-L,0.91 [0.89-0.94],1.382e-06,***,Total-Lipids in LDL
M-HDL-C,0.91 [0.89-0.94],2.518e-05,***,Cholesterol in Medium HDL
Non-HDL-C,0.91 [0.89-0.94],4.447e-07,***,Total-Cholesterol Minus HDL-C
S-HDL-CE%,0.91 [0.89-0.93],1.195e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Total-P,0.91 [0.89-0.93],1.099e-06,***,Total-Concentration of Lipoprotein Particles
L-LDL-CE,0.91 [0.88-0.93],2.936e-08,***,Cholesteryl Esters in Large LDL
