Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.23 [1.17-1.29],3.922e-12,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.22 [1.17-1.28],1.995e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.22 [1.16-1.28],9.736e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.21 [1.15-1.27],1.671e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.19 [1.13-1.24],2.630e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.18 [1.12-1.24],4.649e-06,***,Glycoprotein Acetyls
MUFA%,1.18 [1.12-1.24],5.940e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.18 [1.12-1.24],3.746e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.16 [1.11-1.21],9.286e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.16 [1.10-1.21],4.843e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.15 [1.10-1.21],0.001,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.15 [1.09-1.20],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.14 [1.09-1.20],0.046,*,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.88 [0.85-0.92],0.015,*,Free Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.88 [0.84-0.92],0.017,*,Clinical LDL Cholesterol
IDL-L,0.88 [0.84-0.92],0.016,*,Total-Lipids in IDL
M-VLDL-PL%,0.88 [0.84-0.92],0.006,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-C%,0.88 [0.84-0.92],0.023,*,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-FC,0.88 [0.84-0.92],0.003,**,Free Cholesterol in LDL
Total-C,0.88 [0.84-0.92],0.009,**,Total-Cholesterol
S-VLDL-C%,0.88 [0.84-0.92],0.003,**,Cholesterol to Total-Lipids in Small VLDL percentage
Total-CE,0.87 [0.83-0.92],0.006,**,Total-Esterified Cholesterol
S-LDL-C%,0.87 [0.84-0.91],4.330e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-FC,0.87 [0.83-0.91],9.245e-04,***,Free Cholesterol in Large LDL
XL-HDL-L,0.87 [0.83-0.91],0.009,**,Total-Lipids in Very Large HDL
IDL-CE,0.87 [0.83-0.91],8.010e-04,***,Cholesteryl Esters in IDL
M-LDL-FC%,0.87 [0.83-0.91],0.003,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C,0.87 [0.83-0.91],3.117e-04,***,Cholesterol in IDL
IDL-FC,0.87 [0.83-0.91],2.365e-04,***,Free Cholesterol in IDL
XL-HDL-P,0.87 [0.82-0.91],0.002,**,Concentration of Very Large HDL Particles
XL-HDL-FC,0.86 [0.82-0.90],1.747e-04,***,Free Cholesterol in Very Large HDL
M-VLDL-FC%,0.86 [0.82-0.90],1.265e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
LA%,0.86 [0.82-0.91],7.157e-04,***,Linoleic Acid to Total-Fatty Acids percentage
IDL-FC%,0.86 [0.82-0.90],1.142e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
PUFA/MUFA,0.86 [0.82-0.91],0.003,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
