Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.17 [1.14-1.20],6.051e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.17 [1.14-1.20],4.303e-28,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.16 [1.13-1.19],6.885e-25,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.15 [1.12-1.18],1.189e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.14 [1.11-1.17],3.556e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.13 [1.10-1.16],3.561e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.12 [1.09-1.15],2.847e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.12 [1.09-1.14],3.758e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.11 [1.08-1.14],3.267e-12,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.10 [1.07-1.13],6.470e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.10 [1.07-1.13],2.360e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.10 [1.07-1.13],3.630e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.09 [1.06-1.12],2.534e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.09 [1.06-1.12],1.584e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.08 [1.05-1.12],0.034,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.08 [1.05-1.11],0.037,*,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.08 [1.05-1.10],0.005,**,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.08 [1.05-1.10],0.027,*,Triglycerides to Total-Lipids in Very Large HDL percentage
GlycA,1.08 [1.05-1.10],0.020,*,Glycoprotein Acetyls
M-VLDL-FC,0.93 [0.91-0.96],0.008,**,Free Cholesterol in Medium VLDL
XL-VLDL-C%,0.93 [0.91-0.96],0.021,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-CE%,0.93 [0.91-0.96],0.007,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-P,0.93 [0.91-0.96],0.011,*,Concentration of Very Large HDL Particles
S-HDL-FC,0.93 [0.91-0.95],0.004,**,Free Cholesterol in Small HDL
XL-VLDL-CE%,0.93 [0.91-0.95],0.005,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-L,0.93 [0.90-0.95],0.011,*,Total-Lipids in Medium HDL
L-LDL-P,0.93 [0.91-0.95],3.174e-04,***,Concentration of Large LDL Particles
XS-VLDL-C,0.93 [0.91-0.95],3.383e-04,***,Cholesterol in Very Small VLDL
S-LDL-P,0.93 [0.90-0.95],2.697e-04,***,Concentration of Small LDL Particles
L-HDL-PL,0.93 [0.90-0.95],0.007,**,Phospholipids in Large HDL
S-HDL-P,0.93 [0.90-0.95],2.566e-04,***,Concentration of Small HDL Particles
XL-HDL-C,0.93 [0.90-0.95],8.144e-04,***,Cholesterol in Very Large HDL
S-LDL-PL,0.93 [0.90-0.95],1.060e-04,***,Phospholipids in Small LDL
Citrate,0.93 [0.90-0.95],2.290e-04,***,Citrate
S-HDL-CE,0.92 [0.90-0.95],3.946e-05,***,Cholesteryl Esters in Small HDL
M-HDL-P,0.92 [0.90-0.95],6.238e-04,***,Concentration of Medium HDL Particles
Unsaturation,0.92 [0.90-0.95],0.001,**,Degree of Unsaturation
S-HDL-C,0.92 [0.90-0.95],2.600e-05,***,Cholesterol in Small HDL
L-HDL-FC,0.92 [0.90-0.95],4.353e-04,***,Free Cholesterol in Large HDL
LDL-P,0.92 [0.90-0.94],1.711e-05,***,Concentration of LDL Particles
HDL-PL,0.92 [0.90-0.95],0.001,**,Phospholipids in HDL
XL-HDL-CE,0.92 [0.90-0.95],1.377e-04,***,Cholesteryl Esters in Very Large HDL
M-HDL-CE%,0.92 [0.90-0.95],2.252e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Albumin,0.92 [0.90-0.94],1.148e-05,***,Albumin
L-HDL-P,0.92 [0.90-0.94],1.224e-04,***,Concentration of Large HDL Particles
ApoB,0.92 [0.90-0.94],2.292e-06,***,Apolipoprotein B
S-LDL-L,0.92 [0.90-0.94],2.487e-06,***,Total-Lipids in Small LDL
