Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.36 [1.34-1.39],8.106e-209,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.36 [1.33-1.38],3.660e-217,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-TG%,1.33 [1.31-1.36],2.424e-183,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,1.32 [1.29-1.34],1.049e-172,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.31 [1.29-1.34],1.488e-149,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.31 [1.28-1.34],4.993e-140,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.28 [1.26-1.31],9.211e-128,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.28 [1.25-1.30],1.262e-126,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-PL%,1.27 [1.25-1.30],4.280e-128,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.27 [1.25-1.29],9.302e-130,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.27 [1.25-1.29],8.865e-127,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG,1.27 [1.24-1.29],2.649e-152,***,Triglycerides in Small HDL
M-LDL-TG%,1.26 [1.24-1.28],1.393e-134,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.26 [1.23-1.28],3.499e-125,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG,1.25 [1.23-1.27],3.556e-142,***,Triglycerides in Medium LDL
LDL-TG,1.25 [1.23-1.27],1.788e-134,***,Triglycerides in LDL
GlycA,1.25 [1.22-1.27],8.295e-104,***,Glycoprotein Acetyls
S-VLDL-TG,1.24 [1.22-1.26],8.295e-128,***,Triglycerides in Small VLDL
XS-VLDL-TG,1.24 [1.22-1.26],1.325e-133,***,Triglycerides in Very Small VLDL
M-HDL-PL%,1.24 [1.22-1.26],5.280e-97,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.24 [1.22-1.26],1.042e-99,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-LDL-TG,1.24 [1.22-1.26],9.209e-129,***,Triglycerides in Large LDL
MUFA,1.24 [1.21-1.26],3.965e-97,***,Monounsaturated Fatty Acids
Total-TG,1.23 [1.21-1.26],3.472e-106,***,Total-Triglycerides
S-LDL-TG,1.23 [1.21-1.25],2.608e-117,***,Triglycerides in Small LDL
