Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.33 [1.29-1.37],8.047e-71,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.25 [1.21-1.29],1.724e-44,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.25 [1.21-1.28],1.809e-44,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.22 [1.18-1.26],2.229e-33,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.22 [1.18-1.25],1.803e-31,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.21 [1.18-1.25],2.741e-28,***,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,1.21 [1.18-1.25],1.771e-33,***,Glycoprotein Acetyls
S-HDL-TG%,1.21 [1.17-1.24],3.813e-31,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.21 [1.17-1.24],7.410e-28,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.20 [1.17-1.24],3.255e-25,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.20 [1.17-1.24],1.416e-26,***,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.20 [1.17-1.24],4.599e-33,***,Triglycerides to Total-Lipids in Medium LDL percentage
TG/PG,1.19 [1.15-1.23],9.153e-24,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.19 [1.15-1.22],6.757e-25,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.18 [1.15-1.22],1.054e-25,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.18 [1.15-1.22],4.922e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG,1.17 [1.14-1.21],1.219e-24,***,Triglycerides in Small HDL
XL-HDL-FC%,1.17 [1.13-1.21],9.270e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
