Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.12-1.18],3.740e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.13 [1.10-1.16],1.749e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.13 [1.10-1.16],2.268e-13,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.12 [1.09-1.15],3.284e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.12 [1.09-1.15],5.650e-10,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,1.11 [1.08-1.14],3.345e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,1.08 [1.05-1.11],0.002,**,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.08 [1.05-1.11],0.041,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL%,0.94 [0.91-0.96],0.036,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
His,0.93 [0.90-0.95],0.031,*,Histidine
XS-VLDL-FC%,0.93 [0.90-0.95],0.043,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-TG,0.93 [0.90-0.95],0.028,*,Triglycerides in Large LDL
XXL-VLDL-PL,0.92 [0.90-0.95],0.007,**,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-PL%,0.92 [0.90-0.95],4.147e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
DHA,0.92 [0.89-0.94],5.318e-04,***,Docosahexaenoic Acid
XXL-VLDL-TG,0.92 [0.89-0.95],0.004,**,Triglycerides in Chylomicrons and Extremely Large VLDL
LDL-TG,0.92 [0.89-0.94],9.158e-04,***,Triglycerides in LDL
XXL-VLDL-P,0.92 [0.89-0.95],0.003,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-HDL-CE%,0.92 [0.89-0.94],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-FC%,0.92 [0.89-0.94],1.336e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,0.92 [0.89-0.94],1.597e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.92 [0.89-0.95],0.014,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.92 [0.89-0.94],9.904e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-L,0.92 [0.89-0.94],4.990e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,0.91 [0.89-0.94],2.171e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-LDL-TG,0.91 [0.89-0.94],6.451e-05,***,Triglycerides in Medium LDL
Omega-3,0.91 [0.89-0.94],4.311e-06,***,Omega-3 Fatty Acids
HDL-P,0.91 [0.88-0.93],6.677e-06,***,Concentration of HDL Particles
S-HDL-PL,0.91 [0.88-0.93],1.209e-06,***,Phospholipids in Small HDL
S-VLDL-TG,0.91 [0.88-0.93],4.147e-07,***,Triglycerides in Small VLDL
XXL-VLDL-C,0.90 [0.88-0.93],1.630e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,0.90 [0.88-0.93],1.000e-06,***,Triglycerides in Very Large VLDL
S-LDL-TG,0.90 [0.88-0.93],7.320e-07,***,Triglycerides in Small LDL
LA%,0.90 [0.88-0.93],1.009e-07,***,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.90 [0.88-0.92],1.315e-09,***,Albumin
XS-VLDL-PL,0.90 [0.88-0.92],4.704e-10,***,Phospholipids in Very Small VLDL
XXL-VLDL-CE,0.90 [0.87-0.92],5.517e-08,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
IDL-C%,0.90 [0.87-0.92],3.560e-11,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.90 [0.87-0.92],3.231e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-L,0.89 [0.87-0.92],4.436e-11,***,Total-Lipids in Small HDL
Total-TG,0.89 [0.87-0.92],8.258e-10,***,Total-Triglycerides
VLDL-size,0.89 [0.86-0.92],1.156e-09,***,Average Diameter for VLDL Particles
M-LDL-CE%,0.89 [0.87-0.91],1.582e-12,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-P,0.89 [0.86-0.91],2.259e-10,***,Concentration of Very Large VLDL Particles
S-HDL-CE,0.89 [0.86-0.91],1.988e-13,***,Cholesteryl Esters in Small HDL
VLDL-TG,0.89 [0.86-0.91],3.037e-11,***,Triglycerides in VLDL
XS-VLDL-L,0.89 [0.86-0.91],5.707e-14,***,Total-Lipids in Very Small VLDL
XL-VLDL-L,0.89 [0.86-0.91],2.828e-11,***,Total-Lipids in Very Large VLDL
XS-VLDL-FC,0.88 [0.86-0.91],4.148e-15,***,Free Cholesterol in Very Small VLDL
XS-VLDL-P,0.88 [0.86-0.91],1.941e-15,***,Concentration of Very Small VLDL Particles
XL-VLDL-PL,0.88 [0.86-0.91],4.351e-12,***,Phospholipids in Very Large VLDL
S-LDL-CE%,0.88 [0.86-0.91],9.440e-15,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-P,0.88 [0.86-0.91],7.335e-13,***,Total-Concentration of Lipoprotein Particles
L-LDL-CE%,0.88 [0.86-0.91],1.283e-16,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-C,0.88 [0.86-0.90],2.595e-15,***,Cholesterol in Small HDL
L-VLDL-PL,0.88 [0.86-0.91],1.296e-13,***,Phospholipids in Large VLDL
L-VLDL-TG,0.88 [0.85-0.90],5.203e-13,***,Triglycerides in Large VLDL
M-LDL-C%,0.88 [0.86-0.90],4.190e-19,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC,0.88 [0.85-0.90],3.677e-15,***,Free Cholesterol in Small HDL
ApoB/ApoA1,0.88 [0.85-0.90],5.299e-16,***,Apolipoprotein B to Apolipoprotein A1 ratio
MUFA,0.88 [0.85-0.90],5.135e-13,***,Monounsaturated Fatty Acids
XL-VLDL-FC,0.88 [0.85-0.90],2.613e-14,***,Free Cholesterol in Very Large VLDL
XS-VLDL-C,0.88 [0.85-0.90],3.181e-18,***,Cholesterol in Very Small VLDL
L-VLDL-P,0.88 [0.85-0.90],1.574e-14,***,Concentration of Large VLDL Particles
