Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.19 [1.16-1.21],1.445e-38,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.16 [1.14-1.19],8.245e-34,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.16 [1.13-1.19],2.733e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.15 [1.13-1.18],4.561e-30,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.15 [1.13-1.18],1.129e-27,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.15 [1.13-1.18],6.528e-30,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.14 [1.11-1.17],2.785e-24,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.14 [1.11-1.16],1.853e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.13 [1.10-1.16],8.559e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.13 [1.11-1.15],4.298e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.13 [1.10-1.15],6.868e-18,***,Triglycerides to Phosphoglycerides ratio
M-LDL-TG%,1.13 [1.10-1.15],1.076e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.12 [1.10-1.15],1.203e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.12 [1.09-1.15],2.169e-12,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.12 [1.09-1.14],5.887e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.11 [1.09-1.14],1.133e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.11 [1.08-1.13],4.638e-15,***,Triglycerides to Total-Lipids in Small VLDL percentage
VLDL-size,1.10 [1.07-1.13],2.074e-10,***,Average Diameter for VLDL Particles
M-HDL-TG%,1.10 [1.07-1.12],2.675e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.09 [1.07-1.12],1.156e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.09 [1.07-1.12],9.085e-11,***,Triglycerides in Small HDL
XL-VLDL-TG,1.09 [1.06-1.11],7.031e-08,***,Triglycerides in Very Large VLDL
Creatinine,1.09 [1.06-1.11],2.088e-04,***,Creatinine
L-VLDL-PL%,1.08 [1.06-1.11],4.155e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL,1.08 [1.06-1.11],1.096e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.08 [1.06-1.10],2.464e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.08 [1.05-1.10],9.984e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.08 [1.05-1.10],1.584e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.08 [1.05-1.10],2.019e-05,***,Triglycerides in VLDL
Total-TG,1.08 [1.05-1.10],4.003e-05,***,Total-Triglycerides
XL-VLDL-L,1.07 [1.05-1.10],4.921e-05,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.07 [1.05-1.10],6.183e-05,***,Concentration of Very Large VLDL Particles
XXL-VLDL-FC,1.07 [1.05-1.10],7.945e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.07 [1.05-1.10],3.997e-05,***,Triglycerides in Small VLDL
XXL-VLDL-C,1.07 [1.05-1.09],5.682e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA,1.07 [1.05-1.09],0.003,**,Monounsaturated Fatty Acids
L-VLDL-PL,1.07 [1.05-1.09],6.644e-04,***,Phospholipids in Large VLDL
S-LDL-TG,1.07 [1.04-1.09],0.002,**,Triglycerides in Small LDL
XS-VLDL-TG,1.07 [1.04-1.09],4.824e-04,***,Triglycerides in Very Small VLDL
L-VLDL-TG,1.07 [1.04-1.09],0.004,**,Triglycerides in Large VLDL
XL-VLDL-PL,1.07 [1.04-1.09],0.003,**,Phospholipids in Very Large VLDL
XXL-VLDL-CE,1.06 [1.04-1.09],0.005,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-P,1.06 [1.04-1.09],0.012,*,Concentration of Large VLDL Particles
L-VLDL-L,1.06 [1.04-1.08],0.025,*,Total-Lipids in Large VLDL
M-LDL-TG,1.06 [1.04-1.08],0.031,*,Triglycerides in Medium LDL
Remnant-C,0.94 [0.92-0.96],0.014,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.94 [0.92-0.96],0.014,*,Cholesteryl Esters in LDL
M-VLDL-C,0.94 [0.92-0.96],0.004,**,Cholesterol in Medium VLDL
LDL-L,0.94 [0.92-0.96],0.007,**,Total-Lipids in LDL
LDL-PL,0.94 [0.92-0.96],0.003,**,Phospholipids in LDL
Non-HDL-C,0.94 [0.92-0.96],7.668e-04,***,Total-Cholesterol Minus HDL-C
M-HDL-P,0.94 [0.92-0.96],0.002,**,Concentration of Medium HDL Particles
PC,0.93 [0.91-0.96],0.002,**,Phosphatidylcholines
LDL-C,0.93 [0.91-0.95],1.179e-04,***,LDL Cholesterol
