Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,14.98 [9.48-23.68],1.344e-25,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,3.30 [2.47-4.42],2.237e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.82 [2.31-3.44],1.093e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.78 [2.25-3.44],5.428e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.76 [2.29-3.32],3.387e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.61 [2.21-3.09],2.230e-23,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.58 [2.18-3.04],1.583e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,2.33 [1.99-2.73],5.166e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,2.32 [1.95-2.76],1.140e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,2.26 [1.93-2.64],2.311e-19,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,2.14 [1.81-2.52],6.931e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,2.08 [1.76-2.46],4.017e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,2.02 [1.69-2.42],6.699e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.95 [1.61-2.36],2.957e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA%,1.94 [1.59-2.36],1.781e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.92 [1.59-2.33],6.398e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.92 [1.59-2.31],1.526e-06,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.89 [1.59-2.26],4.222e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Glu-lactate,1.84 [1.58-2.14],1.044e-09,***,Glucose-lactate
Sc-ala,1.77 [1.51-2.08],5.799e-07,***,Spectrometer-corrected alanine
M-HDL-TG%,1.76 [1.44-2.14],0.007,**,Triglycerides to Total-Lipids in Medium HDL percentage
Glu,1.75 [1.47-2.07],5.487e-05,***,Glucose
Ala,1.63 [1.38-1.93],0.003,**,Alanine
S-LDL-FC%,0.67 [0.58-0.76],2.227e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.64 [0.55-0.75],0.004,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-FC%,0.61 [0.52-0.72],4.194e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-C%,0.61 [0.52-0.72],8.856e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.61 [0.53-0.70],5.518e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-L,0.59 [0.49-0.71],0.014,*,Total-Lipids in Very Small VLDL
S-HDL-FC%,0.59 [0.48-0.71],0.039,*,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-P,0.58 [0.48-0.71],0.021,*,Concentration of Very Small VLDL Particles
S-LDL-P,0.58 [0.48-0.70],0.010,**,Concentration of Small LDL Particles
Omega-6%,0.58 [0.49-0.68],9.766e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.57 [0.49-0.67],1.426e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-CE%,0.57 [0.48-0.68],1.667e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,0.57 [0.50-0.65],2.247e-11,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C%,0.57 [0.49-0.66],2.222e-07,***,Cholesterol to Total-Lipids in Medium HDL percentage
LDL-size,0.56 [0.48-0.66],1.868e-07,***,Average Diameter for LDL Particles
PUFA%,0.56 [0.48-0.66],8.216e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-CE,0.56 [0.46-0.67],2.895e-04,***,Cholesteryl Esters in VLDL
L-HDL-CE%,0.56 [0.49-0.63],1.714e-15,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.56 [0.48-0.64],7.024e-10,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-FC%,0.56 [0.48-0.64],7.441e-10,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.56 [0.46-0.67],1.999e-04,***,Phospholipids in Small LDL
M-LDL-CE,0.55 [0.46-0.67],1.742e-04,***,Cholesteryl Esters in Medium LDL
XS-VLDL-FC,0.55 [0.45-0.67],8.828e-04,***,Free Cholesterol in Very Small VLDL
M-HDL-P,0.55 [0.45-0.68],0.008,**,Concentration of Medium HDL Particles
M-LDL-P,0.55 [0.45-0.67],0.001,**,Concentration of Medium LDL Particles
M-VLDL-FC,0.55 [0.45-0.67],7.400e-04,***,Free Cholesterol in Medium VLDL
S-LDL-L,0.54 [0.45-0.65],5.212e-05,***,Total-Lipids in Small LDL
S-VLDL-FC,0.54 [0.44-0.66],3.851e-04,***,Free Cholesterol in Small VLDL
M-HDL-CE,0.54 [0.44-0.66],7.275e-04,***,Cholesteryl Esters in Medium HDL
M-LDL-L,0.54 [0.45-0.65],1.302e-05,***,Total-Lipids in Medium LDL
Unsaturation,0.53 [0.44-0.64],5.742e-06,***,Degree of Unsaturation
M-HDL-C,0.53 [0.44-0.65],3.132e-04,***,Cholesterol in Medium HDL
HDL-PL,0.53 [0.43-0.66],0.001,**,Phospholipids in HDL
M-LDL-PL,0.53 [0.44-0.64],2.887e-05,***,Phospholipids in Medium LDL
S-LDL-CE,0.53 [0.44-0.64],5.486e-05,***,Cholesteryl Esters in Small LDL
Total-L,0.53 [0.44-0.63],1.351e-07,***,Total-Lipids in Lipoprotein Particles
L-HDL-C%,0.53 [0.47-0.60],3.969e-18,***,Cholesterol to Total-Lipids in Large HDL percentage
Phosphoglyc,0.52 [0.43-0.63],1.278e-06,***,Phosphoglycerides
M-LDL-C,0.52 [0.43-0.62],9.897e-07,***,Cholesterol in Medium LDL
ApoA1,0.51 [0.42-0.63],3.248e-05,***,Apolipoprotein A1
