Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.35 [1.30-1.41],1.645e-48,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.34 [1.29-1.39],1.543e-45,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.32 [1.27-1.37],1.932e-35,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.32 [1.26-1.37],3.671e-32,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.31 [1.26-1.36],4.449e-34,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.30 [1.25-1.36],1.800e-33,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.29 [1.25-1.34],2.309e-37,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.29 [1.24-1.34],1.368e-31,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.29 [1.23-1.34],7.353e-28,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.28 [1.24-1.33],3.652e-34,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.28 [1.23-1.33],9.736e-30,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.26 [1.21-1.32],4.164e-24,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.26 [1.21-1.31],1.400e-24,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.25 [1.20-1.31],1.982e-19,***,Phospholipids to Total-Lipids in Large VLDL percentage
SFA%,1.24 [1.19-1.29],6.901e-21,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,1.24 [1.20-1.29],2.218e-26,***,Triglycerides in Small HDL
M-VLDL-TG%,1.23 [1.18-1.28],3.781e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-FC%,1.22 [1.16-1.27],1.216e-12,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.21 [1.16-1.26],2.869e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.21 [1.16-1.26],5.615e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL,1.20 [1.16-1.25],3.412e-18,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.20 [1.16-1.25],7.800e-17,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.20 [1.16-1.24],6.697e-18,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-TG%,1.20 [1.15-1.25],6.838e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-TG,1.20 [1.16-1.24],1.232e-16,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.20 [1.15-1.24],2.861e-16,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,1.20 [1.16-1.24],3.100e-18,***,Triglycerides in Very Small VLDL
GlycA,1.19 [1.15-1.24],2.818e-12,***,Glycoprotein Acetyls
M-LDL-TG,1.19 [1.15-1.23],1.514e-16,***,Triglycerides in Medium LDL
XXL-VLDL-FC,1.19 [1.15-1.23],8.952e-16,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.19 [1.15-1.23],8.922e-16,***,Triglycerides in Small LDL
Total-TG,1.19 [1.14-1.23],1.781e-13,***,Total-Triglycerides
LDL-TG,1.19 [1.15-1.23],1.556e-15,***,Triglycerides in LDL
XXL-VLDL-C,1.18 [1.14-1.23],5.544e-14,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-LDL-TG,1.18 [1.14-1.22],2.758e-14,***,Triglycerides in Large LDL
XL-VLDL-L,1.18 [1.14-1.22],1.702e-12,***,Total-Lipids in Very Large VLDL
HDL-TG,1.18 [1.14-1.22],3.949e-14,***,Triglycerides in HDL
XL-VLDL-P,1.18 [1.14-1.22],4.043e-13,***,Concentration of Very Large VLDL Particles
IDL-TG,1.18 [1.14-1.22],4.107e-14,***,Triglycerides in IDL
VLDL-TG,1.18 [1.13-1.22],1.383e-11,***,Triglycerides in VLDL
M-HDL-TG,1.18 [1.14-1.22],7.630e-14,***,Triglycerides in Medium HDL
VLDL-size,1.17 [1.13-1.22],3.151e-09,***,Average Diameter for VLDL Particles
S-VLDL-TG,1.17 [1.13-1.22],1.700e-12,***,Triglycerides in Small VLDL
XXL-VLDL-CE,1.17 [1.13-1.22],5.248e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.17 [1.12-1.21],8.436e-11,***,Phospholipids in Very Large VLDL
L-VLDL-PL,1.16 [1.12-1.20],1.753e-09,***,Phospholipids in Large VLDL
MUFA,1.16 [1.11-1.20],2.749e-07,***,Monounsaturated Fatty Acids
XL-VLDL-FC,1.15 [1.11-1.19],2.696e-08,***,Free Cholesterol in Very Large VLDL
L-VLDL-P,1.15 [1.11-1.19],3.815e-08,***,Concentration of Large VLDL Particles
L-VLDL-FC,1.14 [1.10-1.18],1.339e-06,***,Free Cholesterol in Large VLDL
L-VLDL-TG,1.14 [1.10-1.18],2.225e-06,***,Triglycerides in Large VLDL
L-VLDL-L,1.14 [1.10-1.18],4.863e-06,***,Total-Lipids in Large VLDL
VLDL-L,1.12 [1.08-1.16],0.001,**,Total-Lipids in VLDL
M-VLDL-TG,1.12 [1.08-1.16],0.001,**,Triglycerides in Medium VLDL
SFA,1.12 [1.07-1.16],0.013,*,Saturated Fatty Acids
Tyr,1.12 [1.08-1.16],6.736e-04,***,Tyrosine
XL-VLDL-C,1.11 [1.07-1.16],0.003,**,Cholesterol in Very Large VLDL
XXL-VLDL-PL%,1.11 [1.07-1.15],0.030,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,1.11 [1.07-1.15],0.006,**,Triglycerides in Very Large HDL
L-LDL-PL,0.90 [0.87-0.94],0.043,*,Phospholipids in Large LDL
LA,0.90 [0.87-0.94],0.034,*,Linoleic Acid
S-VLDL-CE%,0.90 [0.87-0.93],0.005,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-PL,0.90 [0.86-0.93],0.013,*,Phospholipids in IDL
Total-P,0.90 [0.86-0.93],0.042,*,Total-Concentration of Lipoprotein Particles
M-LDL-FC,0.90 [0.86-0.93],0.005,**,Free Cholesterol in Medium LDL
Gly,0.89 [0.86-0.93],7.484e-04,***,Glycine
L-LDL-C,0.89 [0.86-0.93],0.002,**,Cholesterol in Large LDL
L-VLDL-C%,0.89 [0.86-0.93],0.001,**,Cholesterol to Total-Lipids in Large VLDL percentage
Clinical LDL-C,0.89 [0.86-0.93],8.338e-04,***,Clinical LDL Cholesterol
SM,0.89 [0.85-0.92],0.002,**,Sphingomyelins
IDL-L,0.89 [0.85-0.92],1.773e-04,***,Total-Lipids in IDL
S-LDL-FC,0.88 [0.85-0.92],3.531e-05,***,Free Cholesterol in Small LDL
XL-HDL-PL%,0.88 [0.85-0.92],0.002,**,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C%,0.88 [0.85-0.92],1.351e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
