Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.42 [1.30-1.56],2.395e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.41 [1.28-1.54],3.675e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.39 [1.27-1.53],1.976e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.38 [1.27-1.50],7.496e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.37 [1.26-1.50],1.558e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.37 [1.25-1.49],9.204e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.37 [1.25-1.49],1.668e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.34 [1.23-1.46],2.373e-06,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.33 [1.22-1.45],8.345e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
TG/PG,1.32 [1.21-1.45],1.789e-04,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.32 [1.20-1.45],0.005,**,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,1.31 [1.21-1.43],1.701e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
GlycA,1.30 [1.20-1.42],6.585e-04,***,Glycoprotein Acetyls
S-HDL-TG,1.26 [1.16-1.36],0.003,**,Triglycerides in Small HDL
XS-VLDL-TG,1.25 [1.16-1.35],0.003,**,Triglycerides in Very Small VLDL
M-LDL-TG%,1.24 [1.15-1.35],0.049,*,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-TG,1.23 [1.14-1.33],0.041,*,Triglycerides in LDL
M-LDL-TG,1.23 [1.14-1.33],0.033,*,Triglycerides in Medium LDL
L-LDL-TG,1.23 [1.14-1.33],0.035,*,Triglycerides in Large LDL
IDL-TG,1.23 [1.14-1.32],0.048,*,Triglycerides in IDL
Albumin,0.80 [0.74-0.87],0.026,*,Albumin
M-LDL-FC%,0.79 [0.72-0.86],0.005,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-L,0.78 [0.71-0.85],0.021,*,Total-Lipids in Medium HDL
XS-VLDL-C%,0.77 [0.71-0.84],3.802e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.77 [0.71-0.84],4.033e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-PL,0.77 [0.70-0.85],0.019,*,Phospholipids in Very Large HDL
XL-HDL-L,0.77 [0.70-0.85],0.012,*,Total-Lipids in Very Large HDL
Omega-6%,0.77 [0.70-0.84],3.370e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-P,0.76 [0.70-0.84],0.002,**,Concentration of Medium HDL Particles
XL-HDL-C,0.76 [0.70-0.84],0.003,**,Cholesterol in Very Large HDL
ApoA1,0.76 [0.69-0.83],0.001,**,Apolipoprotein A1
XS-VLDL-CE%,0.76 [0.70-0.82],9.713e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-FC,0.76 [0.69-0.83],0.001,**,Free Cholesterol in Medium HDL
IDL-C%,0.76 [0.70-0.82],6.064e-07,***,Cholesterol to Total-Lipids in IDL percentage
HDL-PL,0.76 [0.69-0.83],0.002,**,Phospholipids in HDL
