Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.23 [1.22-1.25],1.128e-244,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.22 [1.21-1.24],1.390e-223,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.22 [1.20-1.23],2.235e-207,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.20 [1.18-1.21],1.305e-154,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.18 [1.17-1.20],2.425e-175,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.18 [1.17-1.20],8.497e-138,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.18 [1.17-1.19],2.230e-151,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.17 [1.16-1.19],4.563e-138,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.17 [1.16-1.19],2.637e-132,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.17 [1.15-1.18],3.475e-140,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.16 [1.15-1.18],1.256e-132,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.16 [1.15-1.18],1.165e-115,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.16 [1.15-1.18],6.415e-126,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.16 [1.14-1.17],1.825e-112,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.15 [1.14-1.17],1.203e-108,***,Glycoprotein Acetyls
XL-HDL-FC%,1.15 [1.13-1.16],8.354e-80,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.14 [1.13-1.15],1.077e-97,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.14 [1.13-1.15],1.710e-97,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.14 [1.12-1.15],7.337e-106,***,Triglycerides in Small HDL
M-LDL-TG,1.12 [1.11-1.13],1.621e-81,***,Triglycerides in Medium LDL
XS-VLDL-TG,1.12 [1.11-1.13],1.884e-84,***,Triglycerides in Very Small VLDL
LDL-TG,1.12 [1.10-1.13],4.900e-77,***,Triglycerides in LDL
S-VLDL-TG,1.11 [1.10-1.13],3.445e-73,***,Triglycerides in Small VLDL
XL-VLDL-TG,1.11 [1.10-1.13],6.127e-68,***,Triglycerides in Very Large VLDL
S-LDL-TG,1.11 [1.10-1.13],3.138e-70,***,Triglycerides in Small LDL
