Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.17 [1.15-1.19],1.551e-64,***,Creatinine
IDL-TG%,1.15 [1.13-1.16],9.133e-68,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.14 [1.13-1.16],5.279e-65,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.13 [1.11-1.15],4.413e-48,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.13 [1.11-1.15],1.189e-49,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.12 [1.10-1.14],3.909e-37,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.12 [1.10-1.14],8.774e-50,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.12 [1.10-1.13],1.679e-43,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.11 [1.09-1.12],1.932e-36,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.11 [1.09-1.12],2.230e-29,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.10 [1.09-1.12],1.659e-33,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.10 [1.09-1.12],1.005e-32,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.10 [1.08-1.12],5.883e-26,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.10 [1.08-1.12],6.541e-21,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.09 [1.08-1.11],1.308e-29,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.09 [1.07-1.11],8.164e-25,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.09 [1.07-1.10],4.433e-21,***,Triglycerides to Total-Lipids in Very Large HDL percentage
GlycA,1.09 [1.07-1.10],1.596e-21,***,Glycoprotein Acetyls
TG/PG,1.09 [1.07-1.10],1.823e-19,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.07 [1.06-1.09],8.643e-18,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,1.06 [1.05-1.08],1.546e-13,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG,1.06 [1.05-1.08],4.586e-12,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.06 [1.05-1.08],1.627e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL%,1.06 [1.05-1.08],2.507e-13,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG,1.05 [1.03-1.06],1.584e-05,***,Triglycerides in Very Small VLDL
XXL-VLDL-PL,1.05 [1.03-1.06],3.115e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.04 [1.03-1.06],0.003,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-TG,1.04 [1.03-1.06],0.006,**,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.04 [1.03-1.06],0.021,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.04 [1.03-1.06],0.006,**,Triglycerides in Small VLDL
XXL-VLDL-FC,1.04 [1.03-1.06],0.027,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XS-VLDL-FC,0.96 [0.95-0.98],0.039,*,Free Cholesterol in Very Small VLDL
Omega-3%,0.96 [0.95-0.98],0.047,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-PL,0.96 [0.95-0.97],0.008,**,Phospholipids in Medium VLDL
VLDL-CE,0.96 [0.95-0.97],0.002,**,Cholesteryl Esters in VLDL
L-VLDL-C%,0.96 [0.94-0.97],1.435e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-CE%,0.96 [0.94-0.97],4.370e-05,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-FC,0.95 [0.94-0.97],2.108e-05,***,Free Cholesterol in Small VLDL
Omega-3,0.95 [0.94-0.97],1.230e-05,***,Omega-3 Fatty Acids
M-VLDL-FC,0.95 [0.94-0.96],5.321e-07,***,Free Cholesterol in Medium VLDL
S-VLDL-CE%,0.95 [0.94-0.96],2.162e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
DHA%,0.95 [0.93-0.96],7.520e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-P,0.95 [0.93-0.96],9.254e-09,***,Concentration of Small LDL Particles
S-HDL-P,0.95 [0.93-0.96],1.429e-09,***,Concentration of Small HDL Particles
S-HDL-CE%,0.95 [0.93-0.96],2.004e-09,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-CE,0.94 [0.93-0.96],6.462e-11,***,Cholesteryl Esters in Small HDL
XL-VLDL-FC%,0.94 [0.93-0.96],2.709e-11,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-FC,0.94 [0.93-0.96],1.474e-10,***,Free Cholesterol in Small HDL
S-HDL-C,0.94 [0.93-0.95],5.140e-12,***,Cholesterol in Small HDL
Omega-6%,0.94 [0.92-0.95],3.548e-09,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL,0.94 [0.93-0.95],7.713e-11,***,Phospholipids in Medium HDL
L-VLDL-CE%,0.94 [0.93-0.95],8.254e-12,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-C,0.94 [0.93-0.95],4.365e-13,***,Cholesterol in Very Small VLDL
M-LDL-P,0.94 [0.93-0.95],4.818e-13,***,Concentration of Medium LDL Particles
M-LDL-CE,0.94 [0.92-0.95],7.193e-14,***,Cholesteryl Esters in Medium LDL
LDL-P,0.94 [0.92-0.95],1.970e-14,***,Concentration of LDL Particles
S-LDL-CE,0.94 [0.92-0.95],4.698e-14,***,Cholesteryl Esters in Small LDL
M-LDL-PL,0.94 [0.92-0.95],1.253e-14,***,Phospholipids in Medium LDL
L-LDL-P,0.94 [0.92-0.95],7.741e-15,***,Concentration of Large LDL Particles
ApoB,0.94 [0.92-0.95],2.821e-15,***,Apolipoprotein B
S-LDL-L,0.93 [0.92-0.95],9.440e-16,***,Total-Lipids in Small LDL
M-LDL-L,0.93 [0.92-0.95],9.346e-16,***,Total-Lipids in Medium LDL
S-LDL-PL,0.93 [0.92-0.95],2.963e-16,***,Phospholipids in Small LDL
S-HDL-FC%,0.93 [0.92-0.95],5.188e-15,***,Free Cholesterol to Total-Lipids in Small HDL percentage
DHA,0.93 [0.92-0.95],1.199e-14,***,Docosahexaenoic Acid
M-VLDL-C,0.93 [0.92-0.94],3.053e-18,***,Cholesterol in Medium VLDL
XS-VLDL-CE,0.93 [0.92-0.94],2.189e-18,***,Cholesteryl Esters in Very Small VLDL
Albumin,0.93 [0.92-0.94],2.065e-18,***,Albumin
M-LDL-C,0.93 [0.92-0.94],1.056e-18,***,Cholesterol in Medium LDL
S-LDL-C,0.93 [0.92-0.94],5.425e-19,***,Cholesterol in Small LDL
M-HDL-L,0.93 [0.91-0.94],8.530e-17,***,Total-Lipids in Medium HDL
Remnant-C,0.93 [0.91-0.94],6.281e-20,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-P,0.93 [0.91-0.94],1.655e-21,***,Concentration of IDL Particles
S-HDL-C%,0.93 [0.91-0.94],4.984e-20,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.93 [0.91-0.94],1.049e-19,***,Free Cholesterol to Total-Lipids in Small LDL percentage
LA,0.93 [0.91-0.94],9.005e-20,***,Linoleic Acid
XL-VLDL-C%,0.93 [0.91-0.94],2.067e-20,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
