Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.123 [0.110,0.137]",3.344e-66,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,"0.121 [0.107,0.135]",5.941e-63,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,"0.114 [0.101,0.128]",5.536e-59,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"0.104 [0.090,0.118]",1.306e-44,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,"0.099 [0.086,0.113]",8.792e-43,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,"0.098 [0.084,0.113]",1.381e-37,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,"0.088 [0.074,0.102]",7.050e-31,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,"0.088 [0.074,0.101]",7.192e-32,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,"0.085 [0.071,0.099]",5.389e-29,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,"0.085 [0.072,0.099]",7.019e-31,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,"0.083 [0.069,0.097]",5.692e-28,***,Glycoprotein Acetyls
M-HDL-PL%,"0.079 [0.065,0.093]",1.678e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.071 [0.056,0.085]",6.709e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,"0.065 [0.051,0.080]",1.074e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,"0.064 [0.050,0.078]",3.704e-15,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,"0.062 [0.048,0.076]",2.085e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,"0.061 [0.047,0.075]",6.626e-15,***,Triglycerides in Small HDL
S-HDL-PL%,"0.061 [0.047,0.075]",2.022e-14,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-TG%,"0.060 [0.046,0.075]",1.621e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,"0.057 [0.044,0.070]",7.862e-14,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG,"0.057 [0.043,0.070]",2.080e-13,***,Triglycerides in Medium HDL
TG/PG,"0.054 [0.040,0.069]",7.587e-10,***,Triglycerides to Phosphoglycerides ratio
HDL-TG,"0.054 [0.040,0.067]",8.441e-12,***,Triglycerides in HDL
SFA%,"0.053 [0.040,0.067]",2.059e-11,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,"0.052 [0.038,0.065]",8.923e-11,***,Triglycerides in Very Small VLDL
L-VLDL-PL%,"0.051 [0.036,0.065]",1.098e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-TG,"0.045 [0.032,0.058]",1.202e-07,***,Triglycerides in IDL
XXL-VLDL-PL,"0.045 [0.031,0.059]",4.535e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.044 [0.030,0.057]",1.149e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL%,"0.042 [0.028,0.056]",6.520e-06,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-L,"0.041 [0.027,0.055]",1.335e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.041 [0.027,0.054]",1.837e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"0.041 [0.027,0.054]",1.706e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-LDL-TG,"0.040 [0.027,0.053]",1.393e-05,***,Triglycerides in Large LDL
LDL-TG,"0.040 [0.026,0.053]",1.917e-05,***,Triglycerides in LDL
XL-VLDL-TG,"0.039 [0.026,0.053]",6.620e-05,***,Triglycerides in Very Large VLDL
M-LDL-TG,"0.038 [0.025,0.052]",5.470e-05,***,Triglycerides in Medium LDL
S-VLDL-TG,"0.038 [0.025,0.052]",9.442e-05,***,Triglycerides in Small VLDL
XXL-VLDL-C,"0.037 [0.023,0.051]",3.236e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,"0.037 [0.024,0.051]",1.838e-04,***,Triglycerides in Small LDL
MUFA,"0.036 [0.022,0.049]",5.766e-04,***,Monounsaturated Fatty Acids
Total-TG,"0.035 [0.022,0.049]",0.001,**,Total-Triglycerides
L-HDL-TG,"0.035 [0.021,0.049]",0.001,**,Triglycerides in Large HDL
Creatinine,"0.035 [0.019,0.050]",0.022,*,Creatinine
XXL-VLDL-CE,"0.034 [0.020,0.048]",0.004,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"0.032 [0.018,0.046]",0.014,*,Concentration of Very Large VLDL Particles
VLDL-TG,"0.031 [0.017,0.045]",0.031,*,Triglycerides in VLDL
L-LDL-PL%,"-0.029 [-0.042,-0.016]",0.041,*,Phospholipids to Total-Lipids in Large LDL percentage
M-VLDL-P,"-0.031 [-0.044,-0.017]",0.016,*,Concentration of Medium VLDL Particles
S-VLDL-C,"-0.031 [-0.044,-0.017]",0.015,*,Cholesterol in Small VLDL
Cholines,"-0.031 [-0.045,-0.017]",0.036,*,Total-Cholines
Total-P,"-0.032 [-0.046,-0.018]",0.017,*,Total-Concentration of Lipoprotein Particles
XXL-VLDL-FC%,"-0.033 [-0.047,-0.019]",0.012,*,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-PL,"-0.034 [-0.047,-0.020]",0.002,**,Phospholipids in Medium VLDL
Total-BCAA,"-0.034 [-0.048,-0.020]",0.005,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
HDL-FC,"-0.035 [-0.050,-0.020]",0.018,*,Free Cholesterol in HDL
Total-PL,"-0.035 [-0.049,-0.021]",0.001,**,Total-Phospholipids in Lipoprotein Particles
XL-HDL-C%,"-0.036 [-0.050,-0.022]",0.002,**,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,"-0.037 [-0.051,-0.023]",7.147e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-CE,"-0.037 [-0.051,-0.024]",8.661e-05,***,Cholesteryl Esters in VLDL
L-LDL-CE%,"-0.037 [-0.051,-0.024]",6.711e-05,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-L,"-0.038 [-0.051,-0.024]",7.182e-05,***,Total-Lipids in Lipoprotein Particles
