Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.106 [0.089,0.122]",3.883e-33,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,"0.103 [0.087,0.120]",3.808e-31,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,"0.101 [0.085,0.117]",2.862e-31,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,"0.092 [0.076,0.109]",3.514e-25,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,"0.087 [0.070,0.104]",1.374e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
GlycA,"0.086 [0.070,0.103]",3.376e-21,***,Glycoprotein Acetyls
S-VLDL-TG%,"0.086 [0.069,0.102]",4.644e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,"0.079 [0.062,0.096]",5.608e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,"0.073 [0.058,0.089]",6.321e-17,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,"0.071 [0.054,0.087]",7.774e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,"0.054 [0.037,0.071]",1.966e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,"0.053 [0.036,0.070]",4.201e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,"0.053 [0.036,0.070]",3.942e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,"0.051 [0.035,0.068]",4.676e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-PL%,"0.051 [0.035,0.066]",4.443e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,"0.048 [0.032,0.065]",2.801e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-PL%,"0.048 [0.032,0.065]",2.948e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,"0.038 [0.023,0.054]",0.006,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,"-0.035 [-0.051,-0.019]",0.039,*,Glutamine
IDL-FC%,"-0.037 [-0.053,-0.021]",0.018,*,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-TG,"-0.038 [-0.055,-0.022]",0.009,**,Triglycerides in Medium VLDL
L-VLDL-L,"-0.039 [-0.055,-0.023]",0.009,**,Total-Lipids in Large VLDL
S-HDL-FC%,"-0.039 [-0.056,-0.023]",0.008,**,Free Cholesterol to Total-Lipids in Small HDL percentage
HDL-L,"-0.039 [-0.057,-0.022]",0.035,*,Total-Lipids in HDL
S-HDL-CE%,"-0.040 [-0.056,-0.024]",0.003,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-VLDL-FC,"-0.040 [-0.056,-0.023]",0.005,**,Free Cholesterol in Very Large VLDL
S-LDL-FC%,"-0.040 [-0.056,-0.024]",0.002,**,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-PL%,"-0.041 [-0.057,-0.025]",0.001,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,"-0.041 [-0.058,-0.025]",0.003,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-C%,"-0.041 [-0.058,-0.025]",0.002,**,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-FC%,"-0.043 [-0.060,-0.026]",0.002,**,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-FC,"-0.043 [-0.059,-0.026]",8.357e-04,***,Free Cholesterol in Large VLDL
XL-VLDL-FC%,"-0.043 [-0.060,-0.027]",9.691e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-PL,"-0.043 [-0.059,-0.028]",2.020e-04,***,Phospholipids in Small HDL
XL-HDL-C%,"-0.044 [-0.061,-0.027]",0.001,**,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoA1,"-0.044 [-0.061,-0.027]",0.001,**,Apolipoprotein A1
HDL-CE,"-0.045 [-0.062,-0.027]",0.003,**,Cholesteryl Esters in HDL
L-VLDL-CE%,"-0.045 [-0.061,-0.028]",4.499e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Ile,"-0.045 [-0.061,-0.029]",1.781e-04,***,Isoleucine
HDL-FC,"-0.046 [-0.064,-0.028]",0.001,**,Free Cholesterol in HDL
HDL-C,"-0.046 [-0.064,-0.028]",0.001,**,HDL Cholesterol
S-VLDL-P,"-0.047 [-0.063,-0.031]",1.486e-05,***,Concentration of Small VLDL Particles
DHA%,"-0.048 [-0.065,-0.031]",9.569e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-0.048 [-0.065,-0.031]",1.192e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-CE%,"-0.048 [-0.064,-0.032]",8.162e-06,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LA%,"-0.049 [-0.065,-0.032]",3.066e-05,***,Linoleic Acid to Total-Fatty Acids percentage
SFA,"-0.050 [-0.066,-0.034]",2.737e-06,***,Saturated Fatty Acids
S-HDL-C%,"-0.050 [-0.066,-0.034]",3.552e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C%,"-0.050 [-0.067,-0.034]",1.145e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
His,"-0.051 [-0.067,-0.034]",2.061e-06,***,Histidine
XL-VLDL-CE%,"-0.051 [-0.067,-0.034]",9.147e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL,"-0.051 [-0.067,-0.035]",6.340e-07,***,Phospholipids in Very Small VLDL
XS-VLDL-FC%,"-0.052 [-0.068,-0.035]",8.747e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-L,"-0.052 [-0.068,-0.036]",2.573e-07,***,Total-Lipids in Small HDL
L-VLDL-C,"-0.052 [-0.068,-0.036]",8.295e-07,***,Cholesterol in Large VLDL
VLDL-L,"-0.052 [-0.068,-0.036]",5.178e-07,***,Total-Lipids in VLDL
XL-VLDL-C,"-0.053 [-0.069,-0.037]",5.515e-07,***,Cholesterol in Very Large VLDL
L-LDL-CE%,"-0.054 [-0.069,-0.038]",3.593e-08,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-CE%,"-0.054 [-0.070,-0.038]",1.573e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-L,"-0.055 [-0.070,-0.039]",4.117e-08,***,Total-Lipids in Small VLDL
Omega-3%,"-0.056 [-0.073,-0.040]",9.844e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
HDL-P,"-0.058 [-0.075,-0.042]",1.909e-08,***,Concentration of HDL Particles
Total-FA,"-0.058 [-0.074,-0.042]",2.072e-09,***,Total-Fatty Acids
VLDL-PL,"-0.059 [-0.075,-0.043]",9.334e-10,***,Phospholipids in VLDL
L-VLDL-CE,"-0.059 [-0.075,-0.043]",9.254e-10,***,Cholesteryl Esters in Large VLDL
S-LDL-CE%,"-0.059 [-0.075,-0.044]",2.112e-10,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-FC,"-0.060 [-0.076,-0.044]",2.742e-10,***,Free Cholesterol in Small HDL
VLDL-P,"-0.063 [-0.078,-0.047]",2.156e-11,***,Concentration of VLDL Particles
XL-VLDL-CE,"-0.063 [-0.079,-0.047]",5.861e-11,***,Cholesteryl Esters in Very Large VLDL
XS-VLDL-L,"-0.063 [-0.079,-0.047]",1.815e-11,***,Total-Lipids in Very Small VLDL
Unsaturation,"-0.063 [-0.080,-0.047]",4.782e-10,***,Degree of Unsaturation
S-HDL-CE,"-0.064 [-0.080,-0.049]",2.115e-12,***,Cholesteryl Esters in Small HDL
S-VLDL-CE%,"-0.065 [-0.081,-0.049]",2.941e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-C,"-0.066 [-0.081,-0.050]",5.626e-13,***,Cholesterol in Small HDL
XS-VLDL-P,"-0.066 [-0.082,-0.050]",1.094e-12,***,Concentration of Very Small VLDL Particles
ApoB/ApoA1,"-0.066 [-0.082,-0.050]",1.483e-12,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-P,"-0.067 [-0.083,-0.051]",1.277e-13,***,Concentration of Small HDL Particles
XS-VLDL-FC,"-0.067 [-0.083,-0.051]",4.190e-13,***,Free Cholesterol in Very Small VLDL
VLDL-FC,"-0.069 [-0.085,-0.053]",4.869e-14,***,Free Cholesterol in VLDL
M-VLDL-CE%,"-0.070 [-0.087,-0.054]",8.853e-14,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-CE,"-0.071 [-0.087,-0.055]",2.439e-15,***,Cholesteryl Esters in Small VLDL
M-HDL-FC%,"-0.072 [-0.089,-0.054]",1.320e-11,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-P,"-0.072 [-0.089,-0.056]",3.740e-14,***,Total-Concentration of Lipoprotein Particles
Omega-3,"-0.072 [-0.089,-0.056]",4.352e-14,***,Omega-3 Fatty Acids
Leu,"-0.074 [-0.090,-0.057]",1.047e-14,***,Leucine
S-VLDL-PL,"-0.074 [-0.089,-0.058]",9.797e-17,***,Phospholipids in Small VLDL
M-VLDL-L,"-0.074 [-0.090,-0.058]",8.748e-17,***,Total-Lipids in Medium VLDL
M-VLDL-C%,"-0.074 [-0.091,-0.058]",2.562e-15,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Phosphoglyc,"-0.075 [-0.092,-0.059]",1.007e-15,***,Phosphoglycerides
S-VLDL-C,"-0.077 [-0.093,-0.062]",1.237e-18,***,Cholesterol in Small VLDL
L-LDL-FC%,"-0.078 [-0.094,-0.061]",3.723e-17,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,"-0.078 [-0.094,-0.062]",3.223e-17,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PC,"-0.078 [-0.095,-0.061]",8.277e-17,***,Phosphatidylcholines
Total-BCAA,"-0.078 [-0.095,-0.062]",8.058e-17,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-C,"-0.080 [-0.096,-0.064]",5.296e-20,***,VLDL Cholesterol
M-VLDL-P,"-0.081 [-0.096,-0.065]",3.127e-20,***,Concentration of Medium VLDL Particles
DHA,"-0.081 [-0.098,-0.064]",4.457e-17,***,Docosahexaenoic Acid
S-VLDL-C%,"-0.081 [-0.097,-0.065]",2.317e-19,***,Cholesterol to Total-Lipids in Small VLDL percentage
LA,"-0.081 [-0.097,-0.065]",2.680e-20,***,Linoleic Acid
Cholines,"-0.083 [-0.099,-0.066]",3.203e-19,***,Total-Cholines
SM,"-0.083 [-0.100,-0.066]",4.437e-19,***,Sphingomyelins
Omega-6,"-0.083 [-0.099,-0.067]",4.018e-21,***,Omega-6 Fatty Acids
M-VLDL-PL,"-0.084 [-0.099,-0.068]",5.340e-22,***,Phospholipids in Medium VLDL
M-VLDL-PL%,"-0.084 [-0.100,-0.068]",6.437e-21,***,Phospholipids to Total-Lipids in Medium VLDL percentage
VLDL-CE,"-0.085 [-0.101,-0.070]",3.599e-23,***,Cholesteryl Esters in VLDL
XS-VLDL-C,"-0.086 [-0.102,-0.070]",5.641e-22,***,Cholesterol in Very Small VLDL
S-VLDL-FC,"-0.086 [-0.102,-0.070]",1.659e-23,***,Free Cholesterol in Small VLDL
