Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.19 [1.16-1.21],1.443e-38,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.16 [1.14-1.19],8.232e-34,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.16 [1.13-1.19],2.729e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.15 [1.13-1.18],4.554e-30,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.15 [1.13-1.18],1.127e-27,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.15 [1.13-1.18],6.518e-30,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.14 [1.11-1.17],2.781e-24,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.14 [1.11-1.16],1.850e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.13 [1.10-1.16],8.545e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.13 [1.11-1.15],4.291e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.13 [1.10-1.15],6.857e-18,***,Triglycerides to Phosphoglycerides ratio
M-LDL-TG%,1.13 [1.10-1.15],1.074e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.12 [1.10-1.15],1.201e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.12 [1.09-1.15],2.165e-12,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.12 [1.09-1.14],5.877e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.11 [1.09-1.14],1.131e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.11 [1.08-1.13],4.631e-15,***,Triglycerides to Total-Lipids in Small VLDL percentage
VLDL-size,1.10 [1.07-1.13],2.070e-10,***,Average Diameter for VLDL Particles
M-HDL-TG%,1.10 [1.07-1.12],2.671e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.09 [1.07-1.12],1.154e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.09 [1.07-1.12],9.070e-11,***,Triglycerides in Small HDL
XL-VLDL-TG,1.09 [1.06-1.11],7.020e-08,***,Triglycerides in Very Large VLDL
Creatinine,1.09 [1.06-1.11],2.085e-04,***,Creatinine
L-VLDL-PL%,1.08 [1.06-1.11],4.148e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL,1.08 [1.06-1.11],1.094e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.08 [1.06-1.10],2.460e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
