Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.17 [1.14-1.21],2.000e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.16 [1.13-1.20],3.697e-21,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.16 [1.13-1.19],1.573e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.14 [1.11-1.18],5.238e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.14 [1.11-1.18],1.401e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.13 [1.10-1.16],6.910e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.13 [1.10-1.16],2.003e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.13 [1.09-1.16],1.412e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.12 [1.09-1.15],3.462e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG%,1.12 [1.09-1.15],2.426e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.11 [1.08-1.14],3.052e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.11 [1.08-1.14],1.448e-09,***,Triglycerides in Small HDL
XS-VLDL-TG,1.10 [1.07-1.13],1.037e-07,***,Triglycerides in Very Small VLDL
S-HDL-TG%,1.10 [1.07-1.13],3.256e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG,1.10 [1.07-1.13],1.145e-07,***,Triglycerides in Medium HDL
M-HDL-TG%,1.10 [1.07-1.13],8.905e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.10 [1.07-1.13],1.475e-04,***,Triglycerides to Phosphoglycerides ratio
IDL-TG,1.09 [1.07-1.12],2.228e-06,***,Triglycerides in IDL
HDL-TG,1.09 [1.07-1.12],2.874e-06,***,Triglycerides in HDL
L-LDL-TG,1.09 [1.06-1.12],1.637e-05,***,Triglycerides in Large LDL
LDL-TG,1.09 [1.06-1.12],3.564e-05,***,Triglycerides in LDL
MUFA%,1.09 [1.06-1.12],0.004,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.09 [1.06-1.12],1.934e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG,1.09 [1.06-1.12],1.383e-04,***,Triglycerides in Small VLDL
M-LDL-TG,1.09 [1.06-1.12],2.174e-04,***,Triglycerides in Medium LDL
Total-TG,1.09 [1.06-1.12],0.001,**,Total-Triglycerides
XL-VLDL-TG,1.08 [1.05-1.11],0.002,**,Triglycerides in Very Large VLDL
XS-VLDL-PL%,1.08 [1.05-1.11],0.010,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG,1.08 [1.05-1.11],0.005,**,Triglycerides in Small LDL
SFA%,1.08 [1.05-1.11],0.045,*,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-TG,1.08 [1.05-1.11],0.028,*,Triglycerides in VLDL
L-VLDL-C%,0.93 [0.91-0.96],0.029,*,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.93 [0.90-0.95],0.007,**,Free Cholesterol in Very Large HDL
L-HDL-CE,0.92 [0.90-0.95],0.049,*,Cholesteryl Esters in Large HDL
Citrate,0.92 [0.90-0.95],0.003,**,Citrate
XL-VLDL-FC%,0.92 [0.90-0.94],3.156e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-C,0.92 [0.89-0.94],0.001,**,Cholesterol in Very Large HDL
XL-HDL-CE,0.92 [0.89-0.94],0.001,**,Cholesteryl Esters in Very Large HDL
S-VLDL-CE%,0.92 [0.89-0.94],4.361e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-CE%,0.91 [0.89-0.94],5.971e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-CE%,0.91 [0.89-0.94],4.910e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-C%,0.91 [0.89-0.94],5.793e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-FC%,0.91 [0.88-0.94],0.005,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.91 [0.88-0.94],9.249e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-PL%,0.91 [0.88-0.93],4.689e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.90 [0.88-0.93],1.288e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-C%,0.90 [0.88-0.93],8.896e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C%,0.90 [0.88-0.93],6.135e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.90 [0.88-0.93],2.015e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
