Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.53 [1.45-1.61],2.521e-57,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.52 [1.44-1.60],8.653e-46,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.49 [1.42-1.57],1.032e-49,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.48 [1.41-1.56],1.004e-45,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.48 [1.41-1.55],5.610e-51,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.48 [1.41-1.55],4.659e-50,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.47 [1.40-1.55],1.300e-41,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.47 [1.40-1.54],1.449e-45,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.46 [1.39-1.54],3.675e-42,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.46 [1.39-1.54],3.098e-42,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.46 [1.37-1.55],7.046e-29,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG%,1.43 [1.35-1.50],9.845e-35,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.43 [1.36-1.50],6.686e-44,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG,1.42 [1.36-1.49],6.824e-48,***,Triglycerides in Small HDL
M-VLDL-TG%,1.42 [1.35-1.50],7.110e-35,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,1.42 [1.33-1.50],6.844e-24,***,Phospholipids to Total-Lipids in Large VLDL percentage
SFA%,1.40 [1.33-1.48],9.719e-33,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.39 [1.32-1.45],1.258e-37,***,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-size,1.38 [1.31-1.46],5.823e-28,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.37 [1.31-1.44],9.298e-38,***,Triglycerides in Very Large VLDL
Total-TG,1.37 [1.30-1.43],5.810e-32,***,Total-Triglycerides
XXL-VLDL-L,1.37 [1.31-1.43],2.687e-35,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-HDL-FC%,1.37 [1.29-1.44],1.484e-22,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,1.36 [1.29-1.43],4.830e-26,***,Glycoprotein Acetyls
VLDL-TG,1.36 [1.30-1.43],1.805e-30,***,Triglycerides in VLDL
XXL-VLDL-PL,1.36 [1.30-1.42],1.386e-36,***,Phospholipids in Chylomicrons and Extremely Large VLDL
