Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.15 [1.11-1.20],1.328e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.15 [1.11-1.20],4.080e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.15 [1.12-1.19],2.563e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.15 [1.11-1.19],1.277e-10,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.14 [1.10-1.18],6.156e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.10-1.17],8.727e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.13 [1.09-1.17],2.330e-07,***,Glycoprotein Acetyls
M-HDL-PL%,1.13 [1.09-1.17],1.834e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.12 [1.09-1.16],5.924e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.12 [1.08-1.16],2.003e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.12 [1.08-1.16],5.128e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.12 [1.08-1.16],1.945e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.11 [1.07-1.14],6.330e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.11 [1.07-1.14],1.853e-04,***,Triglycerides in Small HDL
M-VLDL-TG%,1.10 [1.07-1.14],9.604e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.10 [1.06-1.14],0.020,*,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG%,1.10 [1.06-1.14],0.003,**,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG,1.09 [1.06-1.13],0.012,*,Triglycerides in Very Small VLDL
Albumin,0.92 [0.89-0.95],0.048,*,Albumin
S-LDL-C%,0.92 [0.89-0.94],0.013,*,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE%,0.92 [0.89-0.94],0.010,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.91 [0.88-0.94],0.007,**,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE,0.91 [0.88-0.94],0.025,*,Cholesteryl Esters in Very Large HDL
L-HDL-C,0.91 [0.88-0.94],0.032,*,Cholesterol in Large HDL
M-VLDL-FC%,0.91 [0.88-0.94],0.006,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE,0.91 [0.88-0.94],0.013,*,Cholesteryl Esters in Large HDL
S-HDL-C%,0.91 [0.88-0.94],3.844e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C%,0.90 [0.88-0.93],6.177e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-CE%,0.90 [0.87-0.93],2.727e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-CE%,0.90 [0.87-0.93],3.462e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-CE%,0.90 [0.87-0.93],9.348e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.90 [0.87-0.93],1.782e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.90 [0.87-0.92],1.759e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.90 [0.87-0.93],1.560e-04,***,Degree of Unsaturation
M-VLDL-C%,0.89 [0.86-0.93],3.243e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,0.89 [0.86-0.92],1.403e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-HDL-C%,0.89 [0.86-0.92],5.876e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.89 [0.86-0.92],5.747e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-C%,0.89 [0.86-0.92],7.010e-07,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.89 [0.86-0.92],6.534e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.88 [0.85-0.91],3.465e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,0.88 [0.85-0.91],8.731e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,0.88 [0.85-0.91],6.633e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.88 [0.85-0.91],2.959e-08,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-C%,0.88 [0.85-0.91],1.130e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.87 [0.84-0.91],7.336e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA%,0.87 [0.84-0.90],3.266e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.87 [0.84-0.90],4.861e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.87 [0.83-0.90],2.814e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA/MUFA,0.86 [0.83-0.89],1.903e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
