Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.18 [1.15-1.22],3.231e-27,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.18 [1.15-1.21],7.006e-30,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.18 [1.15-1.21],4.041e-28,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.17 [1.14-1.20],3.015e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.16 [1.13-1.19],1.208e-19,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.15 [1.12-1.18],5.645e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.15 [1.12-1.18],7.569e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.15 [1.12-1.17],9.019e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,1.14 [1.11-1.17],8.234e-17,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.14 [1.11-1.17],8.546e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.14 [1.11-1.17],4.087e-15,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.14 [1.11-1.17],6.863e-16,***,Glycoprotein Acetyls
S-VLDL-TG%,1.13 [1.10-1.16],1.716e-15,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG%,1.13 [1.10-1.16],7.938e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.12 [1.09-1.15],2.514e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.12 [1.09-1.15],4.108e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG,1.12 [1.09-1.15],6.838e-14,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.12 [1.09-1.15],1.835e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-TG,1.11 [1.08-1.14],1.795e-10,***,Triglycerides in Very Large VLDL
M-LDL-TG,1.11 [1.08-1.14],6.731e-11,***,Triglycerides in Medium LDL
S-LDL-TG,1.11 [1.08-1.14],2.035e-10,***,Triglycerides in Small LDL
VLDL-size,1.11 [1.08-1.14],7.669e-08,***,Average Diameter for VLDL Particles
LDL-TG,1.10 [1.08-1.13],1.348e-09,***,Triglycerides in LDL
Total-TG,1.10 [1.08-1.13],8.921e-09,***,Total-Triglycerides
M-HDL-TG%,1.10 [1.08-1.13],1.999e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-P,1.10 [1.07-1.13],2.073e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-VLDL-TG,1.10 [1.08-1.13],2.274e-09,***,Triglycerides in Small VLDL
MUFA,1.10 [1.07-1.13],1.999e-07,***,Monounsaturated Fatty Acids
XS-VLDL-TG,1.10 [1.08-1.13],1.345e-09,***,Triglycerides in Very Small VLDL
VLDL-TG,1.10 [1.07-1.13],5.677e-08,***,Triglycerides in VLDL
XXL-VLDL-TG,1.10 [1.07-1.13],1.384e-07,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.10 [1.07-1.13],6.838e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.10 [1.07-1.13],3.195e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-LDL-TG,1.10 [1.07-1.12],2.485e-08,***,Triglycerides in Large LDL
XL-VLDL-P,1.10 [1.07-1.12],2.748e-07,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.10 [1.07-1.12],6.401e-07,***,Total-Lipids in Very Large VLDL
XXL-VLDL-FC,1.09 [1.06-1.12],3.310e-06,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-TG,1.09 [1.06-1.12],6.724e-07,***,Triglycerides in IDL
L-VLDL-TG,1.09 [1.06-1.12],1.357e-05,***,Triglycerides in Large VLDL
XL-HDL-FC%,1.09 [1.05-1.12],0.018,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C,1.09 [1.06-1.11],5.141e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.09 [1.06-1.11],2.401e-05,***,Phospholipids in Large VLDL
XL-VLDL-PL,1.08 [1.06-1.11],6.899e-05,***,Phospholipids in Very Large VLDL
L-VLDL-P,1.08 [1.06-1.11],7.424e-05,***,Concentration of Large VLDL Particles
HDL-TG,1.08 [1.06-1.11],2.392e-05,***,Triglycerides in HDL
M-HDL-TG,1.08 [1.05-1.11],6.880e-05,***,Triglycerides in Medium HDL
SFA%,1.08 [1.05-1.11],0.004,**,Saturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-L,1.08 [1.05-1.11],5.453e-04,***,Total-Lipids in Large VLDL
XXL-VLDL-CE,1.08 [1.05-1.11],7.419e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,1.08 [1.05-1.11],5.896e-04,***,Triglycerides in Medium VLDL
