Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.19 [1.16-1.22],3.549e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.19 [1.16-1.22],5.565e-38,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.18 [1.15-1.21],2.243e-33,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.17 [1.14-1.20],4.796e-26,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.16 [1.14-1.19],1.576e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.16 [1.13-1.19],5.551e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.15 [1.12-1.18],9.448e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.14 [1.11-1.18],2.030e-17,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.14 [1.11-1.16],1.744e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.13 [1.10-1.16],3.874e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.13 [1.10-1.15],1.802e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.13 [1.10-1.15],1.197e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.12 [1.09-1.15],1.049e-12,***,Glycoprotein Acetyls
L-HDL-TG%,1.12 [1.09-1.15],8.239e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.11 [1.08-1.15],6.062e-08,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.11 [1.08-1.14],2.609e-11,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.10 [1.08-1.13],3.844e-08,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.10 [1.07-1.12],8.507e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.10 [1.07-1.12],4.425e-09,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,1.09 [1.07-1.12],1.664e-07,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,1.08 [1.06-1.11],7.354e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL%,1.07 [1.05-1.10],0.002,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG,1.07 [1.04-1.09],0.018,*,Triglycerides in Small HDL
Omega-3,0.94 [0.91-0.96],0.039,*,Omega-3 Fatty Acids
S-VLDL-FC,0.94 [0.91-0.96],0.005,**,Free Cholesterol in Small VLDL
XL-VLDL-FC%,0.93 [0.91-0.96],0.009,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.93 [0.91-0.95],0.001,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-FC,0.93 [0.91-0.95],7.438e-04,***,Free Cholesterol in Medium VLDL
S-LDL-P,0.93 [0.90-0.95],3.825e-05,***,Concentration of Small LDL Particles
L-VLDL-CE%,0.93 [0.90-0.95],1.813e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-CE%,0.92 [0.90-0.95],1.309e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-PL,0.92 [0.90-0.95],1.279e-04,***,Phospholipids in Medium HDL
S-HDL-FC%,0.92 [0.90-0.94],2.029e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-C,0.92 [0.90-0.94],1.932e-06,***,Cholesterol in Very Small VLDL
XL-HDL-FC,0.92 [0.90-0.94],3.755e-06,***,Free Cholesterol in Very Large HDL
Omega-6%,0.92 [0.89-0.94],6.677e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-P,0.92 [0.90-0.94],3.227e-07,***,Concentration of Small HDL Particles
L-LDL-P,0.92 [0.90-0.94],1.419e-07,***,Concentration of Large LDL Particles
S-HDL-FC,0.92 [0.89-0.94],6.203e-07,***,Free Cholesterol in Small HDL
XL-HDL-PL,0.92 [0.89-0.94],3.558e-06,***,Phospholipids in Very Large HDL
LDL-P,0.91 [0.89-0.94],3.720e-08,***,Concentration of LDL Particles
S-HDL-CE,0.91 [0.89-0.94],2.988e-08,***,Cholesteryl Esters in Small HDL
HDL-size,0.91 [0.89-0.94],2.145e-05,***,Average Diameter for HDL Particles
S-LDL-PL,0.91 [0.89-0.94],2.203e-08,***,Phospholipids in Small LDL
S-LDL-CE,0.91 [0.89-0.94],3.294e-08,***,Cholesteryl Esters in Small LDL
ApoB,0.91 [0.89-0.93],8.329e-09,***,Apolipoprotein B
S-HDL-C,0.91 [0.89-0.93],7.323e-09,***,Cholesterol in Small HDL
M-LDL-PL,0.91 [0.89-0.93],5.651e-09,***,Phospholipids in Medium LDL
M-LDL-P,0.91 [0.89-0.93],7.321e-09,***,Concentration of Medium LDL Particles
S-LDL-L,0.91 [0.89-0.93],5.126e-09,***,Total-Lipids in Small LDL
M-LDL-CE,0.91 [0.89-0.93],5.831e-09,***,Cholesteryl Esters in Medium LDL
XS-VLDL-CE,0.91 [0.89-0.93],1.769e-09,***,Cholesteryl Esters in Very Small VLDL
XL-VLDL-C%,0.91 [0.89-0.93],1.664e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
DHA,0.91 [0.89-0.93],6.205e-08,***,Docosahexaenoic Acid
M-VLDL-C,0.91 [0.89-0.93],2.700e-10,***,Cholesterol in Medium VLDL
S-LDL-FC%,0.91 [0.89-0.93],3.227e-10,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-L,0.91 [0.88-0.93],4.495e-08,***,Total-Lipids in Medium HDL
M-LDL-L,0.91 [0.89-0.93],4.114e-10,***,Total-Lipids in Medium LDL
XL-VLDL-CE%,0.91 [0.88-0.93],2.019e-09,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-P,0.91 [0.89-0.93],2.267e-11,***,Concentration of IDL Particles
XS-VLDL-FC%,0.91 [0.88-0.93],2.252e-09,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C,0.90 [0.88-0.93],3.082e-11,***,Cholesterol in Small LDL
XL-HDL-L,0.90 [0.88-0.93],3.361e-09,***,Total-Lipids in Very Large HDL
M-HDL-CE%,0.90 [0.88-0.93],3.807e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Albumin,0.90 [0.88-0.93],2.669e-11,***,Albumin
Remnant-C,0.90 [0.88-0.92],5.535e-12,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-C%,0.90 [0.88-0.92],1.040e-11,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-C,0.90 [0.88-0.92],4.878e-12,***,Cholesterol in Medium LDL
IDL-FC%,0.90 [0.88-0.92],6.525e-12,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-FC%,0.90 [0.87-0.92],2.077e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-P,0.90 [0.88-0.92],5.183e-11,***,Concentration of Medium HDL Particles
PUFA%,0.90 [0.87-0.92],6.006e-10,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-P,0.90 [0.87-0.92],1.849e-11,***,Concentration of Very Large HDL Particles
S-VLDL-C%,0.90 [0.88-0.92],8.052e-14,***,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-PL,0.90 [0.87-0.92],1.287e-10,***,Phospholipids in HDL
M-VLDL-CE,0.90 [0.88-0.92],1.942e-14,***,Cholesteryl Esters in Medium VLDL
M-LDL-FC%,0.89 [0.87-0.92],1.765e-12,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.89 [0.87-0.92],2.195e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-L,0.89 [0.87-0.92],2.081e-13,***,Total-Lipids in Lipoprotein Particles
L-HDL-PL,0.89 [0.87-0.92],2.667e-11,***,Phospholipids in Large HDL
LA,0.89 [0.87-0.92],5.114e-14,***,Linoleic Acid
LDL-PL,0.89 [0.87-0.91],8.763e-16,***,Phospholipids in LDL
Omega-6,0.89 [0.87-0.91],5.622e-14,***,Omega-6 Fatty Acids
XL-HDL-C,0.89 [0.87-0.91],2.382e-13,***,Cholesterol in Very Large HDL
M-HDL-CE,0.89 [0.87-0.91],2.378e-13,***,Cholesteryl Esters in Medium HDL
S-LDL-FC,0.89 [0.87-0.91],8.046e-17,***,Free Cholesterol in Small LDL
LDL-CE,0.89 [0.87-0.91],5.878e-16,***,Cholesteryl Esters in LDL
XL-HDL-CE%,0.89 [0.87-0.91],4.599e-13,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Phosphoglyc,0.89 [0.87-0.91],2.164e-13,***,Phosphoglycerides
LDL-L,0.89 [0.87-0.91],2.209e-16,***,Total-Lipids in LDL
Non-HDL-C,0.89 [0.87-0.91],1.793e-16,***,Total-Cholesterol Minus HDL-C
M-HDL-C,0.89 [0.87-0.91],9.850e-14,***,Cholesterol in Medium HDL
Unsaturation,0.89 [0.87-0.91],1.491e-13,***,Degree of Unsaturation
M-HDL-FC,0.89 [0.87-0.91],1.480e-13,***,Free Cholesterol in Medium HDL
LA%,0.89 [0.87-0.91],6.039e-14,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA,0.89 [0.87-0.91],9.004e-15,***,Polyunsaturated Fatty Acids
IDL-PL,0.89 [0.87-0.91],7.515e-17,***,Phospholipids in IDL
PC,0.89 [0.86-0.91],1.970e-14,***,Phosphatidylcholines
L-HDL-FC,0.89 [0.86-0.91],5.410e-14,***,Free Cholesterol in Large HDL
XL-HDL-CE,0.89 [0.86-0.91],5.783e-15,***,Cholesteryl Esters in Very Large HDL
M-LDL-FC,0.89 [0.86-0.91],2.120e-18,***,Free Cholesterol in Medium LDL
ApoA1,0.88 [0.86-0.91],5.960e-15,***,Apolipoprotein A1
LDL-C,0.88 [0.86-0.91],8.870e-19,***,LDL Cholesterol
L-LDL-CE,0.88 [0.86-0.90],1.131e-18,***,Cholesteryl Esters in Large LDL
M-HDL-C%,0.88 [0.86-0.90],3.297e-17,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-L,0.88 [0.86-0.91],3.090e-14,***,Total-Lipids in Large HDL
L-LDL-L,0.88 [0.86-0.90],3.473e-19,***,Total-Lipids in Large LDL
L-LDL-PL,0.88 [0.86-0.90],9.900e-20,***,Phospholipids in Large LDL
L-HDL-P,0.88 [0.86-0.91],2.791e-15,***,Concentration of Large HDL Particles
L-HDL-CE%,0.88 [0.86-0.90],2.638e-15,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-FC%,0.88 [0.86-0.90],2.569e-19,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-L,0.88 [0.86-0.90],1.618e-15,***,Total-Lipids in HDL
Total-PL,0.88 [0.86-0.90],6.030e-18,***,Total-Phospholipids in Lipoprotein Particles
PUFA/MUFA,0.88 [0.86-0.90],1.277e-15,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-P,0.88 [0.86-0.90],1.780e-18,***,Concentration of HDL Particles
M-VLDL-CE%,0.88 [0.86-0.90],1.181e-19,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.88 [0.86-0.90],8.988e-22,***,Clinical LDL Cholesterol
L-LDL-C,0.88 [0.86-0.90],2.802e-21,***,Cholesterol in Large LDL
Cholines,0.88 [0.85-0.90],3.922e-18,***,Total-Cholines
S-LDL-C%,0.88 [0.86-0.90],3.354e-23,***,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-C%,0.88 [0.85-0.90],2.411e-20,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C,0.88 [0.85-0.90],4.350e-17,***,Cholesterol in Large HDL
IDL-L,0.88 [0.85-0.90],7.375e-22,***,Total-Lipids in IDL
SM,0.88 [0.85-0.90],4.540e-20,***,Sphingomyelins
Total-FC,0.87 [0.85-0.90],1.105e-21,***,Total-Free Cholesterol
L-HDL-CE,0.87 [0.85-0.90],1.829e-17,***,Cholesteryl Esters in Large HDL
L-HDL-C%,0.87 [0.85-0.90],1.075e-17,***,Cholesterol to Total-Lipids in Large HDL percentage
LDL-FC,0.87 [0.85-0.89],1.129e-23,***,Free Cholesterol in LDL
L-LDL-FC%,0.87 [0.85-0.89],6.234e-23,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-FC,0.87 [0.85-0.89],3.818e-19,***,Free Cholesterol in HDL
Total-P,0.87 [0.85-0.89],4.115e-22,***,Total-Concentration of Lipoprotein Particles
IDL-FC,0.87 [0.85-0.89],6.400e-25,***,Free Cholesterol in IDL
L-LDL-FC,0.87 [0.85-0.89],1.448e-25,***,Free Cholesterol in Large LDL
IDL-CE%,0.87 [0.85-0.89],1.489e-26,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-CE,0.87 [0.85-0.89],4.020e-26,***,Cholesteryl Esters in IDL
IDL-C,0.87 [0.84-0.89],9.425e-27,***,Cholesterol in IDL
M-LDL-C%,0.86 [0.84-0.88],1.380e-31,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-PL%,0.86 [0.84-0.88],1.067e-27,***,Phospholipids to Total-Lipids in Small VLDL percentage
HDL-CE,0.86 [0.84-0.88],2.047e-23,***,Cholesteryl Esters in HDL
Total-C,0.86 [0.84-0.88],5.388e-28,***,Total-Cholesterol
HDL-C,0.86 [0.84-0.88],3.113e-23,***,HDL Cholesterol
S-VLDL-FC%,0.86 [0.84-0.88],7.113e-29,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Total-CE,0.86 [0.84-0.88],9.400e-30,***,Total-Esterified Cholesterol
IDL-C%,0.85 [0.83-0.87],1.645e-34,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.85 [0.83-0.87],9.593e-34,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.84 [0.82-0.87],2.987e-35,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.84 [0.82-0.86],5.145e-36,***,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-FC%,0.84 [0.82-0.87],1.146e-28,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
