Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,3.40 [2.54-4.56],5.820e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.90 [2.37-3.55],9.808e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.86 [2.31-3.53],7.289e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.83 [2.35-3.41],1.567e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.68 [2.26-3.17],1.086e-24,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.63 [2.23-3.11],8.860e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,2.37 [2.02-2.77],4.707e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,2.35 [1.98-2.80],2.118e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,2.32 [1.98-2.72],1.909e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,2.18 [1.84-2.57],1.004e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,2.11 [1.78-2.49],8.509e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,2.03 [1.69-2.43],4.289e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.98 [1.63-2.39],1.048e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA%,1.97 [1.62-2.40],6.786e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.96 [1.62-2.35],4.481e-07,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.95 [1.61-2.36],2.340e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.93 [1.62-2.31],1.074e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Glu-lactate,1.87 [1.61-2.18],2.234e-10,***,Glucose-lactate
Glu,1.78 [1.50-2.12],1.524e-05,***,Glucose
M-HDL-TG%,1.78 [1.46-2.17],0.003,**,Triglycerides to Total-Lipids in Medium HDL percentage
Sc-ala,1.78 [1.51-2.08],4.758e-07,***,Spectrometer-corrected alanine
Ala,1.64 [1.38-1.93],0.002,**,Alanine
S-LDL-FC%,0.66 [0.58-0.75],5.991e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.63 [0.54-0.74],0.001,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C%,0.60 [0.51-0.71],3.414e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,0.60 [0.51-0.70],9.647e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.60 [0.52-0.69],9.859e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-L,0.58 [0.48-0.71],0.011,*,Total-Lipids in Very Small VLDL
S-HDL-FC%,0.58 [0.48-0.71],0.030,*,Free Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-P,0.58 [0.48-0.71],0.016,*,Concentration of Very Small VLDL Particles
S-LDL-P,0.57 [0.47-0.69],0.007,**,Concentration of Small LDL Particles
XXL-VLDL-CE%,0.57 [0.48-0.67],1.148e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,0.57 [0.50-0.65],5.744e-12,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.56 [0.48-0.66],3.535e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-6%,0.56 [0.48-0.66],2.012e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,0.56 [0.48-0.65],6.355e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.56 [0.51-0.61],6.297e-28,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LDL-size,0.56 [0.48-0.65],1.378e-07,***,Average Diameter for LDL Particles
VLDL-CE,0.55 [0.46-0.67],1.822e-04,***,Cholesteryl Esters in VLDL
PUFA%,0.55 [0.47-0.65],1.945e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-P,0.55 [0.45-0.68],0.008,**,Concentration of Medium HDL Particles
S-LDL-PL,0.55 [0.46-0.66],1.308e-04,***,Phospholipids in Small LDL
M-LDL-CE,0.55 [0.45-0.66],1.300e-04,***,Cholesteryl Esters in Medium LDL
S-VLDL-CE%,0.55 [0.47-0.63],1.046e-10,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.55 [0.48-0.62],9.443e-17,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.55 [0.47-0.63],9.651e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-FC,0.54 [0.45-0.66],6.057e-04,***,Free Cholesterol in Very Small VLDL
M-LDL-P,0.54 [0.44-0.66],7.761e-04,***,Concentration of Medium LDL Particles
M-VLDL-FC,0.54 [0.44-0.66],5.017e-04,***,Free Cholesterol in Medium VLDL
