Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.20 [1.17-1.23],1.494e-40,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.18 [1.15-1.21],7.609e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.17 [1.14-1.20],2.815e-35,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.16 [1.13-1.19],1.326e-28,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.15 [1.13-1.18],1.352e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.15 [1.12-1.17],1.509e-23,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.14 [1.12-1.17],1.788e-25,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.14 [1.11-1.17],3.219e-20,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.14 [1.11-1.17],2.933e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.13 [1.11-1.16],8.999e-21,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.13 [1.11-1.16],3.258e-19,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,1.13 [1.10-1.16],1.105e-15,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG,1.13 [1.10-1.15],4.991e-21,***,Triglycerides in Small HDL
TG/PG,1.12 [1.10-1.15],7.359e-15,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG,1.12 [1.10-1.14],1.966e-19,***,Triglycerides in Very Small VLDL
GlycA,1.12 [1.09-1.14],2.108e-14,***,Glycoprotein Acetyls
IDL-TG,1.12 [1.09-1.14],2.392e-18,***,Triglycerides in IDL
L-LDL-TG,1.11 [1.09-1.14],4.483e-17,***,Triglycerides in Large LDL
LDL-TG,1.11 [1.09-1.14],1.518e-16,***,Triglycerides in LDL
M-LDL-TG,1.11 [1.09-1.13],5.757e-15,***,Triglycerides in Medium LDL
XS-VLDL-PL%,1.11 [1.08-1.14],6.689e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA,1.11 [1.08-1.14],1.192e-12,***,Monounsaturated Fatty Acids
M-VLDL-TG%,1.11 [1.08-1.14],4.352e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,1.11 [1.08-1.13],2.118e-13,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG,1.11 [1.08-1.13],1.384e-15,***,Triglycerides in Medium HDL
HDL-TG,1.11 [1.08-1.13],4.108e-15,***,Triglycerides in HDL
XL-VLDL-TG%,1.11 [1.08-1.13],1.982e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG,1.10 [1.08-1.13],9.748e-13,***,Triglycerides in Small LDL
SFA%,1.10 [1.08-1.13],1.449e-10,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.10 [1.08-1.13],1.339e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
Total-TG,1.10 [1.08-1.13],7.029e-11,***,Total-Triglycerides
XL-VLDL-TG,1.10 [1.07-1.12],7.005e-10,***,Triglycerides in Very Large VLDL
S-VLDL-TG,1.09 [1.07-1.12],3.528e-10,***,Triglycerides in Small VLDL
