Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.18 [1.17-1.20],4.947e-142,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.17 [1.16-1.19],2.739e-149,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.17 [1.15-1.18],1.423e-143,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.17 [1.15-1.18],1.896e-136,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.14 [1.13-1.15],4.806e-112,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.14 [1.12-1.15],1.047e-98,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.13 [1.11-1.14],2.355e-78,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.13 [1.11-1.14],6.636e-89,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.12 [1.11-1.14],2.840e-86,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.12 [1.11-1.14],2.088e-66,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.11 [1.10-1.13],2.033e-64,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.11 [1.09-1.12],1.584e-60,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.10 [1.09-1.12],7.170e-54,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.10 [1.08-1.11],1.912e-35,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.10 [1.08-1.11],1.947e-43,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.09 [1.08-1.11],3.558e-50,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.09 [1.08-1.10],1.507e-45,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.09 [1.08-1.10],9.125e-38,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.08 [1.07-1.09],1.193e-37,***,Triglycerides in Small HDL
M-HDL-TG%,1.08 [1.07-1.09],6.347e-33,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,1.06 [1.05-1.08],3.940e-26,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-size,1.06 [1.05-1.08],3.136e-17,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.06 [1.05-1.07],2.714e-18,***,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.06 [1.05-1.07],1.121e-17,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.06 [1.05-1.07],1.171e-16,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
SFA%,1.06 [1.05-1.07],6.896e-15,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,1.06 [1.05-1.07],9.771e-19,***,Triglycerides in Medium HDL
XS-VLDL-TG,1.05 [1.04-1.07],7.961e-17,***,Triglycerides in Very Small VLDL
L-VLDL-PL%,1.05 [1.04-1.07],8.761e-17,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG,1.05 [1.04-1.07],5.961e-14,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.05 [1.04-1.07],3.378e-14,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.05 [1.04-1.06],2.434e-14,***,Triglycerides in Small VLDL
XXL-VLDL-FC,1.05 [1.04-1.06],2.964e-13,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-TG,1.05 [1.04-1.06],5.829e-15,***,Triglycerides in HDL
Total-TG,1.05 [1.04-1.06],6.813e-12,***,Total-Triglycerides
VLDL-TG,1.05 [1.04-1.06],2.937e-10,***,Triglycerides in VLDL
M-LDL-TG,1.05 [1.04-1.06],1.578e-10,***,Triglycerides in Medium LDL
XXL-VLDL-C,1.05 [1.04-1.06],3.634e-10,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.05 [1.04-1.06],7.888e-10,***,Triglycerides in Small LDL
IDL-PL%,1.05 [1.04-1.06],2.478e-11,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-P,1.05 [1.03-1.06],1.016e-09,***,Concentration of Very Large VLDL Particles
