Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.13 [1.11-1.16],7.651e-30,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.13 [1.11-1.15],1.016e-26,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.12 [1.10-1.15],7.032e-24,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.12 [1.10-1.15],8.028e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.11 [1.09-1.13],7.627e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.10 [1.08-1.12],3.897e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.10 [1.07-1.12],4.116e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.10 [1.07-1.12],1.386e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.10 [1.07-1.12],5.929e-15,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.09 [1.07-1.12],1.512e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.09 [1.06-1.11],4.822e-10,***,Glycoprotein Acetyls
XL-HDL-TG%,1.09 [1.06-1.11],1.169e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.08 [1.06-1.10],1.603e-09,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.08 [1.06-1.10],1.731e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.08 [1.05-1.10],2.605e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.08 [1.05-1.10],2.054e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG,1.07 [1.05-1.09],4.755e-08,***,Triglycerides in Medium HDL
S-HDL-TG%,1.07 [1.05-1.09],2.934e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG,1.07 [1.05-1.09],3.519e-07,***,Triglycerides in Very Small VLDL
HDL-TG,1.07 [1.05-1.09],2.300e-06,***,Triglycerides in HDL
M-HDL-TG%,1.07 [1.05-1.09],6.811e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-TG,1.06 [1.04-1.08],2.920e-05,***,Triglycerides in IDL
TG/PG,1.06 [1.04-1.09],0.004,**,Triglycerides to Phosphoglycerides ratio
L-LDL-TG,1.06 [1.04-1.08],3.658e-04,***,Triglycerides in Large LDL
S-VLDL-TG,1.06 [1.04-1.08],4.226e-04,***,Triglycerides in Small VLDL
LDL-TG,1.06 [1.04-1.08],8.234e-04,***,Triglycerides in LDL
M-LDL-TG,1.06 [1.04-1.08],0.004,**,Triglycerides in Medium LDL
M-VLDL-C,0.95 [0.93-0.97],0.033,*,Cholesterol in Medium VLDL
IDL-PL,0.95 [0.93-0.97],0.050,*,Phospholipids in IDL
L-LDL-PL,0.95 [0.93-0.97],0.016,*,Phospholipids in Large LDL
L-LDL-PL%,0.95 [0.93-0.97],0.002,**,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC,0.95 [0.93-0.96],0.003,**,Free Cholesterol in Medium LDL
L-VLDL-C%,0.95 [0.93-0.96],0.002,**,Cholesterol to Total-Lipids in Large VLDL percentage
IDL-P,0.94 [0.93-0.96],3.298e-04,***,Concentration of IDL Particles
