Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,2.29 [2.09-2.51],1.113e-63,***,Creatinine
L-LDL-TG%,1.76 [1.57-1.98],7.094e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.74 [1.56-1.96],5.986e-16,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.68 [1.51-1.88],1.514e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.66 [1.47-1.88],1.049e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.62 [1.44-1.83],3.720e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.59 [1.40-1.81],2.223e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.52 [1.35-1.72],5.676e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.51 [1.34-1.69],4.927e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.48 [1.31-1.66],3.131e-05,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.42 [1.26-1.61],0.004,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.42 [1.25-1.61],0.009,**,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.75 [0.67-0.83],0.049,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-C%,0.72 [0.65-0.81],0.008,**,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.72 [0.66-0.79],4.720e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-PL,0.72 [0.64-0.81],0.015,*,Phospholipids in Small LDL
M-VLDL-FC,0.72 [0.63-0.81],0.029,*,Free Cholesterol in Medium VLDL
L-HDL-CE%,0.71 [0.64-0.79],1.283e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-C,0.70 [0.62-0.79],0.003,**,Cholesterol in Very Small VLDL
L-HDL-C%,0.70 [0.63-0.78],3.025e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-P,0.70 [0.62-0.79],0.006,**,Concentration of Medium LDL Particles
M-VLDL-PL%,0.70 [0.63-0.77],3.909e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.70 [0.63-0.77],2.816e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,0.70 [0.61-0.79],0.011,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.70 [0.63-0.77],7.978e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-L,0.70 [0.62-0.78],0.001,**,Total-Lipids in Small LDL
XL-HDL-CE%,0.69 [0.62-0.78],1.171e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-P,0.69 [0.61-0.78],0.002,**,Concentration of LDL Particles
