Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.12 [1.10-1.14],3.015e-31,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.12 [1.10-1.14],3.551e-31,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.12 [1.10-1.14],4.505e-27,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.11 [1.09-1.13],4.505e-23,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.11 [1.09-1.13],4.334e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.10 [1.08-1.12],8.821e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.10 [1.08-1.12],1.959e-19,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.10 [1.08-1.12],1.876e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,1.09 [1.07-1.12],4.453e-13,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.09 [1.07-1.11],2.056e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.09 [1.07-1.11],3.866e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.09 [1.07-1.11],3.965e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.09 [1.07-1.11],6.383e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.08 [1.06-1.10],3.173e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,1.08 [1.06-1.10],1.894e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.08 [1.06-1.10],9.330e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.08 [1.06-1.10],5.865e-10,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.07 [1.05-1.09],4.381e-11,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-VLDL-TG%,1.07 [1.05-1.09],3.465e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.06 [1.05-1.08],1.962e-07,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.06 [1.04-1.07],5.200e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,1.05 [1.03-1.07],3.818e-04,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG,1.05 [1.03-1.06],0.032,*,Triglycerides in Very Small VLDL
XXL-VLDL-PL%,1.04 [1.03-1.06],0.037,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
ApoB,0.96 [0.94-0.97],0.044,*,Apolipoprotein B
LDL-P,0.96 [0.94-0.97],0.038,*,Concentration of LDL Particles
M-LDL-L,0.96 [0.94-0.97],0.049,*,Total-Lipids in Medium LDL
S-LDL-L,0.95 [0.94-0.97],0.013,*,Total-Lipids in Small LDL
M-LDL-P,0.95 [0.94-0.97],0.010,*,Concentration of Medium LDL Particles
XS-VLDL-CE,0.95 [0.94-0.97],0.007,**,Cholesteryl Esters in Very Small VLDL
S-LDL-PL,0.95 [0.94-0.97],0.002,**,Phospholipids in Small LDL
M-LDL-C,0.95 [0.94-0.97],0.002,**,Cholesterol in Medium LDL
Omega-3,0.95 [0.94-0.97],0.004,**,Omega-3 Fatty Acids
Remnant-C,0.95 [0.94-0.97],0.002,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-3%,0.95 [0.93-0.97],0.004,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-P,0.95 [0.94-0.97],2.831e-04,***,Concentration of IDL Particles
S-LDL-C,0.95 [0.94-0.97],6.487e-04,***,Cholesterol in Small LDL
M-VLDL-C,0.95 [0.94-0.97],3.115e-04,***,Cholesterol in Medium VLDL
M-HDL-L,0.95 [0.93-0.97],0.004,**,Total-Lipids in Medium HDL
Total-L,0.95 [0.93-0.96],6.529e-04,***,Total-Lipids in Lipoprotein Particles
S-HDL-CE%,0.95 [0.93-0.96],6.649e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Omega-6,0.95 [0.93-0.96],2.155e-04,***,Omega-6 Fatty Acids
