Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.41 [2.18-2.66],3.850e-62,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.38 [2.15-2.65],1.579e-53,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.38 [2.13-2.66],5.164e-48,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,2.31 [2.01-2.66],5.498e-26,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,2.26 [2.06-2.48],3.244e-63,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.18 [1.99-2.39],1.821e-58,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,2.02 [1.87-2.20],1.076e-59,***,Glucose-lactate
M-LDL-TG%,2.02 [1.85-2.20],9.773e-52,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.96 [1.80-2.14],4.759e-46,***,Phospholipids to Total-Lipids in Large HDL percentage
Glu,1.93 [1.76-2.12],2.327e-38,***,Glucose
XS-VLDL-PL%,1.87 [1.70-2.05],1.318e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.79 [1.64-1.96],1.654e-31,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.67 [1.51-1.85],2.464e-17,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Sc-ala,1.65 [1.51-1.79],1.287e-23,***,Spectrometer-corrected alanine
M-HDL-PL%,1.59 [1.44-1.75],8.248e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.54 [1.39-1.71],6.235e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA%,1.52 [1.37-1.69],4.488e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.51 [1.37-1.67],1.174e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.51 [1.37-1.66],4.034e-12,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG%,1.49 [1.34-1.64],6.593e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
Ala,1.47 [1.34-1.61],1.465e-10,***,Alanine
L-VLDL-TG%,1.46 [1.32-1.61],2.373e-08,***,Triglycerides to Total-Lipids in Large VLDL percentage
TG/PG,1.43 [1.29-1.58],1.866e-06,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL%,1.41 [1.27-1.57],2.937e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-TG%,1.36 [1.23-1.51],0.002,**,Triglycerides to Total-Lipids in Medium HDL percentage
Val,1.34 [1.22-1.47],9.278e-05,***,Valine
Lactate,1.31 [1.19-1.44],0.011,*,Lactate
S-LDL-PL%,1.30 [1.18-1.43],0.030,*,Phospholipids to Total-Lipids in Small LDL percentage
Total-BCAA,1.29 [1.18-1.41],0.012,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-HDL-CE%,0.78 [0.72-0.86],0.047,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,0.78 [0.71-0.85],0.011,*,Phospholipids to Total-Lipids in Very Large HDL percentage
S-VLDL-L,0.76 [0.69-0.84],0.042,*,Total-Lipids in Small VLDL
S-HDL-CE,0.75 [0.68-0.83],0.003,**,Cholesteryl Esters in Small HDL
PUFA%,0.74 [0.68-0.82],4.137e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-FC%,0.74 [0.68-0.80],6.024e-09,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-C%,0.74 [0.66-0.82],0.013,*,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.74 [0.68-0.79],7.282e-11,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-C,0.73 [0.67-0.81],1.649e-04,***,Cholesterol in Small HDL
S-HDL-C%,0.73 [0.67-0.80],1.256e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-P,0.73 [0.66-0.81],2.127e-04,***,Concentration of Small HDL Particles
VLDL-PL,0.73 [0.66-0.81],4.213e-04,***,Phospholipids in VLDL
SFA,0.73 [0.66-0.81],0.001,**,Saturated Fatty Acids
M-HDL-L,0.73 [0.66-0.81],0.002,**,Total-Lipids in Medium HDL
L-VLDL-CE,0.73 [0.66-0.81],5.868e-04,***,Cholesteryl Esters in Large VLDL
M-LDL-CE%,0.73 [0.66-0.80],1.254e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.73 [0.66-0.80],4.675e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.72 [0.66-0.80],5.334e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.72 [0.66-0.79],6.452e-07,***,Average Diameter for LDL Particles
XL-VLDL-CE,0.72 [0.65-0.80],1.415e-04,***,Cholesteryl Esters in Very Large VLDL
S-HDL-FC,0.71 [0.64-0.79],9.723e-06,***,Free Cholesterol in Small HDL
M-HDL-C%,0.71 [0.65-0.78],4.028e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE,0.69 [0.62-0.77],4.608e-06,***,Cholesteryl Esters in Medium HDL
IDL-FC%,0.69 [0.63-0.75],8.814e-11,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,0.69 [0.63-0.75],5.338e-11,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Total-FA,0.68 [0.62-0.76],1.179e-07,***,Total-Fatty Acids
S-LDL-CE%,0.68 [0.62-0.75],3.976e-10,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-HDL-P,0.68 [0.61-0.76],2.859e-06,***,Concentration of Medium HDL Particles
M-HDL-C,0.68 [0.61-0.76],6.050e-07,***,Cholesterol in Medium HDL
PUFA/MUFA,0.68 [0.61-0.76],1.588e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
VLDL-P,0.68 [0.61-0.75],9.841e-08,***,Concentration of VLDL Particles
M-LDL-FC%,0.67 [0.62-0.73],1.052e-13,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-FC,0.67 [0.60-0.74],2.437e-09,***,Free Cholesterol in VLDL
M-VLDL-L,0.65 [0.59-0.72],4.175e-11,***,Total-Lipids in Medium VLDL
ApoB/ApoA1,0.65 [0.58-0.72],9.284e-11,***,Apolipoprotein B to Apolipoprotein A1 ratio
HDL-PL,0.65 [0.58-0.72],4.625e-09,***,Phospholipids in HDL
S-HDL-FC%,0.64 [0.58-0.71],7.327e-11,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-FC,0.64 [0.57-0.71],8.889e-10,***,Free Cholesterol in Medium HDL
L-HDL-CE%,0.63 [0.59-0.68],2.148e-27,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-CE,0.63 [0.57-0.70],5.426e-13,***,Cholesteryl Esters in Small VLDL
ApoA1,0.63 [0.56-0.70],1.562e-11,***,Apolipoprotein A1
XS-VLDL-FC%,0.62 [0.57-0.67],4.706e-26,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL,0.62 [0.56-0.69],4.829e-14,***,Phospholipids in Very Small VLDL
S-VLDL-PL,0.61 [0.55-0.68],2.627e-14,***,Phospholipids in Small VLDL
HDL-size,0.61 [0.54-0.69],7.608e-09,***,Average Diameter for HDL Particles
HDL-P,0.61 [0.55-0.68],2.987e-14,***,Concentration of HDL Particles
HDL-L,0.60 [0.53-0.67],5.939e-14,***,Total-Lipids in HDL
L-HDL-C%,0.59 [0.55-0.64],5.624e-37,***,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C%,0.59 [0.54-0.65],7.708e-22,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-PL,0.59 [0.52-0.67],7.213e-11,***,Phospholipids in Large HDL
S-VLDL-C,0.59 [0.53-0.65],8.847e-18,***,Cholesterol in Small VLDL
S-VLDL-CE%,0.58 [0.54-0.63],4.661e-35,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.58 [0.55-0.62],7.760e-74,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
VLDL-C,0.58 [0.52-0.64],2.172e-21,***,VLDL Cholesterol
M-VLDL-P,0.58 [0.52-0.64],1.630e-17,***,Concentration of Medium VLDL Particles
L-HDL-FC%,0.57 [0.53-0.62],2.057e-45,***,Free Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.57 [0.52-0.62],2.843e-28,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-L,0.57 [0.51-0.63],3.482e-21,***,Total-Lipids in Very Small VLDL
XS-VLDL-P,0.56 [0.51-0.63],1.621e-20,***,Concentration of Very Small VLDL Particles
M-VLDL-PL,0.56 [0.51-0.63],4.355e-21,***,Phospholipids in Medium VLDL
Phosphoglyc,0.56 [0.51-0.62],4.500e-24,***,Phosphoglycerides
L-LDL-FC%,0.55 [0.51-0.60],1.163e-46,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-P,0.55 [0.49-0.61],1.375e-22,***,Total-Concentration of Lipoprotein Particles
M-LDL-C%,0.55 [0.51-0.59],1.973e-56,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,0.55 [0.50-0.60],2.694e-30,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-CE,0.55 [0.49-0.61],3.182e-19,***,Cholesteryl Esters in HDL
PUFA,0.55 [0.49-0.60],3.700e-27,***,Polyunsaturated Fatty Acids
M-LDL-L,0.54 [0.49-0.60],1.429e-28,***,Total-Lipids in Medium LDL
L-HDL-L,0.54 [0.48-0.61],8.239e-16,***,Total-Lipids in Large HDL
XS-VLDL-FC,0.54 [0.48-0.60],3.777e-24,***,Free Cholesterol in Very Small VLDL
M-LDL-CE,0.54 [0.49-0.60],7.868e-27,***,Cholesteryl Esters in Medium LDL
PC,0.54 [0.49-0.60],6.982e-28,***,Phosphatidylcholines
S-LDL-C%,0.54 [0.50-0.58],4.292e-51,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-PL,0.54 [0.48-0.60],1.178e-26,***,Phospholipids in Medium LDL
XL-HDL-FC,0.54 [0.48-0.60],8.567e-21,***,Free Cholesterol in Very Large HDL
S-LDL-PL,0.54 [0.48-0.59],9.668e-28,***,Phospholipids in Small LDL
HDL-C,0.53 [0.48-0.60],1.326e-20,***,HDL Cholesterol
S-LDL-P,0.53 [0.48-0.59],4.557e-25,***,Concentration of Small LDL Particles
XL-HDL-PL,0.53 [0.47-0.61],1.903e-15,***,Phospholipids in Very Large HDL
S-VLDL-FC,0.53 [0.48-0.59],3.403e-25,***,Free Cholesterol in Small VLDL
VLDL-CE,0.53 [0.48-0.59],5.859e-29,***,Cholesteryl Esters in VLDL
IDL-C%,0.53 [0.49-0.57],3.950e-58,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.53 [0.49-0.57],1.356e-56,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-C%,0.53 [0.49-0.56],2.930e-68,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-L,0.52 [0.47-0.58],1.016e-29,***,Total-Lipids in Small LDL
M-LDL-C,0.52 [0.47-0.58],2.041e-31,***,Cholesterol in Medium LDL
XL-VLDL-CE%,0.52 [0.47-0.58],2.444e-33,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Total-L,0.52 [0.48-0.57],2.401e-36,***,Total-Lipids in Lipoprotein Particles
M-HDL-FC%,0.52 [0.47-0.58],4.820e-33,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-FC,0.52 [0.47-0.58],9.149e-27,***,Free Cholesterol in Medium VLDL
M-LDL-P,0.52 [0.47-0.58],2.154e-26,***,Concentration of Medium LDL Particles
Omega-6,0.52 [0.47-0.57],3.346e-33,***,Omega-6 Fatty Acids
S-VLDL-C%,0.52 [0.48-0.56],4.485e-52,***,Cholesterol to Total-Lipids in Small VLDL percentage
