Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.42 [1.33-1.53],1.884e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.37 [1.28-1.47],2.227e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.37 [1.28-1.46],1.102e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.36 [1.27-1.46],5.373e-14,***,Glycoprotein Acetyls
IDL-TG%,1.34 [1.26-1.44],1.513e-12,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.32 [1.23-1.41],6.803e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.31 [1.23-1.40],2.102e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.30 [1.21-1.39],1.810e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.29 [1.21-1.38],4.766e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
TG/PG,1.29 [1.20-1.38],5.742e-07,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.28 [1.20-1.37],2.271e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.27 [1.19-1.36],6.908e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-FC%,1.27 [1.18-1.37],2.823e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.27 [1.18-1.36],2.756e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.26 [1.17-1.35],2.407e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.25 [1.17-1.34],1.633e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.25 [1.17-1.35],2.576e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,1.25 [1.16-1.33],6.032e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,1.24 [1.16-1.33],2.127e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.23 [1.14-1.32],0.005,**,Phospholipids to Total-Lipids in Large VLDL percentage
SFA%,1.22 [1.14-1.31],0.003,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG,1.22 [1.14-1.30],6.646e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.21 [1.14-1.29],0.002,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.21 [1.14-1.29],7.562e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
