Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.27 [1.20-1.35],5.750e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.27 [1.19-1.35],5.459e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.24 [1.17-1.32],6.118e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,1.22 [1.15-1.30],3.168e-05,***,Average Diameter for VLDL Particles
XS-VLDL-TG%,1.22 [1.15-1.29],2.814e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA,1.21 [1.14-1.29],7.433e-05,***,Monounsaturated Fatty Acids
TG/PG,1.20 [1.13-1.27],0.003,**,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG%,1.20 [1.13-1.27],4.241e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG,1.20 [1.13-1.27],2.555e-05,***,Triglycerides in Small HDL
XL-VLDL-TG,1.20 [1.13-1.27],7.768e-05,***,Triglycerides in Very Large VLDL
Total-TG,1.19 [1.12-1.26],6.572e-04,***,Total-Triglycerides
VLDL-TG,1.19 [1.12-1.26],6.262e-04,***,Triglycerides in VLDL
S-HDL-L,1.19 [1.12-1.26],4.980e-04,***,Total-Lipids in Small HDL
S-HDL-PL,1.19 [1.12-1.26],5.139e-04,***,Phospholipids in Small HDL
L-VLDL-TG,1.18 [1.12-1.25],6.690e-04,***,Triglycerides in Large VLDL
SFA,1.18 [1.11-1.25],0.012,*,Saturated Fatty Acids
GlycA,1.18 [1.11-1.25],0.023,*,Glycoprotein Acetyls
XL-VLDL-L,1.18 [1.12-1.25],0.003,**,Total-Lipids in Very Large VLDL
XL-VLDL-TG%,1.18 [1.11-1.25],0.047,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-P,1.18 [1.11-1.24],0.003,**,Concentration of Very Large VLDL Particles
