Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.35 [1.26-1.44],1.210e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.33 [1.24-1.42],7.623e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.31 [1.23-1.39],1.072e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.28 [1.19-1.37],9.857e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.27 [1.19-1.36],1.897e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.25 [1.17-1.34],1.804e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.25 [1.17-1.34],1.622e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.25 [1.16-1.34],9.002e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.21 [1.13-1.30],0.005,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.21 [1.13-1.30],0.005,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,0.84 [0.80-0.90],0.010,*,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-L,0.84 [0.79-0.90],0.045,*,Total-Lipids in LDL
LDL-PL,0.84 [0.79-0.90],0.044,*,Phospholipids in LDL
Non-HDL-C,0.84 [0.79-0.90],0.029,*,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.84 [0.78-0.89],0.020,*,Cholesteryl Esters in Large LDL
XL-VLDL-CE%,0.83 [0.78-0.89],0.045,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-L,0.83 [0.78-0.89],0.012,*,Total-Lipids in Large LDL
S-HDL-C%,0.83 [0.78-0.89],0.005,**,Cholesterol to Total-Lipids in Small HDL percentage
Total-FC,0.83 [0.78-0.89],0.014,*,Total-Free Cholesterol
M-VLDL-PL%,0.83 [0.78-0.89],0.003,**,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-C,0.83 [0.78-0.89],0.006,**,LDL Cholesterol
L-LDL-PL,0.83 [0.78-0.89],0.005,**,Phospholipids in Large LDL
S-VLDL-C%,0.83 [0.78-0.88],0.002,**,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-FC,0.83 [0.78-0.88],0.002,**,Free Cholesterol in Small LDL
M-VLDL-CE,0.83 [0.78-0.88],0.004,**,Cholesteryl Esters in Medium VLDL
IDL-L,0.83 [0.78-0.88],0.004,**,Total-Lipids in IDL
M-LDL-FC,0.83 [0.78-0.88],0.004,**,Free Cholesterol in Medium LDL
L-LDL-C,0.83 [0.77-0.88],0.002,**,Cholesterol in Large LDL
M-HDL-C%,0.83 [0.77-0.88],0.003,**,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.82 [0.77-0.88],0.002,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC,0.82 [0.77-0.88],9.355e-04,***,Free Cholesterol in IDL
Clinical LDL-C,0.82 [0.77-0.87],1.554e-04,***,Clinical LDL Cholesterol
M-VLDL-FC%,0.82 [0.77-0.87],1.908e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-FC,0.81 [0.76-0.87],1.368e-04,***,Free Cholesterol in LDL
IDL-CE,0.81 [0.76-0.87],1.260e-04,***,Cholesteryl Esters in IDL
Total-C,0.81 [0.76-0.87],2.047e-04,***,Total-Cholesterol
IDL-C,0.81 [0.76-0.87],9.147e-05,***,Cholesterol in IDL
L-LDL-FC,0.81 [0.76-0.87],9.920e-05,***,Free Cholesterol in Large LDL
Total-CE,0.81 [0.76-0.86],8.959e-05,***,Total-Esterified Cholesterol
LA%,0.81 [0.75-0.86],1.901e-04,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,0.81 [0.76-0.86],1.054e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,0.80 [0.75-0.87],0.004,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-C%,0.80 [0.75-0.86],3.718e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.80 [0.75-0.86],3.200e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-FC%,0.79 [0.74-0.84],6.873e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
