Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.07 [1.05-1.09],8.069e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.07 [1.05-1.08],4.091e-13,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.07 [1.05-1.08],6.729e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.06 [1.05-1.08],1.153e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.06 [1.05-1.07],2.457e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.05 [1.04-1.07],5.904e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.05 [1.04-1.07],5.823e-07,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG%,1.05 [1.04-1.07],2.891e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.05 [1.04-1.07],7.334e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.05 [1.03-1.07],4.082e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.05 [1.04-1.06],1.385e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.05 [1.03-1.07],4.076e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.05 [1.03-1.06],1.506e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.05 [1.03-1.06],0.024,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,1.04 [1.03-1.06],0.001,**,Glycoprotein Acetyls
XL-HDL-TG%,1.04 [1.03-1.06],0.007,**,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.04 [1.03-1.06],0.001,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.04 [1.03-1.05],0.006,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-C,0.97 [0.95-0.98],0.049,*,Cholesterol in Small HDL
IDL-FC,0.96 [0.95-0.98],0.042,*,Free Cholesterol in IDL
S-HDL-CE,0.96 [0.95-0.98],0.013,*,Cholesteryl Esters in Small HDL
XL-HDL-CE,0.96 [0.95-0.98],0.048,*,Cholesteryl Esters in Very Large HDL
S-VLDL-C%,0.96 [0.95-0.98],0.043,*,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE,0.96 [0.95-0.98],0.022,*,Cholesteryl Esters in IDL
IDL-C,0.96 [0.95-0.98],0.017,*,Cholesterol in IDL
XL-VLDL-C%,0.96 [0.95-0.98],0.010,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-CE%,0.96 [0.95-0.98],0.007,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Total-C,0.96 [0.95-0.98],0.018,*,Total-Cholesterol
IDL-FC%,0.96 [0.95-0.97],0.009,**,Free Cholesterol to Total-Lipids in IDL percentage
Albumin,0.96 [0.95-0.97],0.002,**,Albumin
XL-VLDL-CE%,0.96 [0.95-0.97],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-FC,0.96 [0.95-0.97],0.004,**,Free Cholesterol in Large HDL
Total-CE,0.96 [0.95-0.97],0.002,**,Total-Esterified Cholesterol
S-HDL-C%,0.96 [0.95-0.97],7.999e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.96 [0.95-0.97],0.002,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-PL,0.96 [0.95-0.97],0.003,**,Phospholipids in Large HDL
M-HDL-L,0.96 [0.95-0.97],0.002,**,Total-Lipids in Medium HDL
S-LDL-FC%,0.96 [0.95-0.97],5.572e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
HDL-PL,0.96 [0.94-0.97],0.002,**,Phospholipids in HDL
L-HDL-P,0.96 [0.94-0.97],1.996e-04,***,Concentration of Large HDL Particles
M-HDL-P,0.96 [0.94-0.97],1.070e-04,***,Concentration of Medium HDL Particles
M-HDL-FC,0.96 [0.94-0.97],1.282e-04,***,Free Cholesterol in Medium HDL
Unsaturation,0.96 [0.94-0.97],2.829e-04,***,Degree of Unsaturation
M-LDL-FC%,0.96 [0.94-0.97],4.660e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.96 [0.94-0.97],6.852e-05,***,Free Cholesterol in HDL
L-HDL-L,0.95 [0.94-0.97],1.503e-04,***,Total-Lipids in Large HDL
ApoA1,0.95 [0.94-0.97],1.336e-05,***,Apolipoprotein A1
HDL-P,0.95 [0.94-0.97],1.362e-06,***,Concentration of HDL Particles
Total-P,0.95 [0.94-0.97],1.390e-06,***,Total-Concentration of Lipoprotein Particles
L-HDL-C,0.95 [0.94-0.97],7.826e-06,***,Cholesterol in Large HDL
M-VLDL-C%,0.95 [0.94-0.97],1.559e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-L,0.95 [0.94-0.97],1.388e-05,***,Total-Lipids in HDL
S-VLDL-PL%,0.95 [0.94-0.97],6.679e-07,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,0.95 [0.94-0.97],2.755e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-CE,0.95 [0.94-0.97],2.266e-06,***,Cholesteryl Esters in Large HDL
M-HDL-C,0.95 [0.94-0.96],4.743e-07,***,Cholesterol in Medium HDL
M-HDL-CE,0.95 [0.94-0.96],2.135e-07,***,Cholesteryl Esters in Medium HDL
L-LDL-C%,0.95 [0.94-0.96],1.899e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.95 [0.94-0.96],1.099e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.95 [0.94-0.96],2.406e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-CE%,0.95 [0.93-0.96],1.183e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-CE%,0.95 [0.93-0.96],1.722e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.95 [0.93-0.96],1.941e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
PUFA/MUFA,0.95 [0.93-0.96],2.146e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,0.94 [0.93-0.96],2.795e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.94 [0.93-0.96],5.063e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-C,0.94 [0.93-0.96],1.017e-09,***,HDL Cholesterol
M-LDL-C%,0.94 [0.93-0.95],1.829e-13,***,Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.94 [0.93-0.96],9.768e-11,***,Cholesteryl Esters in HDL
