Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.29 [1.27-1.31],6.322e-227,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.27 [1.25-1.29],2.283e-196,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.27 [1.25-1.29],1.232e-202,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.24 [1.22-1.26],2.254e-138,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.24 [1.22-1.26],3.661e-139,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.23 [1.21-1.25],5.937e-143,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-TG%,1.23 [1.21-1.25],1.316e-162,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.22 [1.21-1.24],3.309e-142,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.21 [1.19-1.23],2.144e-113,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.21 [1.19-1.23],6.396e-134,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.20 [1.19-1.22],1.503e-121,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.20 [1.18-1.22],4.265e-117,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.20 [1.18-1.22],9.742e-109,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.20 [1.18-1.22],8.481e-105,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.19 [1.17-1.21],1.154e-102,***,Glycoprotein Acetyls
S-HDL-TG,1.19 [1.17-1.20],1.282e-117,***,Triglycerides in Small HDL
M-HDL-TG%,1.18 [1.16-1.20],7.020e-94,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.17 [1.16-1.19],2.345e-88,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG,1.17 [1.16-1.19],1.005e-101,***,Triglycerides in Medium LDL
XS-VLDL-TG,1.17 [1.16-1.19],5.919e-105,***,Triglycerides in Very Small VLDL
LDL-TG,1.17 [1.15-1.19],7.420e-98,***,Triglycerides in LDL
XL-HDL-FC%,1.17 [1.14-1.19],9.058e-60,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-TG,1.16 [1.15-1.18],1.359e-94,***,Triglycerides in Large LDL
S-VLDL-TG,1.16 [1.14-1.18],2.539e-88,***,Triglycerides in Small VLDL
S-LDL-TG,1.16 [1.14-1.18],1.585e-84,***,Triglycerides in Small LDL
IDL-TG,1.16 [1.14-1.17],8.148e-87,***,Triglycerides in IDL
Total-TG,1.15 [1.14-1.17],2.045e-73,***,Total-Triglycerides
MUFA,1.15 [1.13-1.17],2.538e-64,***,Monounsaturated Fatty Acids
XL-VLDL-TG,1.15 [1.13-1.17],1.160e-72,***,Triglycerides in Very Large VLDL
VLDL-TG,1.14 [1.13-1.16],6.554e-65,***,Triglycerides in VLDL
XL-VLDL-P,1.14 [1.13-1.16],1.145e-68,***,Concentration of Very Large VLDL Particles
L-VLDL-PL%,1.14 [1.13-1.16],2.971e-59,***,Phospholipids to Total-Lipids in Large VLDL percentage
VLDL-size,1.14 [1.12-1.16],1.238e-52,***,Average Diameter for VLDL Particles
XL-VLDL-L,1.14 [1.12-1.16],5.505e-62,***,Total-Lipids in Very Large VLDL
L-VLDL-PL,1.14 [1.12-1.16],3.378e-64,***,Phospholipids in Large VLDL
L-VLDL-P,1.13 [1.12-1.15],5.569e-60,***,Concentration of Large VLDL Particles
XXL-VLDL-PL,1.13 [1.12-1.15],4.257e-58,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.13 [1.12-1.15],5.443e-58,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-TG%,1.13 [1.12-1.15],8.042e-51,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-PL,1.13 [1.11-1.15],2.725e-56,***,Phospholipids in Very Large VLDL
L-VLDL-FC,1.13 [1.11-1.15],1.529e-55,***,Free Cholesterol in Large VLDL
L-VLDL-TG,1.13 [1.11-1.14],3.707e-52,***,Triglycerides in Large VLDL
XXL-VLDL-L,1.13 [1.11-1.14],7.113e-50,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-L,1.13 [1.11-1.14],1.868e-51,***,Total-Lipids in Large VLDL
HDL-TG,1.13 [1.11-1.14],9.035e-56,***,Triglycerides in HDL
M-VLDL-TG,1.13 [1.11-1.14],1.039e-51,***,Triglycerides in Medium VLDL
XXL-VLDL-FC,1.13 [1.11-1.14],2.397e-51,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.12 [1.11-1.14],8.246e-47,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,1.12 [1.11-1.14],2.092e-49,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,1.12 [1.10-1.14],1.506e-47,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.12 [1.11-1.14],6.098e-52,***,Triglycerides in Medium HDL
XXL-VLDL-CE,1.12 [1.10-1.13],4.517e-43,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL%,1.11 [1.10-1.13],3.433e-42,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-P,1.11 [1.10-1.13],1.517e-43,***,Concentration of Small VLDL Particles
L-VLDL-C,1.10 [1.09-1.12],3.234e-37,***,Cholesterol in Large VLDL
VLDL-L,1.10 [1.09-1.12],8.756e-33,***,Total-Lipids in VLDL
XL-VLDL-C,1.10 [1.09-1.12],3.044e-34,***,Cholesterol in Very Large VLDL
S-VLDL-L,1.10 [1.08-1.12],2.579e-33,***,Total-Lipids in Small VLDL
SFA,1.10 [1.08-1.11],3.141e-25,***,Saturated Fatty Acids
IDL-PL%,1.09 [1.08-1.11],1.092e-28,***,Phospholipids to Total-Lipids in IDL percentage
VLDL-PL,1.09 [1.08-1.11],1.208e-26,***,Phospholipids in VLDL
Total-FA,1.09 [1.07-1.11],6.662e-21,***,Total-Fatty Acids
Omega-3,1.08 [1.07-1.10],1.379e-20,***,Omega-3 Fatty Acids
XL-VLDL-CE,1.08 [1.07-1.10],6.325e-21,***,Cholesteryl Esters in Very Large VLDL
Creatinine,1.08 [1.06-1.10],5.523e-12,***,Creatinine
L-VLDL-CE,1.08 [1.06-1.10],3.105e-21,***,Cholesteryl Esters in Large VLDL
VLDL-P,1.08 [1.06-1.09],2.890e-20,***,Concentration of VLDL Particles
XL-HDL-TG,1.08 [1.06-1.09],8.838e-18,***,Triglycerides in Very Large HDL
Glu-lactate,1.07 [1.05-1.09],1.300e-13,***,Glucose-lactate
VLDL-FC,1.07 [1.05-1.08],1.931e-14,***,Free Cholesterol in VLDL
SFA%,1.06 [1.05-1.08],1.876e-08,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-L,1.06 [1.04-1.07],1.305e-08,***,Total-Lipids in Medium VLDL
S-VLDL-PL,1.06 [1.04-1.07],9.504e-09,***,Phospholipids in Small VLDL
S-VLDL-CE,1.06 [1.04-1.07],5.011e-09,***,Cholesteryl Esters in Small VLDL
XS-VLDL-PL,1.06 [1.04-1.07],3.775e-08,***,Phospholipids in Very Small VLDL
Lactate,1.05 [1.04-1.07],2.709e-07,***,Lactate
S-HDL-L,1.05 [1.04-1.07],1.311e-06,***,Total-Lipids in Small HDL
S-HDL-PL,1.05 [1.04-1.07],1.476e-06,***,Phospholipids in Small HDL
Omega-3%,1.05 [1.04-1.07],1.369e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.05 [1.03-1.06],0.001,**,Spectrometer-corrected alanine
M-VLDL-P,1.04 [1.03-1.06],0.003,**,Concentration of Medium VLDL Particles
S-VLDL-C,1.04 [1.03-1.06],0.003,**,Cholesterol in Small VLDL
M-LDL-FC,0.96 [0.95-0.98],0.027,*,Free Cholesterol in Medium LDL
LDL-C,0.96 [0.95-0.97],0.029,*,LDL Cholesterol
Citrate,0.96 [0.95-0.97],0.013,*,Citrate
L-LDL-L,0.96 [0.95-0.97],0.018,*,Total-Lipids in Large LDL
Albumin,0.96 [0.94-0.97],0.011,*,Albumin
Non-HDL-C,0.96 [0.94-0.97],9.516e-04,***,Total-Cholesterol Minus HDL-C
L-LDL-PL,0.95 [0.94-0.97],2.995e-05,***,Phospholipids in Large LDL
XXL-VLDL-CE%,0.95 [0.94-0.97],1.237e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.95 [0.94-0.97],3.159e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-P,0.95 [0.94-0.97],2.904e-06,***,Concentration of IDL Particles
S-LDL-FC,0.95 [0.94-0.97],3.652e-06,***,Free Cholesterol in Small LDL
Gly,0.95 [0.94-0.96],3.892e-07,***,Glycine
L-LDL-C,0.95 [0.94-0.97],1.414e-05,***,Cholesterol in Large LDL
M-HDL-L,0.95 [0.93-0.96],3.226e-05,***,Total-Lipids in Medium HDL
LA,0.95 [0.93-0.96],3.689e-06,***,Linoleic Acid
Acetate,0.95 [0.93-0.96],3.291e-07,***,Acetate
Total-P,0.95 [0.93-0.96],4.173e-07,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.94 [0.93-0.96],5.178e-08,***,Concentration of HDL Particles
XXL-VLDL-FC%,0.94 [0.93-0.96],3.963e-08,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE,0.94 [0.93-0.96],2.831e-09,***,Cholesteryl Esters in Very Small VLDL
Total-FC,0.94 [0.93-0.96],1.938e-08,***,Total-Free Cholesterol
XXL-VLDL-C%,0.94 [0.93-0.96],3.302e-09,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL,0.94 [0.93-0.96],7.973e-10,***,Phospholipids in IDL
SM,0.94 [0.93-0.96],2.148e-09,***,Sphingomyelins
M-HDL-P,0.94 [0.92-0.95],8.635e-12,***,Concentration of Medium HDL Particles
M-VLDL-CE,0.93 [0.92-0.95],2.607e-14,***,Cholesteryl Esters in Medium VLDL
Clinical LDL-C,0.93 [0.92-0.95],2.073e-14,***,Clinical LDL Cholesterol
LDL-FC,0.93 [0.92-0.95],3.604e-15,***,Free Cholesterol in LDL
M-HDL-FC,0.93 [0.91-0.94],4.978e-15,***,Free Cholesterol in Medium HDL
Unsaturation,0.93 [0.91-0.94],3.977e-15,***,Degree of Unsaturation
ApoA1,0.93 [0.91-0.94],7.555e-16,***,Apolipoprotein A1
HDL-PL,0.93 [0.91-0.94],1.797e-15,***,Phospholipids in HDL
L-LDL-FC,0.92 [0.91-0.94],6.628e-20,***,Free Cholesterol in Large LDL
Total-C,0.92 [0.91-0.94],1.158e-18,***,Total-Cholesterol
IDL-L,0.92 [0.91-0.93],7.928e-22,***,Total-Lipids in IDL
Total-CE,0.92 [0.91-0.93],5.019e-21,***,Total-Esterified Cholesterol
M-HDL-C,0.91 [0.90-0.93],2.473e-23,***,Cholesterol in Medium HDL
M-HDL-CE,0.91 [0.90-0.93],1.309e-24,***,Cholesteryl Esters in Medium HDL
XL-HDL-CE%,0.91 [0.89-0.92],3.693e-25,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-FC,0.91 [0.90-0.92],1.831e-30,***,Free Cholesterol in IDL
L-VLDL-C%,0.91 [0.89-0.92],1.935e-33,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,0.91 [0.89-0.92],1.098e-37,***,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,0.91 [0.89-0.92],3.998e-30,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-L,0.90 [0.89-0.92],9.070e-28,***,Total-Lipids in HDL
IDL-CE,0.90 [0.89-0.92],4.178e-36,***,Cholesteryl Esters in IDL
S-HDL-CE%,0.90 [0.89-0.91],2.263e-40,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-C,0.90 [0.89-0.91],1.911e-38,***,Cholesterol in IDL
HDL-FC,0.89 [0.88-0.91],2.258e-37,***,Free Cholesterol in HDL
S-VLDL-CE%,0.89 [0.88-0.90],7.637e-52,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-C%,0.89 [0.87-0.90],1.172e-52,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-FC%,0.88 [0.86-0.89],1.008e-60,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL%,0.87 [0.86-0.89],9.345e-52,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-VLDL-CE%,0.87 [0.85-0.88],1.685e-71,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-C,0.87 [0.85-0.88],1.374e-61,***,HDL Cholesterol
L-HDL-PL,0.87 [0.85-0.88],4.379e-62,***,Phospholipids in Large HDL
XL-HDL-FC,0.86 [0.85-0.88],2.589e-74,***,Free Cholesterol in Very Large HDL
XS-VLDL-FC%,0.86 [0.85-0.88],3.545e-74,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-P,0.86 [0.85-0.88],5.935e-69,***,Concentration of Very Large HDL Particles
HDL-CE,0.86 [0.85-0.88],1.073e-66,***,Cholesteryl Esters in HDL
S-LDL-C%,0.86 [0.85-0.87],4.652e-89,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-FC%,0.86 [0.85-0.87],3.316e-95,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-PL,0.86 [0.84-0.87],1.546e-75,***,Phospholipids in Very Large HDL
IDL-FC%,0.86 [0.84-0.87],2.296e-84,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-FC%,0.86 [0.84-0.87],4.485e-65,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-L,0.85 [0.84-0.87],1.193e-81,***,Total-Lipids in Very Large HDL
L-HDL-FC,0.85 [0.84-0.87],4.627e-78,***,Free Cholesterol in Large HDL
L-HDL-FC%,0.85 [0.84-0.87],5.956e-72,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-P,0.85 [0.84-0.86],4.749e-79,***,Concentration of Large HDL Particles
