Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.14 [1.09-1.18],1.129e-04,***,Glycoprotein Acetyls
XL-HDL-FC%,1.13 [1.08-1.18],0.050,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.12 [1.08-1.17],0.018,*,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.12 [1.07-1.17],0.051,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,1.10 [1.06-1.14],0.112,,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.90 [0.87-0.94],0.018,*,Free Cholesterol in Very Large HDL
HDL-FC,0.89 [0.86-0.93],0.006,**,Free Cholesterol in HDL
XL-HDL-P,0.89 [0.86-0.92],8.375e-04,***,Concentration of Very Large HDL Particles
XL-HDL-PL,0.89 [0.86-0.92],9.896e-04,***,Phospholipids in Very Large HDL
XL-HDL-L,0.89 [0.85-0.92],5.170e-04,***,Total-Lipids in Very Large HDL
L-HDL-C%,0.89 [0.85-0.93],0.041,*,Cholesterol to Total-Lipids in Large HDL percentage
HDL-CE,0.89 [0.85-0.92],0.002,**,Cholesteryl Esters in HDL
HDL-C,0.89 [0.85-0.92],0.002,**,HDL Cholesterol
XL-HDL-C,0.88 [0.85-0.92],1.666e-04,***,Cholesterol in Very Large HDL
HDL-size,0.88 [0.85-0.92],0.001,**,Average Diameter for HDL Particles
L-HDL-PL,0.88 [0.85-0.92],3.878e-04,***,Phospholipids in Large HDL
XL-HDL-CE,0.88 [0.85-0.92],7.538e-05,***,Cholesteryl Esters in Very Large HDL
M-HDL-FC%,0.88 [0.84-0.92],0.003,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC,0.88 [0.84-0.91],6.938e-05,***,Free Cholesterol in Large HDL
L-HDL-P,0.88 [0.84-0.91],6.136e-05,***,Concentration of Large HDL Particles
L-HDL-L,0.88 [0.84-0.91],9.382e-05,***,Total-Lipids in Large HDL
L-HDL-C,0.87 [0.84-0.91],1.807e-05,***,Cholesterol in Large HDL
L-HDL-CE,0.87 [0.84-0.91],1.493e-05,***,Cholesteryl Esters in Large HDL
