Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.15 [1.12-1.19],1.009e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.14 [1.10-1.17],2.398e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA,1.13 [1.10-1.16],1.679e-10,***,Monounsaturated Fatty Acids
VLDL-size,1.13 [1.10-1.16],9.006e-10,***,Average Diameter for VLDL Particles
L-HDL-PL%,1.13 [1.09-1.17],3.227e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.13 [1.09-1.16],1.616e-08,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG,1.12 [1.09-1.16],4.744e-10,***,Triglycerides in Very Large VLDL
Total-TG,1.12 [1.09-1.16],8.377e-10,***,Total-Triglycerides
S-HDL-TG,1.12 [1.09-1.15],7.082e-11,***,Triglycerides in Small HDL
VLDL-TG,1.12 [1.09-1.15],1.212e-09,***,Triglycerides in VLDL
XL-VLDL-L,1.12 [1.09-1.15],9.102e-09,***,Total-Lipids in Very Large VLDL
GlycA,1.12 [1.08-1.15],1.907e-07,***,Glycoprotein Acetyls
XL-VLDL-P,1.11 [1.08-1.15],9.591e-09,***,Concentration of Very Large VLDL Particles
S-VLDL-TG,1.11 [1.08-1.15],3.533e-09,***,Triglycerides in Small VLDL
S-LDL-TG,1.11 [1.08-1.15],1.456e-08,***,Triglycerides in Small LDL
L-VLDL-TG,1.11 [1.08-1.15],1.927e-08,***,Triglycerides in Large VLDL
XS-VLDL-TG%,1.11 [1.08-1.15],7.019e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG,1.11 [1.08-1.14],3.804e-08,***,Triglycerides in Medium LDL
L-VLDL-L,1.11 [1.08-1.14],6.906e-08,***,Total-Lipids in Large VLDL
M-VLDL-TG,1.11 [1.08-1.14],4.645e-08,***,Triglycerides in Medium VLDL
L-VLDL-PL,1.11 [1.08-1.14],5.281e-08,***,Phospholipids in Large VLDL
XXL-VLDL-P,1.11 [1.08-1.14],2.492e-07,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-P,1.11 [1.08-1.14],7.711e-08,***,Concentration of Large VLDL Particles
SFA,1.11 [1.08-1.14],2.591e-06,***,Saturated Fatty Acids
XXL-VLDL-L,1.11 [1.08-1.14],6.893e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.11 [1.08-1.14],1.059e-06,***,Triglycerides in Chylomicrons and Extremely Large VLDL
