Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.52 [1.36-1.70],1.289e-07,***,Glycoprotein Acetyls
XL-HDL-FC%,1.50 [1.32-1.70],7.125e-05,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.47 [1.31-1.65],8.679e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,1.46 [1.32-1.62],2.509e-07,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-TG%,1.46 [1.30-1.64],3.791e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.45 [1.29-1.63],1.651e-04,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.44 [1.28-1.62],4.815e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.43 [1.27-1.62],0.002,**,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-C,1.38 [1.25-1.53],1.436e-04,***,Cholesterol in Large VLDL
L-VLDL-CE,1.37 [1.24-1.52],9.944e-05,***,Cholesteryl Esters in Large VLDL
VLDL-L,1.37 [1.23-1.53],0.008,**,Total-Lipids in VLDL
VLDL-PL,1.37 [1.23-1.52],0.001,**,Phospholipids in VLDL
XL-VLDL-CE,1.37 [1.24-1.52],1.904e-04,***,Cholesteryl Esters in Very Large VLDL
S-VLDL-L,1.37 [1.24-1.52],6.428e-04,***,Total-Lipids in Small VLDL
L-VLDL-FC,1.37 [1.24-1.51],5.066e-04,***,Free Cholesterol in Large VLDL
XL-VLDL-C,1.37 [1.23-1.51],5.074e-04,***,Cholesterol in Very Large VLDL
S-VLDL-P,1.36 [1.24-1.50],1.717e-04,***,Concentration of Small VLDL Particles
L-VLDL-PL,1.36 [1.23-1.51],0.001,**,Phospholipids in Large VLDL
VLDL-FC,1.36 [1.22-1.50],0.002,**,Free Cholesterol in VLDL
L-VLDL-L,1.35 [1.22-1.51],0.006,**,Total-Lipids in Large VLDL
S-VLDL-CE,1.35 [1.23-1.49],5.179e-04,***,Cholesteryl Esters in Small VLDL
VLDL-P,1.35 [1.23-1.49],5.278e-04,***,Concentration of VLDL Particles
M-VLDL-L,1.34 [1.21-1.50],0.013,*,Total-Lipids in Medium VLDL
S-VLDL-PL,1.34 [1.22-1.48],0.002,**,Phospholipids in Small VLDL
VLDL-C,1.34 [1.21-1.49],0.016,*,VLDL Cholesterol
XL-VLDL-FC,1.34 [1.21-1.48],0.005,**,Free Cholesterol in Very Large VLDL
S-VLDL-C,1.34 [1.21-1.48],0.002,**,Cholesterol in Small VLDL
L-VLDL-P,1.34 [1.21-1.48],0.005,**,Concentration of Large VLDL Particles
XL-VLDL-PL,1.34 [1.21-1.48],0.009,**,Phospholipids in Very Large VLDL
XL-VLDL-L,1.33 [1.20-1.48],0.029,*,Total-Lipids in Very Large VLDL
XS-VLDL-PL,1.33 [1.20-1.47],0.008,**,Phospholipids in Very Small VLDL
M-VLDL-PL,1.33 [1.20-1.47],0.015,*,Phospholipids in Medium VLDL
M-VLDL-TG,1.32 [1.19-1.47],0.041,*,Triglycerides in Medium VLDL
M-VLDL-P,1.32 [1.20-1.46],0.008,**,Concentration of Medium VLDL Particles
XL-VLDL-P,1.32 [1.19-1.46],0.026,*,Concentration of Very Large VLDL Particles
VLDL-CE,1.32 [1.19-1.46],0.049,*,Cholesteryl Esters in VLDL
S-VLDL-FC,1.31 [1.19-1.45],0.029,*,Free Cholesterol in Small VLDL
M-VLDL-FC,1.31 [1.19-1.45],0.034,*,Free Cholesterol in Medium VLDL
M-HDL-PL,0.72 [0.63-0.81],0.025,*,Phospholipids in Medium HDL
M-HDL-CE%,0.71 [0.64-0.79],1.943e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
HDL-FC,0.71 [0.62-0.80],0.035,*,Free Cholesterol in HDL
M-HDL-L,0.69 [0.62-0.78],0.001,**,Total-Lipids in Medium HDL
ApoA1,0.69 [0.61-0.78],0.002,**,Apolipoprotein A1
M-HDL-C%,0.69 [0.62-0.77],3.484e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-FC,0.69 [0.61-0.78],0.002,**,Free Cholesterol in Medium HDL
HDL-PL,0.69 [0.61-0.78],0.002,**,Phospholipids in HDL
L-HDL-FC,0.69 [0.60-0.79],0.011,*,Free Cholesterol in Large HDL
HDL-L,0.68 [0.60-0.77],3.532e-04,***,Total-Lipids in HDL
M-HDL-P,0.68 [0.60-0.77],2.122e-04,***,Concentration of Medium HDL Particles
HDL-size,0.67 [0.59-0.77],0.002,**,Average Diameter for HDL Particles
L-HDL-P,0.66 [0.58-0.76],8.560e-04,***,Concentration of Large HDL Particles
L-HDL-PL,0.65 [0.57-0.75],1.063e-04,***,Phospholipids in Large HDL
M-HDL-C,0.65 [0.58-0.74],2.295e-06,***,Cholesterol in Medium HDL
L-HDL-L,0.65 [0.57-0.75],9.794e-05,***,Total-Lipids in Large HDL
L-HDL-C,0.65 [0.57-0.74],1.102e-04,***,Cholesterol in Large HDL
M-HDL-CE,0.65 [0.57-0.73],5.766e-07,***,Cholesteryl Esters in Medium HDL
L-HDL-CE,0.64 [0.56-0.74],4.448e-05,***,Cholesteryl Esters in Large HDL
HDL-C,0.64 [0.57-0.73],2.919e-06,***,HDL Cholesterol
HDL-CE,0.63 [0.56-0.72],3.239e-07,***,Cholesteryl Esters in HDL
