Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.23 [1.22-1.25],1.126e-244,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.22 [1.21-1.24],1.388e-223,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.22 [1.20-1.23],2.231e-207,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.20 [1.18-1.21],1.303e-154,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.18 [1.17-1.20],2.421e-175,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.18 [1.17-1.20],8.483e-138,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.18 [1.17-1.19],2.227e-151,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.17 [1.16-1.19],4.556e-138,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.17 [1.16-1.19],2.632e-132,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.17 [1.15-1.18],3.470e-140,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.16 [1.15-1.18],1.254e-132,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.16 [1.15-1.18],1.163e-115,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.16 [1.15-1.18],6.404e-126,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.16 [1.14-1.17],1.822e-112,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.15 [1.14-1.17],1.201e-108,***,Glycoprotein Acetyls
XL-HDL-FC%,1.15 [1.13-1.16],8.340e-80,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.14 [1.13-1.15],1.075e-97,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.14 [1.13-1.15],1.708e-97,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.14 [1.12-1.15],7.325e-106,***,Triglycerides in Small HDL
M-LDL-TG,1.12 [1.11-1.13],1.618e-81,***,Triglycerides in Medium LDL
XS-VLDL-TG,1.12 [1.11-1.13],1.880e-84,***,Triglycerides in Very Small VLDL
LDL-TG,1.12 [1.10-1.13],4.892e-77,***,Triglycerides in LDL
S-VLDL-TG,1.11 [1.10-1.13],3.439e-73,***,Triglycerides in Small VLDL
XL-VLDL-TG,1.11 [1.10-1.13],6.116e-68,***,Triglycerides in Very Large VLDL
S-LDL-TG,1.11 [1.10-1.13],3.132e-70,***,Triglycerides in Small LDL
L-LDL-TG,1.11 [1.10-1.13],4.629e-73,***,Triglycerides in Large LDL
L-VLDL-PL%,1.11 [1.10-1.13],1.976e-64,***,Phospholipids to Total-Lipids in Large VLDL percentage
Total-TG,1.11 [1.10-1.12],9.419e-62,***,Total-Triglycerides
VLDL-size,1.11 [1.09-1.12],2.993e-52,***,Average Diameter for VLDL Particles
IDL-TG,1.11 [1.09-1.12],9.017e-67,***,Triglycerides in IDL
XL-VLDL-TG%,1.11 [1.09-1.12],4.313e-55,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-P,1.10 [1.09-1.12],6.363e-60,***,Concentration of Very Large VLDL Particles
VLDL-TG,1.10 [1.09-1.12],1.210e-55,***,Triglycerides in VLDL
