Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.22 [1.17-1.27],2.622e-15,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.19 [1.15-1.24],1.468e-13,***,Glycoprotein Acetyls
IDL-TG%,1.19 [1.15-1.24],8.904e-14,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.14-1.23],4.125e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,1.17 [1.13-1.22],5.246e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.17 [1.13-1.21],1.110e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-TG%,1.17 [1.12-1.21],3.181e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.16 [1.12-1.21],6.014e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.16 [1.12-1.21],5.552e-08,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG%,1.16 [1.12-1.21],1.802e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.16 [1.11-1.20],2.501e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,1.15 [1.11-1.20],1.035e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.15 [1.11-1.20],5.600e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.15 [1.11-1.20],5.328e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.14 [1.10-1.18],1.054e-07,***,Triglycerides in Small HDL
S-VLDL-TG%,1.14 [1.10-1.18],2.022e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG,1.13 [1.09-1.17],8.613e-07,***,Triglycerides in Very Small VLDL
S-VLDL-TG,1.13 [1.09-1.17],3.979e-06,***,Triglycerides in Small VLDL
MUFA,1.13 [1.09-1.18],2.284e-04,***,Monounsaturated Fatty Acids
Total-TG,1.13 [1.09-1.17],4.822e-05,***,Total-Triglycerides
XXL-VLDL-PL,1.13 [1.09-1.17],2.618e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.13 [1.09-1.17],3.188e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-VLDL-TG%,1.13 [1.09-1.17],7.298e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-L,1.13 [1.09-1.17],1.053e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.13 [1.09-1.17],8.585e-05,***,Triglycerides in Very Large VLDL
S-LDL-TG,1.13 [1.09-1.17],3.718e-05,***,Triglycerides in Small LDL
XXL-VLDL-TG,1.13 [1.08-1.17],2.183e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.12 [1.08-1.17],1.045e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-TG,1.12 [1.08-1.16],2.298e-05,***,Triglycerides in HDL
VLDL-TG,1.12 [1.08-1.17],3.052e-04,***,Triglycerides in VLDL
XXL-VLDL-C,1.12 [1.08-1.16],3.332e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.12 [1.08-1.16],9.170e-04,***,Total-Lipids in Very Large VLDL
M-HDL-TG,1.12 [1.08-1.16],9.741e-05,***,Triglycerides in Medium HDL
XL-VLDL-P,1.12 [1.08-1.16],6.123e-04,***,Concentration of Very Large VLDL Particles
M-LDL-TG,1.12 [1.08-1.16],4.308e-04,***,Triglycerides in Medium LDL
XL-VLDL-TG%,1.12 [1.08-1.16],0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
LDL-TG,1.12 [1.08-1.16],8.010e-04,***,Triglycerides in LDL
XXL-VLDL-CE,1.12 [1.08-1.16],0.001,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
IDL-TG,1.12 [1.08-1.16],4.434e-04,***,Triglycerides in IDL
XL-VLDL-PL,1.11 [1.07-1.15],0.003,**,Phospholipids in Very Large VLDL
IDL-PL%,1.11 [1.07-1.15],0.002,**,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL,1.11 [1.07-1.15],0.004,**,Phospholipids in Large VLDL
L-LDL-TG,1.11 [1.07-1.15],0.004,**,Triglycerides in Large LDL
L-VLDL-P,1.11 [1.07-1.15],0.011,*,Concentration of Large VLDL Particles
XL-VLDL-FC,1.11 [1.07-1.15],0.016,*,Free Cholesterol in Very Large VLDL
XL-HDL-TG,1.10 [1.06-1.14],0.024,*,Triglycerides in Very Large HDL
S-LDL-C%,0.90 [0.87-0.93],0.005,**,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-FC%,0.90 [0.86-0.93],0.002,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.89 [0.86-0.93],1.284e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-C%,0.89 [0.86-0.93],4.111e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-C%,0.88 [0.85-0.92],5.910e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.88 [0.85-0.91],1.353e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-HDL-CE%,0.88 [0.85-0.91],7.392e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
DHA%,0.88 [0.85-0.92],8.205e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.88 [0.85-0.91],4.371e-05,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-C%,0.88 [0.85-0.91],1.135e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.88 [0.84-0.91],7.869e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-CE%,0.88 [0.84-0.91],2.391e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.87 [0.84-0.90],1.189e-08,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-C%,0.87 [0.83-0.90],2.573e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE%,0.87 [0.83-0.90],1.472e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
