Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.20 [1.17-1.24],1.660e-25,***,Glycoprotein Acetyls
M-HDL-PL%,1.19 [1.15-1.23],2.369e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.19 [1.15-1.23],3.063e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.18 [1.14-1.22],1.289e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.17 [1.13-1.20],2.623e-17,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,1.16 [1.12-1.20],1.044e-13,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG%,1.16 [1.12-1.19],1.646e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.16 [1.12-1.19],1.646e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,1.15 [1.12-1.19],3.139e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.15 [1.11-1.19],1.174e-11,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.15 [1.11-1.18],7.538e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.14 [1.11-1.18],5.080e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.14 [1.11-1.18],4.745e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.14 [1.11-1.18],2.343e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.14 [1.10-1.18],1.573e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.13 [1.10-1.17],1.064e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.13 [1.10-1.16],4.627e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-size,1.12 [1.09-1.16],5.501e-07,***,Average Diameter for VLDL Particles
S-VLDL-TG%,1.12 [1.09-1.15],6.832e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.12 [1.09-1.15],1.270e-08,***,Triglycerides in Small HDL
XL-VLDL-TG,1.11 [1.08-1.15],2.429e-06,***,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.10 [1.07-1.14],2.833e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.10 [1.07-1.14],5.930e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.10 [1.07-1.14],5.105e-05,***,Triglycerides in VLDL
XXL-VLDL-P,1.10 [1.07-1.14],5.469e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.10 [1.07-1.14],1.416e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Total-TG,1.10 [1.07-1.14],1.194e-04,***,Total-Triglycerides
S-VLDL-TG,1.10 [1.07-1.13],2.867e-05,***,Triglycerides in Small VLDL
XL-VLDL-L,1.10 [1.07-1.13],1.146e-04,***,Total-Lipids in Very Large VLDL
L-VLDL-PL%,1.10 [1.07-1.13],1.130e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,1.10 [1.07-1.13],2.419e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-P,1.10 [1.07-1.13],1.701e-04,***,Concentration of Very Large VLDL Particles
XXL-VLDL-FC,1.10 [1.06-1.13],4.729e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.09 [1.06-1.13],0.001,**,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.09 [1.06-1.13],7.330e-04,***,Phospholipids in Large VLDL
XL-VLDL-PL,1.09 [1.06-1.12],0.002,**,Phospholipids in Very Large VLDL
L-VLDL-TG,1.09 [1.06-1.12],0.004,**,Triglycerides in Large VLDL
XXL-VLDL-CE,1.09 [1.06-1.12],0.005,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-P,1.09 [1.06-1.12],0.004,**,Concentration of Large VLDL Particles
XS-VLDL-TG,1.09 [1.06-1.12],0.002,**,Triglycerides in Very Small VLDL
L-VLDL-L,1.09 [1.06-1.12],0.008,**,Total-Lipids in Large VLDL
S-LDL-TG,1.09 [1.06-1.12],0.012,*,Triglycerides in Small LDL
L-VLDL-FC,1.08 [1.05-1.12],0.024,*,Free Cholesterol in Large VLDL
XL-VLDL-FC,1.08 [1.05-1.12],0.030,*,Free Cholesterol in Very Large VLDL
IDL-PL,0.92 [0.90-0.95],0.035,*,Phospholipids in IDL
HDL-P,0.92 [0.89-0.95],0.019,*,Concentration of HDL Particles
LDL-FC,0.92 [0.89-0.94],0.003,**,Free Cholesterol in LDL
