Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.35 [1.31-1.39],3.550e-86,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.27 [1.24-1.31],3.440e-60,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.26 [1.23-1.30],3.427e-55,***,Triglycerides to Total-Lipids in IDL percentage
SFA%,1.24 [1.21-1.28],2.559e-46,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.24 [1.20-1.28],6.477e-41,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.23 [1.20-1.27],9.963e-41,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.23 [1.19-1.26],6.577e-47,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,1.21 [1.17-1.24],2.667e-32,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.21 [1.17-1.24],4.509e-33,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.20 [1.17-1.24],2.166e-36,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.20 [1.17-1.23],2.154e-32,***,Glycoprotein Acetyls
L-VLDL-PL%,1.19 [1.16-1.23],1.741e-26,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.19 [1.16-1.23],1.822e-26,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.19 [1.16-1.22],1.649e-29,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,1.19 [1.16-1.22],7.540e-34,***,Triglycerides in Small HDL
MUFA,1.18 [1.15-1.22],4.619e-28,***,Monounsaturated Fatty Acids
L-LDL-TG,1.18 [1.15-1.21],9.543e-31,***,Triglycerides in Large LDL
M-HDL-TG%,1.17 [1.14-1.21],1.920e-24,***,Triglycerides to Total-Lipids in Medium HDL percentage
LDL-TG,1.17 [1.14-1.20],1.544e-29,***,Triglycerides in LDL
TG/PG,1.17 [1.14-1.21],9.534e-22,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG%,1.17 [1.13-1.20],1.082e-21,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG,1.17 [1.14-1.20],4.695e-27,***,Triglycerides in Medium LDL
IDL-TG,1.17 [1.14-1.20],7.739e-28,***,Triglycerides in IDL
XS-VLDL-TG,1.16 [1.13-1.19],5.704e-26,***,Triglycerides in Very Small VLDL
XL-VLDL-TG%,1.16 [1.13-1.19],5.782e-18,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG,1.15 [1.12-1.18],4.391e-22,***,Triglycerides in Medium HDL
S-LDL-TG,1.15 [1.12-1.18],3.515e-20,***,Triglycerides in Small LDL
XS-VLDL-PL%,1.15 [1.12-1.18],1.748e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
HDL-TG,1.15 [1.12-1.18],1.236e-20,***,Triglycerides in HDL
Total-TG,1.15 [1.11-1.18],2.358e-17,***,Total-Triglycerides
S-VLDL-TG%,1.14 [1.11-1.18],1.086e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG,1.14 [1.11-1.17],3.991e-17,***,Triglycerides in Very Large VLDL
SFA,1.14 [1.11-1.17],8.276e-15,***,Saturated Fatty Acids
XXL-VLDL-P,1.13 [1.11-1.16],6.957e-16,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.13 [1.10-1.16],2.977e-15,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.13 [1.10-1.16],1.903e-14,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.13 [1.10-1.16],3.728e-14,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.13 [1.10-1.16],5.244e-13,***,Triglycerides in VLDL
XL-VLDL-P,1.13 [1.10-1.16],5.401e-14,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.13 [1.10-1.16],5.434e-13,***,Total-Lipids in Very Large VLDL
S-VLDL-TG,1.13 [1.10-1.16],8.511e-14,***,Triglycerides in Small VLDL
XL-HDL-FC%,1.12 [1.09-1.16],4.000e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC,1.12 [1.09-1.15],7.800e-13,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Lactate,1.12 [1.09-1.15],1.605e-11,***,Lactate
L-VLDL-PL,1.12 [1.09-1.15],2.009e-11,***,Phospholipids in Large VLDL
XXL-VLDL-C,1.12 [1.09-1.15],5.378e-11,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.12 [1.09-1.15],9.255e-11,***,Phospholipids in Very Large VLDL
VLDL-size,1.11 [1.08-1.15],6.818e-08,***,Average Diameter for VLDL Particles
XXL-VLDL-CE,1.11 [1.08-1.14],3.866e-09,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-P,1.11 [1.08-1.14],3.646e-09,***,Concentration of Large VLDL Particles
XL-VLDL-FC,1.10 [1.08-1.13],3.520e-08,***,Free Cholesterol in Very Large VLDL
L-VLDL-TG,1.10 [1.07-1.13],4.266e-07,***,Triglycerides in Large VLDL
L-VLDL-L,1.10 [1.07-1.13],4.096e-07,***,Total-Lipids in Large VLDL
L-VLDL-FC,1.10 [1.07-1.13],1.970e-07,***,Free Cholesterol in Large VLDL
S-HDL-PL,1.10 [1.07-1.13],1.466e-06,***,Phospholipids in Small HDL
M-VLDL-TG,1.09 [1.06-1.12],1.448e-05,***,Triglycerides in Medium VLDL
VLDL-L,1.09 [1.06-1.12],3.533e-05,***,Total-Lipids in VLDL
Total-FA,1.09 [1.06-1.12],8.610e-04,***,Total-Fatty Acids
S-HDL-L,1.09 [1.06-1.12],1.558e-04,***,Total-Lipids in Small HDL
XL-HDL-TG,1.08 [1.06-1.11],1.691e-04,***,Triglycerides in Very Large HDL
XL-VLDL-C,1.08 [1.05-1.11],0.003,**,Cholesterol in Very Large VLDL
VLDL-PL,1.08 [1.05-1.11],0.006,**,Phospholipids in VLDL
L-VLDL-C,1.08 [1.05-1.10],0.009,**,Cholesterol in Large VLDL
S-VLDL-P,1.07 [1.05-1.10],0.009,**,Concentration of Small VLDL Particles
XXL-VLDL-PL%,1.07 [1.05-1.10],0.038,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C,0.93 [0.90-0.95],0.011,*,Cholesterol in IDL
M-VLDL-CE,0.92 [0.90-0.95],0.002,**,Cholesteryl Esters in Medium VLDL
Albumin,0.92 [0.90-0.95],0.001,**,Albumin
LA,0.92 [0.90-0.95],0.002,**,Linoleic Acid
S-VLDL-CE%,0.92 [0.90-0.94],8.972e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-PL%,0.92 [0.89-0.94],1.880e-05,***,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC,0.92 [0.89-0.94],1.975e-04,***,Free Cholesterol in IDL
XL-HDL-PL%,0.92 [0.89-0.95],0.037,*,Phospholipids to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C%,0.92 [0.89-0.94],1.838e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.92 [0.89-0.94],5.862e-04,***,Omega-3 Fatty Acids
XXL-VLDL-FC%,0.91 [0.89-0.94],2.041e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-C%,0.91 [0.89-0.93],1.027e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
Acetate,0.91 [0.88-0.94],1.538e-05,***,Acetate
HDL-C,0.91 [0.88-0.94],8.345e-05,***,HDL Cholesterol
L-HDL-PL,0.91 [0.88-0.93],5.127e-05,***,Phospholipids in Large HDL
L-HDL-FC%,0.91 [0.88-0.93],1.377e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-CE,0.90 [0.88-0.93],3.479e-06,***,Cholesteryl Esters in HDL
Citrate,0.90 [0.88-0.93],2.862e-08,***,Citrate
M-VLDL-PL%,0.90 [0.87-0.92],7.480e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.88 [0.86-0.91],2.091e-11,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-FC,0.88 [0.86-0.91],4.716e-10,***,Free Cholesterol in Large HDL
L-HDL-L,0.88 [0.86-0.91],7.528e-10,***,Total-Lipids in Large HDL
XL-HDL-FC,0.88 [0.86-0.91],1.497e-12,***,Free Cholesterol in Very Large HDL
S-VLDL-C%,0.88 [0.86-0.90],3.684e-15,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-CE%,0.88 [0.86-0.90],3.617e-17,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
HDL-size,0.88 [0.85-0.91],3.198e-11,***,Average Diameter for HDL Particles
L-HDL-P,0.88 [0.85-0.90],1.608e-11,***,Concentration of Large HDL Particles
M-HDL-FC%,0.88 [0.85-0.91],3.926e-11,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-P,0.88 [0.85-0.90],1.715e-12,***,Concentration of Very Large HDL Particles
XL-HDL-PL,0.87 [0.85-0.90],7.039e-13,***,Phospholipids in Very Large HDL
L-VLDL-CE%,0.87 [0.85-0.90],6.634e-17,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-L,0.87 [0.84-0.89],9.730e-15,***,Total-Lipids in Very Large HDL
IDL-CE%,0.87 [0.84-0.89],7.763e-21,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-FC%,0.87 [0.84-0.89],5.112e-19,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.86 [0.84-0.89],4.590e-20,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.86 [0.84-0.89],1.737e-22,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,0.86 [0.84-0.88],5.664e-24,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C%,0.86 [0.84-0.88],2.422e-24,***,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-C,0.86 [0.83-0.88],4.716e-17,***,Cholesterol in Large HDL
Omega-3%,0.86 [0.83-0.88],2.031e-21,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.85 [0.83-0.88],8.033e-19,***,Docosahexaenoic Acid
M-HDL-CE%,0.85 [0.83-0.88],5.309e-27,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-CE,0.85 [0.83-0.88],9.075e-19,***,Cholesteryl Esters in Large HDL
XL-HDL-C,0.85 [0.83-0.88],7.493e-20,***,Cholesterol in Very Large HDL
S-LDL-FC%,0.85 [0.83-0.87],8.658e-32,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE,0.85 [0.82-0.87],3.718e-21,***,Cholesteryl Esters in Very Large HDL
M-HDL-C%,0.84 [0.82-0.87],2.631e-30,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-C%,0.84 [0.82-0.87],4.962e-29,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.84 [0.82-0.86],3.359e-30,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.84 [0.82-0.86],3.875e-30,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.84 [0.82-0.86],1.941e-31,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-C%,0.84 [0.81-0.86],3.584e-29,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.84 [0.81-0.86],5.464e-30,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,0.84 [0.82-0.86],1.311e-38,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC%,0.83 [0.81-0.86],1.806e-33,***,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,0.83 [0.81-0.85],1.247e-35,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.83 [0.81-0.85],1.065e-38,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.82 [0.80-0.85],3.758e-37,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC%,0.82 [0.80-0.84],3.693e-42,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.81 [0.79-0.83],3.696e-44,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.81 [0.79-0.83],4.671e-44,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
DHA%,0.81 [0.78-0.83],6.467e-40,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-CE%,0.81 [0.78-0.83],8.362e-47,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.80 [0.78-0.83],3.476e-45,***,Cholesterol to Total-Lipids in Large HDL percentage
Omega-6%,0.77 [0.75-0.79],9.721e-76,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.75 [0.73-0.77],2.171e-87,***,Linoleic Acid to Total-Fatty Acids percentage
