Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.14-1.20],7.346e-27,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.14 [1.11-1.17],3.919e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.13 [1.11-1.16],5.993e-19,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.12 [1.09-1.15],1.104e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.12 [1.09-1.15],2.219e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.11 [1.09-1.14],3.879e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.11 [1.09-1.14],4.730e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.11 [1.08-1.14],1.844e-11,***,Glycoprotein Acetyls
L-HDL-TG%,1.11 [1.08-1.14],4.417e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.11 [1.08-1.14],4.684e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.11 [1.08-1.13],3.866e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.10 [1.08-1.13],1.565e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.10 [1.08-1.13],6.530e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
TG/PG,1.10 [1.07-1.13],2.532e-08,***,Triglycerides to Phosphoglycerides ratio
MUFA,1.10 [1.07-1.13],7.791e-09,***,Monounsaturated Fatty Acids
XS-VLDL-TG,1.10 [1.07-1.12],3.616e-11,***,Triglycerides in Very Small VLDL
S-HDL-TG,1.10 [1.07-1.12],2.439e-10,***,Triglycerides in Small HDL
IDL-TG,1.10 [1.07-1.12],1.704e-10,***,Triglycerides in IDL
LDL-TG,1.10 [1.07-1.12],1.227e-09,***,Triglycerides in LDL
L-LDL-TG,1.09 [1.07-1.12],1.198e-09,***,Triglycerides in Large LDL
M-LDL-TG,1.09 [1.07-1.12],9.443e-09,***,Triglycerides in Medium LDL
S-LDL-TG,1.09 [1.07-1.12],8.340e-08,***,Triglycerides in Small LDL
L-VLDL-PL%,1.09 [1.06-1.11],8.644e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-PL%,1.09 [1.06-1.12],2.927e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
Total-TG,1.08 [1.06-1.11],6.976e-06,***,Total-Triglycerides
HDL-TG,1.08 [1.06-1.11],5.164e-07,***,Triglycerides in HDL
S-VLDL-TG,1.08 [1.06-1.11],5.449e-06,***,Triglycerides in Small VLDL
M-HDL-TG,1.08 [1.06-1.10],1.369e-06,***,Triglycerides in Medium HDL
XXL-VLDL-P,1.08 [1.05-1.10],1.661e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-TG,1.08 [1.05-1.10],1.943e-04,***,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.08 [1.05-1.10],1.770e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-VLDL-TG%,1.08 [1.05-1.10],2.235e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-TG,1.08 [1.05-1.10],3.687e-04,***,Triglycerides in VLDL
