Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.35 [1.31-1.40],2.359e-57,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.34 [1.29-1.39],1.966e-53,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.31 [1.26-1.36],5.524e-36,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.30 [1.25-1.35],8.601e-39,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.29 [1.25-1.34],2.615e-45,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.29 [1.24-1.34],8.605e-35,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.29 [1.24-1.34],4.697e-36,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.28 [1.24-1.33],1.075e-35,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.28 [1.24-1.32],3.563e-39,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,1.28 [1.23-1.32],7.798e-31,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.26 [1.22-1.31],1.302e-30,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.26 [1.21-1.30],2.312e-28,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.24 [1.20-1.29],6.951e-25,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.23 [1.18-1.28],4.257e-20,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.23 [1.19-1.27],1.276e-27,***,Triglycerides in Small HDL
M-VLDL-TG%,1.22 [1.17-1.26],1.091e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.22 [1.17-1.26],1.154e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,1.22 [1.17-1.26],1.718e-19,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.21 [1.17-1.25],1.696e-19,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG,1.19 [1.15-1.23],8.137e-21,***,Triglycerides in Very Small VLDL
GlycA,1.19 [1.15-1.23],1.393e-14,***,Glycoprotein Acetyls
XL-HDL-FC%,1.19 [1.14-1.24],4.924e-11,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL,1.18 [1.14-1.22],4.699e-17,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,1.18 [1.14-1.23],2.653e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG,1.18 [1.14-1.22],1.591e-17,***,Triglycerides in Medium LDL
XXL-VLDL-P,1.18 [1.14-1.22],9.732e-17,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.18 [1.14-1.22],1.415e-15,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
LDL-TG,1.18 [1.14-1.22],5.533e-17,***,Triglycerides in LDL
XL-VLDL-TG,1.18 [1.14-1.22],1.748e-15,***,Triglycerides in Very Large VLDL
XXL-VLDL-TG,1.18 [1.14-1.22],3.821e-15,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.18 [1.14-1.22],4.244e-16,***,Triglycerides in Small LDL
IDL-TG,1.17 [1.14-1.21],1.407e-16,***,Triglycerides in IDL
HDL-TG,1.17 [1.14-1.21],3.450e-16,***,Triglycerides in HDL
L-LDL-TG,1.17 [1.14-1.21],4.689e-16,***,Triglycerides in Large LDL
Total-TG,1.17 [1.13-1.21],1.758e-13,***,Total-Triglycerides
XXL-VLDL-FC,1.17 [1.13-1.21],1.205e-14,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.17 [1.13-1.21],1.511e-15,***,Triglycerides in Medium HDL
S-VLDL-TG,1.17 [1.13-1.21],1.382e-13,***,Triglycerides in Small VLDL
XXL-VLDL-C,1.16 [1.13-1.20],6.134e-13,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.16 [1.12-1.20],2.218e-12,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.16 [1.12-1.20],1.179e-11,***,Total-Lipids in Very Large VLDL
VLDL-TG,1.16 [1.12-1.20],4.419e-11,***,Triglycerides in VLDL
XXL-VLDL-CE,1.15 [1.12-1.19],5.127e-11,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-size,1.15 [1.11-1.19],1.184e-07,***,Average Diameter for VLDL Particles
XL-VLDL-PL,1.15 [1.11-1.19],6.039e-10,***,Phospholipids in Very Large VLDL
MUFA,1.14 [1.10-1.19],1.304e-07,***,Monounsaturated Fatty Acids
L-VLDL-PL,1.14 [1.11-1.18],4.598e-09,***,Phospholipids in Large VLDL
L-VLDL-P,1.13 [1.10-1.17],1.148e-07,***,Concentration of Large VLDL Particles
XL-VLDL-FC,1.13 [1.10-1.17],1.746e-07,***,Free Cholesterol in Very Large VLDL
L-VLDL-TG,1.13 [1.09-1.17],7.474e-06,***,Triglycerides in Large VLDL
L-VLDL-FC,1.12 [1.09-1.16],6.308e-06,***,Free Cholesterol in Large VLDL
L-VLDL-L,1.12 [1.08-1.16],1.815e-05,***,Total-Lipids in Large VLDL
XXL-VLDL-PL%,1.12 [1.08-1.16],2.574e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG,1.11 [1.08-1.15],1.435e-04,***,Triglycerides in Very Large HDL
M-VLDL-TG,1.11 [1.07-1.15],0.003,**,Triglycerides in Medium VLDL
VLDL-L,1.11 [1.07-1.15],0.007,**,Total-Lipids in VLDL
Tyr,1.11 [1.07-1.14],9.975e-04,***,Tyrosine
IDL-PL%,1.11 [1.07-1.14],0.002,**,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-C,1.10 [1.06-1.14],0.015,*,Cholesterol in Very Large VLDL
LDL-C,0.91 [0.87-0.94],0.008,**,LDL Cholesterol
L-LDL-L,0.90 [0.87-0.94],0.005,**,Total-Lipids in Large LDL
DHA,0.90 [0.87-0.94],0.043,*,Docosahexaenoic Acid
M-HDL-FC,0.90 [0.87-0.94],0.035,*,Free Cholesterol in Medium HDL
L-LDL-CE,0.90 [0.87-0.93],0.003,**,Cholesteryl Esters in Large LDL
LA,0.90 [0.87-0.93],0.004,**,Linoleic Acid
L-VLDL-C%,0.90 [0.87-0.93],9.948e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
IDL-PL,0.90 [0.87-0.93],0.001,**,Phospholipids in IDL
Total-FC,0.90 [0.87-0.93],0.001,**,Total-Free Cholesterol
HDL-P,0.90 [0.87-0.93],0.005,**,Concentration of HDL Particles
ApoA1,0.90 [0.86-0.93],0.012,*,Apolipoprotein A1
S-VLDL-CE%,0.90 [0.87-0.93],1.832e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Gln,0.90 [0.87-0.93],7.814e-04,***,Glutamine
L-LDL-PL,0.90 [0.87-0.93],3.268e-04,***,Phospholipids in Large LDL
XXL-VLDL-FC%,0.90 [0.86-0.93],0.004,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.90 [0.87-0.93],5.810e-05,***,Glycine
Total-P,0.89 [0.86-0.93],9.731e-04,***,Total-Concentration of Lipoprotein Particles
XXL-VLDL-C%,0.89 [0.86-0.93],4.610e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC,0.89 [0.86-0.92],1.723e-05,***,Free Cholesterol in Medium LDL
L-LDL-C,0.89 [0.86-0.92],2.062e-05,***,Cholesterol in Large LDL
SM,0.89 [0.86-0.92],1.272e-04,***,Sphingomyelins
Clinical LDL-C,0.89 [0.86-0.92],3.031e-06,***,Clinical LDL Cholesterol
IDL-L,0.89 [0.85-0.92],4.244e-06,***,Total-Lipids in IDL
M-HDL-C,0.88 [0.85-0.92],2.522e-05,***,Cholesterol in Medium HDL
M-HDL-CE,0.88 [0.85-0.91],7.936e-06,***,Cholesteryl Esters in Medium HDL
S-LDL-FC,0.88 [0.85-0.91],8.409e-08,***,Free Cholesterol in Small LDL
HDL-L,0.88 [0.84-0.91],3.323e-05,***,Total-Lipids in HDL
M-VLDL-CE,0.88 [0.85-0.91],8.539e-08,***,Cholesteryl Esters in Medium VLDL
Total-C,0.88 [0.85-0.91],1.675e-07,***,Total-Cholesterol
LDL-size,0.87 [0.84-0.91],4.282e-08,***,Average Diameter for LDL Particles
LDL-FC,0.87 [0.84-0.90],1.018e-09,***,Free Cholesterol in LDL
Total-CE,0.87 [0.84-0.90],6.057e-09,***,Total-Esterified Cholesterol
DHA%,0.86 [0.83-0.90],3.216e-08,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-FC,0.86 [0.83-0.90],2.232e-10,***,Free Cholesterol in IDL
XL-VLDL-FC%,0.86 [0.83-0.89],4.325e-10,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-FC,0.86 [0.83-0.90],5.743e-08,***,Free Cholesterol in HDL
IDL-CE,0.86 [0.83-0.89],2.381e-11,***,Cholesteryl Esters in IDL
L-LDL-FC,0.86 [0.83-0.89],3.101e-11,***,Free Cholesterol in Large LDL
M-VLDL-PL%,0.86 [0.83-0.89],3.140e-12,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-C,0.86 [0.83-0.89],1.588e-11,***,Cholesterol in IDL
L-HDL-FC%,0.86 [0.83-0.89],3.652e-09,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-FC,0.86 [0.82-0.89],3.989e-11,***,Free Cholesterol in Very Large HDL
XS-VLDL-FC%,0.85 [0.82-0.88],3.744e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE%,0.85 [0.82-0.88],9.111e-13,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-size,0.85 [0.82-0.88],1.290e-09,***,Average Diameter for HDL Particles
IDL-FC%,0.85 [0.82-0.88],1.965e-14,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-PL,0.85 [0.82-0.88],3.477e-10,***,Phospholipids in Large HDL
S-VLDL-C%,0.84 [0.82-0.87],1.206e-16,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-PL,0.84 [0.81-0.88],1.812e-11,***,Phospholipids in Very Large HDL
S-LDL-C%,0.84 [0.82-0.87],9.489e-18,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-P,0.84 [0.81-0.88],3.140e-12,***,Concentration of Very Large HDL Particles
S-HDL-CE%,0.84 [0.81-0.87],9.475e-20,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-L,0.83 [0.80-0.87],5.133e-14,***,Total-Lipids in Very Large HDL
M-VLDL-FC%,0.83 [0.80-0.86],2.220e-19,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.83 [0.80-0.86],2.056e-17,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-FC,0.83 [0.79-0.86],1.806e-14,***,Free Cholesterol in Large HDL
L-HDL-L,0.83 [0.79-0.86],7.995e-15,***,Total-Lipids in Large HDL
M-LDL-C%,0.82 [0.80-0.85],2.713e-26,***,Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.82 [0.79-0.86],1.270e-16,***,HDL Cholesterol
L-HDL-P,0.82 [0.79-0.86],1.409e-15,***,Concentration of Large HDL Particles
S-LDL-FC%,0.82 [0.79-0.85],3.399e-29,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.82 [0.79-0.85],3.185e-25,***,Cholesterol to Total-Lipids in Small HDL percentage
HDL-CE,0.82 [0.78-0.85],1.263e-18,***,Cholesteryl Esters in HDL
M-HDL-FC%,0.81 [0.78-0.85],1.319e-18,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-C%,0.81 [0.78-0.84],5.945e-23,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE%,0.81 [0.78-0.84],1.130e-29,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.81 [0.78-0.84],1.166e-27,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-C,0.81 [0.78-0.84],8.167e-20,***,Cholesterol in Very Large HDL
XL-VLDL-CE%,0.81 [0.78-0.84],2.562e-25,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-CE%,0.80 [0.78-0.83],7.507e-31,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-CE,0.80 [0.77-0.83],1.368e-21,***,Cholesteryl Esters in Very Large HDL
IDL-CE%,0.80 [0.77-0.83],1.127e-34,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-C,0.80 [0.77-0.83],1.464e-21,***,Cholesterol in Large HDL
L-HDL-CE,0.79 [0.76-0.83],4.551e-23,***,Cholesteryl Esters in Large HDL
S-VLDL-FC%,0.79 [0.76-0.82],1.525e-35,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.79 [0.76-0.82],4.290e-35,***,Phospholipids to Total-Lipids in Small VLDL percentage
