Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.11 [1.07-1.14],3.328e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.10 [1.07-1.14],5.496e-05,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,1.10 [1.07-1.14],0.001,**,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.09 [1.06-1.13],0.002,**,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.09 [1.06-1.13],0.002,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.09 [1.06-1.12],0.003,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.08 [1.05-1.12],0.031,*,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,0.93 [0.90-0.95],0.041,*,Free Cholesterol in Very Large HDL
IDL-FC,0.92 [0.90-0.95],0.020,*,Free Cholesterol in IDL
IDL-CE,0.92 [0.90-0.95],0.021,*,Cholesteryl Esters in IDL
IDL-C,0.92 [0.90-0.95],0.013,*,Cholesterol in IDL
Total-CE,0.92 [0.90-0.95],0.029,*,Total-Esterified Cholesterol
XL-HDL-PL,0.92 [0.89-0.95],0.033,*,Phospholipids in Very Large HDL
S-VLDL-PL%,0.92 [0.89-0.95],0.016,*,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.92 [0.89-0.95],0.006,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.92 [0.89-0.94],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.92 [0.89-0.94],0.004,**,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-size,0.92 [0.89-0.95],0.023,*,Average Diameter for HDL Particles
XL-HDL-L,0.92 [0.89-0.94],0.003,**,Total-Lipids in Very Large HDL
M-VLDL-CE%,0.92 [0.89-0.94],0.004,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-C%,0.91 [0.89-0.94],7.477e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-HDL-PL,0.91 [0.89-0.94],0.006,**,Phospholipids in Large HDL
XL-HDL-P,0.91 [0.89-0.94],7.599e-04,***,Concentration of Very Large HDL Particles
HDL-FC,0.91 [0.88-0.94],0.003,**,Free Cholesterol in HDL
L-HDL-CE%,0.91 [0.88-0.94],0.014,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-C,0.91 [0.89-0.94],3.579e-04,***,Cholesterol in Very Large HDL
HDL-CE,0.91 [0.88-0.94],0.002,**,Cholesteryl Esters in HDL
L-LDL-C%,0.91 [0.88-0.94],7.807e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-CE,0.91 [0.88-0.94],1.868e-04,***,Cholesteryl Esters in Very Large HDL
HDL-C,0.91 [0.88-0.94],0.001,**,HDL Cholesterol
L-HDL-FC,0.91 [0.88-0.94],3.727e-04,***,Free Cholesterol in Large HDL
L-HDL-P,0.91 [0.88-0.94],2.807e-04,***,Concentration of Large HDL Particles
L-HDL-L,0.91 [0.88-0.94],3.912e-04,***,Total-Lipids in Large HDL
L-HDL-FC%,0.91 [0.88-0.94],0.003,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C%,0.90 [0.88-0.93],3.395e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-CE,0.90 [0.88-0.93],7.662e-05,***,Cholesteryl Esters in Large HDL
L-HDL-C%,0.90 [0.87-0.93],4.926e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C,0.90 [0.88-0.93],6.932e-05,***,Cholesterol in Large HDL
XS-VLDL-CE%,0.90 [0.87-0.93],4.016e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.89 [0.86-0.92],1.747e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
