Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.15-1.20],1.647e-46,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.17 [1.15-1.19],9.398e-51,***,Glycoprotein Acetyls
L-HDL-PL%,1.15 [1.13-1.18],7.363e-35,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.15 [1.12-1.17],1.219e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.14 [1.11-1.16],7.607e-32,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.13 [1.11-1.16],7.965e-29,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,1.13 [1.11-1.16],2.780e-23,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,1.12 [1.10-1.14],1.490e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-size,1.12 [1.10-1.14],2.765e-24,***,Average Diameter for VLDL Particles
IDL-TG%,1.12 [1.10-1.14],1.506e-24,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.12 [1.09-1.14],5.437e-21,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.11 [1.09-1.13],1.948e-23,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.11 [1.09-1.13],5.427e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,1.11 [1.09-1.13],3.969e-24,***,Triglycerides in Small HDL
XS-VLDL-PL%,1.11 [1.09-1.13],7.560e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,1.11 [1.08-1.13],3.369e-20,***,Triglycerides in Very Large VLDL
L-LDL-TG%,1.10 [1.08-1.13],8.545e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-TG%,1.10 [1.08-1.12],2.196e-17,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-TG,1.10 [1.08-1.12],3.019e-18,***,Triglycerides in VLDL
XL-VLDL-L,1.10 [1.08-1.12],2.285e-18,***,Total-Lipids in Very Large VLDL
L-VLDL-PL%,1.10 [1.08-1.12],1.397e-18,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-PL,1.10 [1.08-1.12],2.866e-19,***,Phospholipids in Large VLDL
XL-VLDL-P,1.10 [1.08-1.12],1.927e-18,***,Concentration of Very Large VLDL Particles
Total-TG,1.10 [1.08-1.12],6.820e-17,***,Total-Triglycerides
L-VLDL-TG,1.10 [1.08-1.12],2.359e-17,***,Triglycerides in Large VLDL
L-VLDL-L,1.10 [1.08-1.12],2.364e-17,***,Total-Lipids in Large VLDL
L-VLDL-P,1.10 [1.08-1.12],4.680e-17,***,Concentration of Large VLDL Particles
S-VLDL-TG,1.10 [1.08-1.12],2.364e-17,***,Triglycerides in Small VLDL
L-VLDL-FC,1.09 [1.07-1.11],1.113e-16,***,Free Cholesterol in Large VLDL
M-VLDL-TG,1.09 [1.07-1.11],1.594e-16,***,Triglycerides in Medium VLDL
MUFA,1.09 [1.07-1.12],9.102e-14,***,Monounsaturated Fatty Acids
XL-VLDL-PL,1.09 [1.07-1.11],7.456e-16,***,Phospholipids in Very Large VLDL
S-LDL-TG%,1.09 [1.07-1.11],1.088e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL,1.09 [1.07-1.11],9.353e-14,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.09 [1.07-1.11],2.471e-13,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.09 [1.07-1.11],8.578e-13,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,1.09 [1.07-1.11],8.014e-14,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,1.09 [1.07-1.11],6.403e-13,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,1.09 [1.07-1.11],9.211e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-CE,1.09 [1.07-1.11],7.502e-13,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.08 [1.06-1.10],4.072e-12,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.08 [1.06-1.10],3.407e-11,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.08 [1.06-1.10],3.060e-11,***,Triglycerides in Small LDL
S-VLDL-TG%,1.08 [1.06-1.10],4.417e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-C,1.08 [1.06-1.10],3.717e-12,***,Cholesterol in Large VLDL
Creatinine,1.08 [1.06-1.10],4.541e-06,***,Creatinine
XL-VLDL-C,1.08 [1.06-1.10],3.930e-11,***,Cholesterol in Very Large VLDL
XS-VLDL-TG,1.08 [1.06-1.10],9.820e-11,***,Triglycerides in Very Small VLDL
VLDL-L,1.08 [1.06-1.10],1.248e-09,***,Total-Lipids in VLDL
M-LDL-TG,1.08 [1.06-1.10],5.213e-09,***,Triglycerides in Medium LDL
M-LDL-TG%,1.07 [1.05-1.09],1.437e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-TG,1.07 [1.05-1.09],1.461e-07,***,Triglycerides in LDL
XL-VLDL-CE,1.07 [1.05-1.09],6.619e-08,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-CE,1.07 [1.05-1.09],2.286e-07,***,Cholesteryl Esters in Large VLDL
S-VLDL-P,1.07 [1.05-1.08],6.487e-07,***,Concentration of Small VLDL Particles
VLDL-PL,1.07 [1.05-1.08],2.778e-06,***,Phospholipids in VLDL
L-LDL-TG,1.06 [1.04-1.08],8.633e-06,***,Triglycerides in Large LDL
S-VLDL-L,1.06 [1.04-1.08],7.055e-06,***,Total-Lipids in Small VLDL
M-HDL-TG,1.06 [1.04-1.08],6.475e-06,***,Triglycerides in Medium HDL
IDL-TG,1.06 [1.04-1.08],2.351e-05,***,Triglycerides in IDL
HDL-TG,1.06 [1.04-1.08],2.650e-04,***,Triglycerides in HDL
M-VLDL-L,1.05 [1.03-1.07],0.006,**,Total-Lipids in Medium VLDL
VLDL-FC,1.05 [1.03-1.07],0.011,*,Free Cholesterol in VLDL
XXL-VLDL-PL%,1.05 [1.03-1.07],0.008,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.95 [0.93-0.97],0.019,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-CE,0.95 [0.93-0.97],0.011,*,Cholesteryl Esters in IDL
IDL-C,0.95 [0.93-0.96],0.001,**,Cholesterol in IDL
XXL-VLDL-FC%,0.94 [0.93-0.96],9.791e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,0.94 [0.93-0.96],4.379e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C%,0.94 [0.93-0.96],1.640e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,0.94 [0.92-0.96],7.886e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Albumin,0.94 [0.92-0.96],9.713e-05,***,Albumin
M-HDL-P,0.94 [0.92-0.96],4.340e-04,***,Concentration of Medium HDL Particles
IDL-FC,0.94 [0.92-0.96],2.016e-05,***,Free Cholesterol in IDL
IDL-CE%,0.94 [0.92-0.96],1.263e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-CE,0.93 [0.91-0.95],5.088e-07,***,Cholesteryl Esters in Medium HDL
M-HDL-FC,0.93 [0.91-0.95],3.675e-07,***,Free Cholesterol in Medium HDL
ApoA1,0.93 [0.91-0.95],5.887e-07,***,Apolipoprotein A1
M-HDL-C,0.93 [0.91-0.95],2.733e-07,***,Cholesterol in Medium HDL
M-LDL-C%,0.93 [0.91-0.95],2.155e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-C%,0.93 [0.91-0.95],7.581e-10,***,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-PL,0.93 [0.91-0.95],5.117e-08,***,Phospholipids in HDL
DHA%,0.92 [0.90-0.94],2.998e-10,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-CE%,0.92 [0.90-0.94],1.220e-12,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-FC%,0.92 [0.90-0.94],1.420e-13,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.92 [0.90-0.93],4.363e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,0.91 [0.90-0.93],6.867e-16,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-C%,0.91 [0.90-0.93],2.794e-15,***,Cholesterol to Total-Lipids in IDL percentage
HDL-L,0.91 [0.89-0.93],3.022e-13,***,Total-Lipids in HDL
Unsaturation,0.91 [0.89-0.93],1.563e-14,***,Degree of Unsaturation
S-VLDL-PL%,0.91 [0.89-0.93],9.550e-17,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-FC%,0.91 [0.89-0.93],1.056e-16,***,Free Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,0.91 [0.89-0.93],3.938e-17,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-CE%,0.91 [0.89-0.93],1.352e-17,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-C%,0.91 [0.89-0.93],9.553e-16,***,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE%,0.91 [0.89-0.93],7.920e-18,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LA%,0.91 [0.89-0.93],2.316e-16,***,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-C%,0.91 [0.89-0.92],5.162e-19,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-6%,0.90 [0.89-0.92],9.281e-17,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-FC%,0.90 [0.89-0.92],9.740e-20,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-PL%,0.90 [0.88-0.92],7.321e-16,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-VLDL-FC%,0.90 [0.89-0.92],2.192e-20,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-FC,0.90 [0.88-0.91],1.988e-21,***,Free Cholesterol in HDL
M-VLDL-CE%,0.89 [0.88-0.91],1.958e-24,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.89 [0.88-0.91],4.514e-25,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.89 [0.87-0.91],1.632e-25,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C%,0.89 [0.87-0.91],2.419e-26,***,Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,0.89 [0.87-0.91],4.382e-24,***,Cholesteryl Esters in HDL
PUFA%,0.89 [0.87-0.91],6.715e-24,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-C,0.89 [0.87-0.91],3.632e-24,***,HDL Cholesterol
L-HDL-FC%,0.89 [0.87-0.91],1.164e-22,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,0.88 [0.87-0.90],4.315e-32,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.88 [0.87-0.90],2.871e-30,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.88 [0.86-0.90],1.005e-32,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-PL,0.88 [0.86-0.89],4.822e-32,***,Phospholipids in Large HDL
L-HDL-CE%,0.87 [0.86-0.89],6.173e-32,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-FC,0.87 [0.86-0.89],1.239e-40,***,Free Cholesterol in Very Large HDL
M-HDL-FC%,0.87 [0.85-0.89],6.718e-33,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-P,0.87 [0.85-0.88],1.922e-41,***,Concentration of Very Large HDL Particles
L-HDL-C%,0.87 [0.85-0.88],7.009e-37,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL,0.86 [0.85-0.88],3.012e-41,***,Phospholipids in Very Large HDL
L-HDL-P,0.86 [0.85-0.88],3.156e-39,***,Concentration of Large HDL Particles
L-HDL-FC,0.86 [0.85-0.88],8.375e-40,***,Free Cholesterol in Large HDL
