Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.46 [1.40-1.53],1.073e-55,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.45 [1.38-1.52],1.223e-51,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.41 [1.35-1.47],1.045e-50,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.39 [1.33-1.46],3.715e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.35 [1.29-1.41],1.892e-31,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.34 [1.28-1.40],1.263e-32,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.32 [1.26-1.39],2.983e-23,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.31 [1.25-1.38],1.530e-24,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.31 [1.25-1.37],2.211e-23,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.30 [1.24-1.37],1.454e-19,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.27 [1.21-1.33],2.876e-17,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.23 [1.17-1.29],7.923e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.22 [1.17-1.29],1.746e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.22 [1.16-1.28],2.290e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.21 [1.16-1.27],4.353e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.20 [1.14-1.25],1.554e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.19 [1.13-1.25],1.782e-06,***,Triglycerides to Phosphoglycerides ratio
GlycA,1.18 [1.13-1.24],7.819e-07,***,Glycoprotein Acetyls
IDL-PL%,1.18 [1.13-1.23],7.809e-08,***,Phospholipids to Total-Lipids in IDL percentage
SFA%,1.17 [1.12-1.23],1.231e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,1.17 [1.12-1.22],6.140e-07,***,Triglycerides in Small HDL
S-HDL-PL%,1.16 [1.11-1.22],7.410e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG,1.16 [1.11-1.21],1.161e-06,***,Triglycerides in Very Small VLDL
HDL-TG,1.15 [1.10-1.20],7.913e-05,***,Triglycerides in HDL
M-HDL-TG,1.15 [1.10-1.20],8.502e-05,***,Triglycerides in Medium HDL
Lactate,1.14 [1.09-1.20],9.573e-04,***,Lactate
IDL-TG,1.14 [1.09-1.19],7.088e-04,***,Triglycerides in IDL
LDL-TG,1.13 [1.08-1.18],0.022,*,Triglycerides in LDL
L-LDL-TG,1.13 [1.08-1.18],0.020,*,Triglycerides in Large LDL
M-LDL-TG,1.13 [1.08-1.18],0.034,*,Triglycerides in Medium LDL
L-LDL-PL%,0.89 [0.85-0.92],0.006,**,Phospholipids to Total-Lipids in Large LDL percentage
VLDL-CE,0.88 [0.84-0.92],0.008,**,Cholesteryl Esters in VLDL
Cholines,0.88 [0.84-0.92],0.041,*,Total-Cholines
S-VLDL-FC,0.87 [0.83-0.91],0.001,**,Free Cholesterol in Small VLDL
Total-P,0.87 [0.83-0.91],0.004,**,Total-Concentration of Lipoprotein Particles
L-HDL-C,0.87 [0.83-0.92],0.019,*,Cholesterol in Large HDL
L-HDL-CE,0.87 [0.83-0.91],0.008,**,Cholesteryl Esters in Large HDL
M-VLDL-FC,0.87 [0.83-0.91],2.759e-04,***,Free Cholesterol in Medium VLDL
Total-PL,0.87 [0.83-0.91],0.002,**,Total-Phospholipids in Lipoprotein Particles
Total-L,0.87 [0.83-0.91],6.383e-04,***,Total-Lipids in Lipoprotein Particles
XL-HDL-C,0.86 [0.82-0.91],6.366e-04,***,Cholesterol in Very Large HDL
XS-VLDL-C,0.86 [0.82-0.90],5.584e-05,***,Cholesterol in Very Small VLDL
S-LDL-P,0.86 [0.82-0.90],4.641e-05,***,Concentration of Small LDL Particles
HDL-C,0.86 [0.82-0.91],0.001,**,HDL Cholesterol
XL-HDL-CE,0.86 [0.82-0.90],4.121e-04,***,Cholesteryl Esters in Very Large HDL
HDL-CE,0.86 [0.82-0.90],2.400e-04,***,Cholesteryl Esters in HDL
Albumin,0.86 [0.82-0.90],1.905e-06,***,Albumin
PUFA,0.85 [0.81-0.89],1.309e-05,***,Polyunsaturated Fatty Acids
L-VLDL-C%,0.85 [0.81-0.89],2.103e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-PL,0.84 [0.81-0.88],7.326e-08,***,Phospholipids in Small LDL
XL-VLDL-FC%,0.84 [0.80-0.88],1.053e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-P,0.84 [0.80-0.88],6.610e-08,***,Concentration of Large LDL Particles
M-LDL-CE,0.84 [0.80-0.88],4.119e-08,***,Cholesteryl Esters in Medium LDL
