Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.10 [1.07-1.12],3.566e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.09 [1.07-1.11],7.539e-09,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.09 [1.06-1.12],1.006e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.08 [1.06-1.11],1.378e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.08 [1.06-1.10],6.189e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.06 [1.04-1.09],0.004,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.06 [1.04-1.09],0.008,**,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.06 [1.04-1.09],0.009,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-FC,0.94 [0.93-0.96],0.017,*,Free Cholesterol in Small VLDL
XS-VLDL-CE,0.94 [0.92-0.96],0.010,*,Cholesteryl Esters in Very Small VLDL
S-VLDL-C%,0.94 [0.92-0.96],0.013,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC,0.94 [0.92-0.96],0.004,**,Free Cholesterol in Medium VLDL
LA,0.94 [0.92-0.96],0.018,*,Linoleic Acid
S-LDL-P,0.94 [0.92-0.96],0.003,**,Concentration of Small LDL Particles
S-LDL-C%,0.94 [0.92-0.96],0.005,**,Cholesterol to Total-Lipids in Small LDL percentage
Total-PL,0.94 [0.92-0.96],0.045,*,Total-Phospholipids in Lipoprotein Particles
IDL-P,0.94 [0.92-0.96],4.854e-04,***,Concentration of IDL Particles
M-LDL-PL,0.94 [0.92-0.96],0.002,**,Phospholipids in Medium LDL
SM,0.94 [0.92-0.96],0.008,**,Sphingomyelins
Albumin,0.94 [0.92-0.96],0.002,**,Albumin
M-LDL-P,0.94 [0.92-0.96],6.647e-04,***,Concentration of Medium LDL Particles
L-LDL-P,0.94 [0.92-0.96],4.181e-04,***,Concentration of Large LDL Particles
M-LDL-CE,0.94 [0.92-0.96],9.828e-04,***,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.94 [0.92-0.96],7.838e-04,***,Cholesteryl Esters in Small LDL
M-VLDL-PL%,0.94 [0.92-0.96],0.001,**,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-P,0.94 [0.92-0.96],2.415e-04,***,Concentration of LDL Particles
M-LDL-L,0.94 [0.92-0.96],4.946e-04,***,Total-Lipids in Medium LDL
Total-L,0.94 [0.92-0.96],0.003,**,Total-Lipids in Lipoprotein Particles
ApoB,0.94 [0.92-0.96],1.508e-04,***,Apolipoprotein B
L-LDL-FC%,0.94 [0.92-0.96],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-L,0.94 [0.92-0.96],1.281e-04,***,Total-Lipids in Small LDL
S-LDL-PL,0.94 [0.92-0.95],6.658e-05,***,Phospholipids in Small LDL
M-VLDL-CE%,0.94 [0.91-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.93 [0.91-0.96],5.551e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.93 [0.91-0.96],0.001,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C,0.93 [0.92-0.95],8.286e-05,***,Cholesterol in Medium LDL
Remnant-C,0.93 [0.91-0.95],5.357e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-C,0.93 [0.91-0.95],3.908e-05,***,Cholesterol in Small LDL
M-HDL-FC%,0.93 [0.91-0.96],0.041,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-PL,0.93 [0.91-0.95],3.395e-05,***,Phospholipids in IDL
L-HDL-C%,0.93 [0.91-0.96],0.017,*,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C,0.93 [0.91-0.95],9.815e-06,***,Cholesterol in Medium VLDL
XS-VLDL-FC%,0.93 [0.91-0.95],3.305e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-PL,0.93 [0.91-0.95],9.658e-06,***,Phospholipids in LDL
LDL-CE,0.93 [0.91-0.95],8.169e-06,***,Cholesteryl Esters in LDL
LDL-L,0.93 [0.91-0.95],7.121e-06,***,Total-Lipids in LDL
