Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.16 [1.13-1.18],1.011e-44,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.15 [1.13-1.18],1.642e-42,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.15 [1.13-1.18],4.834e-35,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.14 [1.12-1.17],4.106e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.14 [1.12-1.17],3.783e-33,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.14 [1.12-1.16],1.139e-34,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.11-1.15],2.959e-31,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.13 [1.10-1.15],1.927e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.13 [1.10-1.15],7.647e-25,***,Glycoprotein Acetyls
S-HDL-TG%,1.12 [1.10-1.15],2.945e-26,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],1.288e-25,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,1.12 [1.10-1.14],4.526e-24,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.12 [1.10-1.14],6.454e-22,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.12 [1.09-1.14],8.287e-18,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.12 [1.09-1.14],1.078e-21,***,Triglycerides to Phosphoglycerides ratio
S-LDL-TG%,1.12 [1.10-1.14],5.422e-26,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-PL%,1.11 [1.09-1.14],9.037e-19,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.11 [1.09-1.13],1.280e-19,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.10 [1.08-1.12],1.418e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,1.10 [1.08-1.12],2.135e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.10 [1.08-1.12],5.409e-17,***,Triglycerides in Small HDL
VLDL-size,1.08 [1.06-1.10],9.617e-09,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.08 [1.06-1.10],5.114e-09,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,1.07 [1.05-1.09],2.195e-09,***,Triglycerides in Very Small VLDL
S-VLDL-TG,1.07 [1.05-1.09],4.895e-08,***,Triglycerides in Small VLDL
Total-TG,1.07 [1.05-1.09],3.547e-07,***,Total-Triglycerides
Creatinine,1.07 [1.05-1.09],0.001,**,Creatinine
XXL-VLDL-PL,1.07 [1.05-1.09],3.428e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.07 [1.05-1.09],1.474e-06,***,Triglycerides in VLDL
XL-VLDL-L,1.07 [1.05-1.09],1.510e-06,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.07 [1.05-1.09],8.615e-07,***,Concentration of Very Large VLDL Particles
XXL-VLDL-P,1.07 [1.05-1.09],1.042e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
SFA%,1.07 [1.05-1.09],6.565e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-L,1.07 [1.05-1.09],4.059e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.07 [1.05-1.09],4.347e-06,***,Phospholipids in Large VLDL
M-LDL-TG,1.07 [1.05-1.08],3.650e-06,***,Triglycerides in Medium LDL
XXL-VLDL-C,1.06 [1.05-1.08],1.122e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.06 [1.05-1.08],8.309e-06,***,Triglycerides in Small LDL
Lactate,1.06 [1.04-1.08],2.946e-05,***,Lactate
XXL-VLDL-CE,1.06 [1.04-1.08],2.079e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
LDL-TG,1.06 [1.04-1.08],1.080e-05,***,Triglycerides in LDL
XXL-VLDL-FC,1.06 [1.04-1.08],1.737e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.06 [1.04-1.08],3.056e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
IDL-TG,1.06 [1.04-1.08],1.422e-05,***,Triglycerides in IDL
XL-VLDL-PL,1.06 [1.04-1.08],8.233e-05,***,Phospholipids in Very Large VLDL
M-HDL-TG,1.06 [1.04-1.08],2.750e-05,***,Triglycerides in Medium HDL
L-LDL-TG,1.06 [1.04-1.08],4.982e-05,***,Triglycerides in Large LDL
L-VLDL-P,1.06 [1.04-1.08],2.234e-04,***,Concentration of Large VLDL Particles
HDL-TG,1.06 [1.04-1.08],8.706e-05,***,Triglycerides in HDL
L-VLDL-TG,1.06 [1.04-1.08],7.050e-04,***,Triglycerides in Large VLDL
L-VLDL-L,1.06 [1.04-1.08],0.001,**,Total-Lipids in Large VLDL
L-VLDL-FC,1.06 [1.04-1.08],0.002,**,Free Cholesterol in Large VLDL
XL-VLDL-FC,1.06 [1.04-1.08],0.004,**,Free Cholesterol in Very Large VLDL
MUFA,1.05 [1.03-1.08],0.033,*,Monounsaturated Fatty Acids
IDL-PL%,1.05 [1.04-1.07],0.002,**,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG,1.05 [1.03-1.07],0.019,*,Triglycerides in Medium VLDL
XS-VLDL-C,0.95 [0.93-0.97],0.048,*,Cholesterol in Very Small VLDL
Remnant-C,0.95 [0.93-0.97],0.040,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,0.95 [0.93-0.97],0.009,**,Cholesteryl Esters in LDL
Albumin,0.95 [0.93-0.97],0.013,*,Albumin
M-VLDL-C,0.95 [0.93-0.97],0.004,**,Cholesterol in Medium VLDL
Omega-3%,0.95 [0.93-0.97],0.041,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-L,0.95 [0.93-0.96],0.004,**,Total-Lipids in LDL
LDL-PL,0.95 [0.93-0.96],0.001,**,Phospholipids in LDL
Phosphoglyc,0.94 [0.93-0.96],0.010,**,Phosphoglycerides
XXL-VLDL-FC%,0.94 [0.93-0.96],0.006,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Non-HDL-C,0.94 [0.93-0.96],4.836e-04,***,Total-Cholesterol Minus HDL-C
M-HDL-L,0.94 [0.92-0.96],0.005,**,Total-Lipids in Medium HDL
IDL-P,0.94 [0.93-0.96],3.148e-05,***,Concentration of IDL Particles
Omega-6,0.94 [0.92-0.96],5.670e-04,***,Omega-6 Fatty Acids
S-VLDL-CE%,0.94 [0.92-0.96],4.518e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-CE,0.94 [0.92-0.96],3.046e-05,***,Cholesteryl Esters in Very Small VLDL
LDL-C,0.94 [0.92-0.96],3.548e-05,***,LDL Cholesterol
PUFA,0.94 [0.92-0.96],1.082e-04,***,Polyunsaturated Fatty Acids
L-LDL-CE,0.94 [0.92-0.96],1.376e-05,***,Cholesteryl Esters in Large LDL
Total-PL,0.94 [0.92-0.96],7.110e-05,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-L,0.94 [0.92-0.96],6.176e-06,***,Total-Lipids in Large LDL
L-VLDL-C%,0.94 [0.92-0.95],3.291e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
PC,0.94 [0.92-0.96],8.371e-05,***,Phosphatidylcholines
M-LDL-FC,0.94 [0.92-0.95],2.094e-06,***,Free Cholesterol in Medium LDL
S-HDL-CE%,0.94 [0.92-0.95],1.398e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-PL%,0.93 [0.92-0.95],6.714e-05,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-PL,0.93 [0.92-0.95],3.416e-07,***,Phospholipids in Large LDL
LA,0.93 [0.92-0.95],1.792e-06,***,Linoleic Acid
S-LDL-FC,0.93 [0.92-0.95],1.399e-07,***,Free Cholesterol in Small LDL
M-HDL-P,0.93 [0.91-0.95],7.378e-06,***,Concentration of Medium HDL Particles
Cholines,0.93 [0.91-0.95],2.066e-06,***,Total-Cholines
L-LDL-C,0.93 [0.91-0.95],5.474e-08,***,Cholesterol in Large LDL
Clinical LDL-C,0.93 [0.91-0.95],1.940e-08,***,Clinical LDL Cholesterol
XL-HDL-CE%,0.93 [0.91-0.95],4.928e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-CE,0.93 [0.91-0.95],5.892e-09,***,Cholesteryl Esters in Medium VLDL
