Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-TG%,"0.113 [0.109,0.117]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,"0.110 [0.106,0.114]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG,"0.104 [0.100,0.108]",0.000e+00,***,Triglycerides in Small HDL
XS-VLDL-TG%,"0.103 [0.099,0.107]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,"0.099 [0.095,0.103]",0.000e+00,***,Triglycerides in Very Large VLDL
TG/PG,"0.098 [0.094,0.102]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"0.097 [0.093,0.101]",0.000e+00,***,Average Diameter for VLDL Particles
M-VLDL-TG%,"0.095 [0.091,0.100]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-TG,"0.094 [0.090,0.098]",0.000e+00,***,Total-Triglycerides
MUFA%,"0.094 [0.089,0.098]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-TG,"0.093 [0.089,0.097]",0.000e+00,***,Triglycerides in VLDL
XL-VLDL-P,"0.091 [0.087,0.096]",0.000e+00,***,Concentration of Very Large VLDL Particles
L-HDL-TG%,"0.091 [0.087,0.095]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-L,"0.091 [0.087,0.095]",0.000e+00,***,Total-Lipids in Very Large VLDL
S-VLDL-TG,"0.091 [0.087,0.095]",0.000e+00,***,Triglycerides in Small VLDL
L-VLDL-TG,"0.091 [0.087,0.095]",0.000e+00,***,Triglycerides in Large VLDL
S-LDL-TG,"0.089 [0.085,0.093]",0.000e+00,***,Triglycerides in Small LDL
IDL-TG%,"0.089 [0.085,0.093]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-P,"0.088 [0.084,0.092]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-LDL-TG,"0.088 [0.084,0.092]",0.000e+00,***,Triglycerides in Medium LDL
