Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"159.945 [143.581,176.308]",8.610e-76,***,Creatinine
XL-HDL-FC%,"142.577 [126.061,159.094]",1.866e-58,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"118.489 [101.912,135.066]",4.787e-39,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"104.948 [88.599,121.298]",8.104e-31,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"96.342 [79.653,113.031]",3.047e-24,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"95.614 [79.646,111.583]",2.360e-26,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"93.047 [76.556,109.537]",5.336e-23,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"91.766 [75.329,108.203]",1.935e-22,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"84.508 [68.275,100.740]",4.915e-19,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-PL%,"79.374 [62.249,96.499]",2.558e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL,"78.408 [61.938,94.877]",2.598e-15,***,Phospholipids in Large VLDL
L-VLDL-FC,"78.013 [61.595,94.431]",3.071e-15,***,Free Cholesterol in Large VLDL
XL-VLDL-L,"77.947 [61.382,94.511]",7.145e-15,***,Total-Lipids in Very Large VLDL
XL-VLDL-TG,"77.731 [61.096,94.366]",1.298e-14,***,Triglycerides in Very Large VLDL
XL-VLDL-P,"77.612 [61.018,94.206]",1.200e-14,***,Concentration of Very Large VLDL Particles
L-VLDL-L,"76.510 [60.144,92.876]",1.250e-14,***,Total-Lipids in Large VLDL
XL-VLDL-PL,"75.961 [59.386,92.535]",6.492e-14,***,Phospholipids in Very Large VLDL
L-VLDL-TG,"75.950 [59.562,92.339]",2.588e-14,***,Triglycerides in Large VLDL
L-VLDL-P,"75.942 [59.494,92.389]",3.526e-14,***,Concentration of Large VLDL Particles
M-HDL-TG%,"74.609 [58.284,90.934]",8.140e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE,"73.102 [56.519,89.685]",1.362e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"73.011 [56.475,89.546]",1.207e-12,***,Free Cholesterol in Very Large VLDL
Leu,"71.665 [55.745,87.584]",2.712e-13,***,Leucine
M-VLDL-TG%,"71.572 [54.990,88.154]",6.473e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"71.068 [54.836,87.300]",2.270e-12,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-TG,"70.921 [54.427,87.416]",8.522e-12,***,Triglycerides in VLDL
