Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"40.160 [35.752,44.569]",1.891e-65,***,Creatinine
XL-HDL-FC%,"34.533 [30.083,38.984]",1.300e-46,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"27.607 [23.141,32.074]",2.540e-28,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"24.405 [20.001,28.809]",4.694e-22,***,Average Diameter for VLDL Particles
XL-HDL-C%,"22.609 [18.308,26.909]",1.749e-19,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"21.811 [17.370,26.252]",1.555e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"21.045 [16.550,25.541]",1.116e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"20.589 [16.162,25.016]",1.937e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,"20.101 [15.639,24.563]",2.561e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Leu,"18.756 [14.471,23.041]",2.302e-12,***,Leucine
XS-VLDL-TG%,"17.856 [13.374,22.339]",1.384e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,"17.010 [12.398,21.621]",1.143e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,"17.009 [12.636,21.382]",5.865e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,"16.904 [12.534,21.274]",8.073e-09,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG,"16.467 [11.987,20.947]",1.374e-07,***,Triglycerides in Very Large VLDL
M-HDL-TG%,"16.308 [11.911,20.704]",8.421e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG,"16.064 [11.650,20.477]",2.297e-07,***,Triglycerides in Large VLDL
XL-VLDL-P,"15.809 [11.340,20.279]",9.649e-07,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,"15.796 [11.335,20.258]",9.217e-07,***,Total-Lipids in Very Large VLDL
L-VLDL-PL,"15.582 [11.146,20.018]",1.358e-06,***,Phospholipids in Large VLDL
L-VLDL-L,"15.421 [11.013,19.829]",1.649e-06,***,Total-Lipids in Large VLDL
L-VLDL-FC,"15.301 [10.878,19.723]",2.784e-06,***,Free Cholesterol in Large VLDL
Val,"15.288 [10.851,19.726]",3.391e-06,***,Valine
L-VLDL-P,"15.217 [10.787,19.647]",3.895e-06,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"15.049 [10.585,19.514]",9.126e-06,***,Phospholipids in Very Large VLDL
XXL-VLDL-TG,"14.647 [10.151,19.144]",3.991e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"14.535 [10.047,19.024]",5.105e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,"14.350 [9.908,18.792]",5.634e-05,***,Triglycerides in VLDL
XL-VLDL-FC,"14.016 [9.562,18.470]",1.603e-04,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE,"13.993 [9.526,18.459]",1.908e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"13.646 [9.137,18.156]",6.957e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"13.597 [9.086,18.108]",8.007e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-C,"13.431 [8.954,17.908]",9.472e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"13.247 [9.009,17.485]",2.088e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,"13.176 [8.755,17.597]",0.001,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,"13.118 [8.858,17.377]",3.662e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-VLDL-TG%,"12.932 [8.542,17.322]",0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-C,"12.827 [8.403,17.251]",0.003,**,Cholesterol in Very Large VLDL
MUFA%,"12.803 [8.189,17.416]",0.012,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
His,"12.756 [8.556,16.956]",6.100e-04,***,Histidine
M-VLDL-TG,"12.613 [8.220,17.007]",0.004,**,Triglycerides in Medium VLDL
Ile,"12.548 [8.238,16.857]",0.003,**,Isoleucine
L-VLDL-C,"12.530 [8.141,16.919]",0.005,**,Cholesterol in Large VLDL
XXL-VLDL-FC,"12.406 [7.910,16.902]",0.015,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-TG%,"12.199 [7.649,16.749]",0.034,*,Triglycerides to Total-Lipids in IDL percentage
Gln,"11.675 [7.330,16.020]",0.032,*,Glutamine
S-HDL-P,"-12.545 [-16.872,-8.217]",0.003,**,Concentration of Small HDL Particles
IDL-P,"-12.596 [-16.998,-8.195]",0.005,**,Concentration of IDL Particles
IDL-CE%,"-12.842 [-17.408,-8.276]",0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-FA,"-12.877 [-17.300,-8.454]",0.003,**,Total-Fatty Acids
L-LDL-FC,"-12.906 [-17.310,-8.502]",0.002,**,Free Cholesterol in Large LDL
L-LDL-FC%,"-13.556 [-18.212,-8.900]",0.003,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-C%,"-13.695 [-18.061,-9.330]",1.810e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-P,"-13.717 [-18.132,-9.303]",2.603e-04,***,Concentration of Very Small VLDL Particles
Omega-3,"-13.924 [-18.303,-9.545]",1.067e-04,***,Omega-3 Fatty Acids
S-HDL-FC%,"-14.144 [-18.551,-9.738]",7.295e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-C,"-14.152 [-18.475,-9.830]",3.219e-05,***,Cholesterol in Small HDL
XS-VLDL-PL,"-14.160 [-18.578,-9.743]",7.740e-05,***,Phospholipids in Very Small VLDL
LA,"-14.351 [-18.730,-9.972]",3.099e-05,***,Linoleic Acid
XS-VLDL-FC,"-15.399 [-19.805,-10.993]",1.727e-06,***,Free Cholesterol in Very Small VLDL
XL-VLDL-CE%,"-15.401 [-19.820,-10.981]",1.981e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-FC%,"-15.524 [-20.052,-10.995]",4.288e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Total-L,"-15.653 [-20.076,-11.229]",9.469e-07,***,Total-Lipids in Lipoprotein Particles
XL-VLDL-FC%,"-15.778 [-20.094,-11.461]",1.844e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-PL%,"-15.800 [-20.284,-11.316]",1.161e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-HDL-C%,"-15.927 [-20.677,-11.177]",1.161e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
