Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,"0.139 [0.109,0.169]",3.270e-14,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"0.136 [0.106,0.167]",5.858e-13,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,"0.123 [0.093,0.152]",1.715e-10,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.107 [0.077,0.137]",5.987e-07,***,Degree of Unsaturation
S-LDL-PL%,"0.103 [0.074,0.131]",3.098e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-CE%,"0.102 [0.073,0.132]",2.456e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-CE%,"0.098 [0.070,0.127]",3.344e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,"0.094 [0.065,0.122]",3.046e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,"0.092 [0.064,0.121]",2.916e-05,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-C%,"0.086 [0.056,0.116]",0.006,**,Cholesterol to Total-Lipids in Medium HDL percentage
DHA%,"0.085 [0.056,0.115]",0.004,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetate,"0.085 [0.057,0.113]",7.567e-04,***,Acetate
M-LDL-FC%,"0.085 [0.055,0.114]",0.005,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,"0.078 [0.049,0.108]",0.040,*,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC%,"0.078 [0.049,0.106]",0.030,*,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-P,"-0.077 [-0.105,-0.049]",0.021,*,Concentration of Large LDL Particles
L-VLDL-PL%,"-0.080 [-0.109,-0.050]",0.026,*,Phospholipids to Total-Lipids in Large VLDL percentage
Clinical LDL-C,"-0.080 [-0.109,-0.052]",0.005,**,Clinical LDL Cholesterol
M-LDL-PL,"-0.081 [-0.109,-0.052]",0.004,**,Phospholipids in Medium LDL
IDL-FC,"-0.081 [-0.110,-0.052]",0.008,**,Free Cholesterol in IDL
S-LDL-C,"-0.081 [-0.110,-0.053]",0.003,**,Cholesterol in Small LDL
L-LDL-C,"-0.081 [-0.110,-0.053]",0.004,**,Cholesterol in Large LDL
PUFA,"-0.082 [-0.110,-0.053]",0.006,**,Polyunsaturated Fatty Acids
S-LDL-L,"-0.082 [-0.110,-0.054]",0.002,**,Total-Lipids in Small LDL
LDL-PL,"-0.082 [-0.110,-0.054]",0.002,**,Phospholipids in LDL
LA,"-0.082 [-0.111,-0.054]",0.003,**,Linoleic Acid
GlycA,"-0.083 [-0.112,-0.053]",0.013,*,Glycoprotein Acetyls
L-LDL-CE,"-0.083 [-0.112,-0.055]",0.002,**,Cholesteryl Esters in Large LDL
L-LDL-PL,"-0.084 [-0.112,-0.056]",0.001,**,Phospholipids in Large LDL
Albumin,"-0.085 [-0.113,-0.056]",0.002,**,Albumin
LDL-C,"-0.085 [-0.113,-0.057]",7.859e-04,***,LDL Cholesterol
LDL-P,"-0.085 [-0.113,-0.057]",6.115e-04,***,Concentration of LDL Particles
L-LDL-L,"-0.086 [-0.114,-0.058]",5.654e-04,***,Total-Lipids in Large LDL
Total-P,"-0.086 [-0.116,-0.056]",0.003,**,Total-Concentration of Lipoprotein Particles
Omega-6,"-0.086 [-0.115,-0.058]",7.433e-04,***,Omega-6 Fatty Acids
TG/PG,"-0.088 [-0.119,-0.057]",0.007,**,Triglycerides to Phosphoglycerides ratio
VLDL-size,"-0.088 [-0.118,-0.057]",0.005,**,Average Diameter for VLDL Particles
LDL-L,"-0.088 [-0.116,-0.060]",2.052e-04,***,Total-Lipids in LDL
M-LDL-C,"-0.089 [-0.117,-0.061]",1.167e-04,***,Cholesterol in Medium LDL
LDL-CE,"-0.090 [-0.118,-0.062]",8.785e-05,***,Cholesteryl Esters in LDL
M-VLDL-C,"-0.090 [-0.118,-0.062]",9.590e-05,***,Cholesterol in Medium VLDL
M-LDL-L,"-0.090 [-0.118,-0.062]",8.209e-05,***,Total-Lipids in Medium LDL
S-LDL-P,"-0.093 [-0.121,-0.065]",2.181e-05,***,Concentration of Small LDL Particles
S-HDL-TG%,"-0.093 [-0.123,-0.063]",3.446e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-C,"-0.093 [-0.122,-0.064]",7.242e-05,***,Cholesterol in IDL
S-LDL-CE,"-0.093 [-0.121,-0.065]",1.736e-05,***,Cholesteryl Esters in Small LDL
