Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"0.004 [0.004,0.005]",1.453e-20,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"0.004 [0.003,0.005]",5.129e-19,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Creatinine,"0.004 [0.003,0.005]",1.271e-13,***,Creatinine
PUFA%,"0.003 [0.003,0.004]",1.059e-11,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,"0.003 [0.002,0.004]",9.849e-09,***,Triglycerides to Total-Lipids in Large VLDL percentage
Leu,"0.003 [0.002,0.004]",7.743e-08,***,Leucine
Sc-ala,"0.003 [0.002,0.004]",8.940e-08,***,Spectrometer-corrected alanine
Unsaturation,"0.003 [0.002,0.003]",1.528e-05,***,Degree of Unsaturation
Omega-3%,"0.003 [0.002,0.003]",5.898e-06,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,"0.003 [0.002,0.003]",3.942e-05,***,Valine
Omega-6%,"0.002 [0.002,0.003]",7.626e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,"0.002 [0.002,0.003]",0.002,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-VLDL-TG%,"0.002 [0.001,0.003]",0.006,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,"0.002 [0.001,0.003]",0.002,**,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-FC%,"0.002 [0.001,0.003]",0.013,*,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,"0.002 [0.001,0.003]",0.044,*,Phospholipids to Total-Lipids in Large HDL percentage
Ala,"0.002 [0.001,0.003]",0.014,*,Alanine
VLDL-TG,"-0.002 [-0.003,-0.001]",0.029,*,Triglycerides in VLDL
L-VLDL-L,"-0.002 [-0.003,-0.001]",0.020,*,Total-Lipids in Large VLDL
L-HDL-FC%,"-0.002 [-0.003,-0.001]",0.019,*,Free Cholesterol to Total-Lipids in Large HDL percentage
Total-TG,"-0.002 [-0.003,-0.001]",0.006,**,Total-Triglycerides
M-VLDL-CE%,"-0.002 [-0.003,-0.001]",0.007,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-FC,"-0.002 [-0.003,-0.002]",4.681e-04,***,Free Cholesterol in Small LDL
L-VLDL-P,"-0.002 [-0.003,-0.002]",0.002,**,Concentration of Large VLDL Particles
XS-VLDL-TG,"-0.002 [-0.003,-0.002]",9.851e-04,***,Triglycerides in Very Small VLDL
M-VLDL-C%,"-0.002 [-0.003,-0.002]",0.004,**,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-P,"-0.002 [-0.003,-0.002]",0.002,**,Concentration of Very Large VLDL Particles
L-VLDL-C%,"-0.002 [-0.003,-0.002]",5.142e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
Phosphoglyc,"-0.002 [-0.003,-0.002]",0.001,**,Phosphoglycerides
XL-VLDL-L,"-0.002 [-0.003,-0.002]",7.686e-04,***,Total-Lipids in Very Large VLDL
S-VLDL-C%,"-0.002 [-0.003,-0.002]",2.734e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-PL,"-0.002 [-0.003,-0.002]",4.564e-04,***,Phospholipids in Large VLDL
XXL-VLDL-P,"-0.002 [-0.003,-0.002]",1.885e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Pyruvate,"-0.003 [-0.003,-0.002]",0.004,**,Pyruvate
XXL-VLDL-TG,"-0.003 [-0.003,-0.002]",9.451e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-FC,"-0.003 [-0.003,-0.002]",1.112e-05,***,Free Cholesterol in Medium LDL
M-LDL-TG,"-0.003 [-0.003,-0.002]",2.306e-05,***,Triglycerides in Medium LDL
XL-HDL-TG,"-0.003 [-0.003,-0.002]",9.048e-06,***,Triglycerides in Very Large HDL
IDL-TG,"-0.003 [-0.003,-0.002]",6.171e-06,***,Triglycerides in IDL
L-LDL-TG,"-0.003 [-0.003,-0.002]",6.158e-06,***,Triglycerides in Large LDL
LDL-TG,"-0.003 [-0.003,-0.002]",4.799e-06,***,Triglycerides in LDL
L-VLDL-PL%,"-0.003 [-0.003,-0.002]",2.366e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
Cholines,"-0.003 [-0.003,-0.002]",3.807e-05,***,Total-Cholines
L-VLDL-FC,"-0.003 [-0.003,-0.002]",1.004e-05,***,Free Cholesterol in Large VLDL
M-VLDL-FC%,"-0.003 [-0.003,-0.002]",1.619e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Acetoacetate,"-0.003 [-0.003,-0.002]",1.668e-06,***,Acetoacetate
S-LDL-TG,"-0.003 [-0.003,-0.002]",3.708e-06,***,Triglycerides in Small LDL
XXL-VLDL-PL,"-0.003 [-0.003,-0.002]",7.845e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
PUFA,"-0.003 [-0.003,-0.002]",1.577e-06,***,Polyunsaturated Fatty Acids
S-VLDL-CE%,"-0.003 [-0.003,-0.002]",8.061e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-PL,"-0.003 [-0.004,-0.002]",2.386e-06,***,Phospholipids in Very Large VLDL
