Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"245.867 [227.646,264.089]",2.137e-146,***,Creatinine
XL-HDL-FC%,"228.969 [210.567,247.370]",2.749e-124,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"176.834 [158.302,195.366]",4.293e-72,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"161.324 [143.041,179.607]",3.253e-61,***,Average Diameter for VLDL Particles
XL-HDL-C%,"152.072 [134.215,169.929]",8.280e-57,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"137.194 [118.505,155.883]",2.268e-41,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"136.837 [118.374,155.299]",3.086e-42,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"128.790 [109.619,147.961]",4.353e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"127.720 [109.308,146.132]",1.422e-36,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"126.572 [108.396,144.749]",6.958e-37,***,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,"122.854 [105.037,140.670]",4.231e-36,***,Leucine
Total-BCAA,"114.438 [96.261,132.615]",1.641e-29,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-VLDL-TG%,"111.098 [92.523,129.672]",2.738e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"111.073 [92.434,129.713]",4.555e-26,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"109.861 [91.299,128.422]",1.146e-25,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"108.843 [90.480,127.206]",9.405e-26,***,Triglycerides in Large VLDL
Val,"108.322 [89.860,126.783]",3.663e-25,***,Valine
L-VLDL-PL,"108.123 [89.666,126.580]",4.514e-25,***,Phospholipids in Large VLDL
XL-VLDL-P,"108.014 [89.418,126.610]",1.380e-24,***,Concentration of Very Large VLDL Particles
L-VLDL-L,"107.552 [89.212,125.893]",3.929e-25,***,Total-Lipids in Large VLDL
L-VLDL-FC,"107.447 [89.047,125.846]",6.832e-25,***,Free Cholesterol in Large VLDL
XL-VLDL-PL,"105.300 [86.724,123.876]",3.020e-23,***,Phospholipids in Very Large VLDL
M-HDL-TG%,"104.630 [86.335,122.925]",1.002e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-P,"104.228 [85.794,122.663]",4.154e-23,***,Concentration of Large VLDL Particles
XL-VLDL-FC,"99.648 [81.113,118.183]",1.523e-20,***,Free Cholesterol in Very Large VLDL
VLDL-TG,"99.333 [80.846,117.820]",1.623e-20,***,Triglycerides in VLDL
XXL-VLDL-L,"99.195 [80.513,117.877]",6.011e-20,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"98.367 [79.651,117.083]",1.799e-19,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"95.945 [77.353,114.536]",1.218e-18,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"94.990 [76.578,113.403]",1.257e-18,***,Cholesterol in Very Large VLDL
XS-VLDL-TG%,"94.646 [75.977,113.315]",7.347e-18,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL,"93.937 [75.166,112.709]",2.628e-17,***,Phospholipids in Chylomicrons and Extremely Large VLDL
MUFA%,"93.083 [73.879,112.286]",5.233e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C,"92.982 [74.346,111.618]",3.493e-17,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"92.413 [73.634,111.191]",1.291e-16,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-PL%,"91.800 [74.070,109.529]",8.660e-19,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-PL%,"91.741 [73.339,110.143]",3.781e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-C,"91.265 [72.995,109.534]",3.107e-17,***,Cholesterol in Large VLDL
M-VLDL-TG,"88.582 [70.292,106.873]",5.653e-16,***,Triglycerides in Medium VLDL
XL-VLDL-CE,"86.961 [68.650,105.273]",3.232e-15,***,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-FC,"86.621 [67.903,105.339]",2.920e-14,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Ile,"82.655 [64.709,100.601]",4.319e-14,***,Isoleucine
Total-TG,"79.196 [60.664,97.728]",1.320e-11,***,Total-Triglycerides
XL-VLDL-TG%,"76.111 [58.457,93.765]",7.027e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-L,"74.085 [55.706,92.464]",6.612e-10,***,Total-Lipids in VLDL
L-VLDL-CE,"71.266 [53.087,89.445]",3.669e-09,***,Cholesteryl Esters in Large VLDL
S-VLDL-TG,"66.273 [47.845,84.702]",4.232e-07,***,Triglycerides in Small VLDL
Gln,"66.206 [48.102,84.309]",1.791e-07,***,Glutamine
S-HDL-TG,"65.528 [46.742,84.314]",1.893e-06,***,Triglycerides in Small HDL
IDL-TG%,"65.147 [46.187,84.108]",3.838e-06,***,Triglycerides to Total-Lipids in IDL percentage
His,"64.809 [47.308,82.311]",9.245e-08,***,Histidine
S-LDL-TG,"59.682 [40.914,78.449]",1.063e-04,***,Triglycerides in Small LDL
S-VLDL-TG%,"58.624 [40.328,76.920]",7.841e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-CE%,"57.464 [39.295,75.633]",1.319e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
VLDL-PL,"56.597 [38.180,75.014]",3.957e-04,***,Phospholipids in VLDL
M-LDL-CE%,"54.750 [36.885,72.615]",4.382e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-P,"54.329 [36.022,72.636]",0.001,**,Concentration of Small VLDL Particles
M-VLDL-L,"51.252 [33.026,69.478]",0.008,**,Total-Lipids in Medium VLDL
Sc-ala,"49.172 [31.254,67.091]",0.017,*,Spectrometer-corrected alanine
Acetone,"48.820 [30.503,67.137]",0.040,*,Acetone
SFA,"-50.596 [-69.150,-32.041]",0.021,*,Saturated Fatty Acids
XXL-VLDL-C%,"-51.243 [-69.046,-33.439]",0.004,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,"-52.824 [-72.149,-33.500]",0.019,*,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,"-53.539 [-71.493,-35.585]",0.001,**,Cholesteryl Esters in Small HDL
L-LDL-FC,"-58.171 [-76.526,-39.816]",1.216e-04,***,Free Cholesterol in Large LDL
Total-FA,"-58.379 [-76.812,-39.945]",1.251e-04,***,Total-Fatty Acids
S-HDL-P,"-59.105 [-77.140,-41.070]",3.099e-05,***,Concentration of Small HDL Particles
IDL-C%,"-59.258 [-78.448,-40.069]",3.301e-04,***,Cholesterol to Total-Lipids in IDL percentage
