Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"9.270 [9.040,9.500]",0.000e+00,***,Glycoprotein Acetyls
S-HDL-CE,"5.412 [5.193,5.631]",0.000e+00,***,Cholesteryl Esters in Small HDL
S-HDL-P,"5.323 [5.104,5.543]",0.000e+00,***,Concentration of Small HDL Particles
XL-HDL-C%,"5.268 [5.036,5.500]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-C,"5.081 [4.861,5.300]",0.000e+00,***,Cholesterol in Small HDL
M-LDL-PL,"4.444 [4.225,4.662]",0.000e+00,***,Phospholipids in Medium LDL
M-LDL-CE,"4.434 [4.215,4.653]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"4.409 [4.191,4.628]",0.000e+00,***,Total-Lipids in Medium LDL
M-LDL-C,"4.404 [4.186,4.623]",0.000e+00,***,Cholesterol in Medium LDL
S-HDL-L,"4.385 [4.164,4.606]",0.000e+00,***,Total-Lipids in Small HDL
XL-HDL-FC%,"4.359 [4.101,4.617]",8.170e-234,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-C%,"4.231 [4.008,4.454]",1.038e-296,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-CE,"4.197 [3.978,4.416]",9.892e-303,***,Cholesteryl Esters in Small LDL
S-LDL-C,"4.132 [3.914,4.351]",2.676e-294,***,Cholesterol in Small LDL
M-LDL-FC,"4.111 [3.892,4.330]",1.126e-290,***,Free Cholesterol in Medium LDL
LDL-PL,"3.979 [3.760,4.198]",2.347e-271,***,Phospholipids in LDL
S-LDL-CE%,"3.973 [3.752,4.193]",9.845e-267,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
MUFA%,"3.935 [3.696,4.173]",3.569e-223,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"3.896 [3.671,4.121]",4.866e-246,***,Monounsaturated Fatty Acids
S-LDL-L,"3.895 [3.676,4.114]",1.173e-260,***,Total-Lipids in Small LDL
XL-VLDL-CE,"3.885 [3.661,4.109]",5.854e-247,***,Cholesteryl Esters in Very Large VLDL
M-LDL-P,"3.833 [3.614,4.052]",5.926e-252,***,Concentration of Medium LDL Particles
L-LDL-PL,"3.828 [3.607,4.048]",6.541e-248,***,Phospholipids in Large LDL
LDL-CE,"3.817 [3.598,4.037]",3.488e-249,***,Cholesteryl Esters in LDL
LDL-L,"3.790 [3.571,4.010]",2.484e-245,***,Total-Lipids in LDL
S-VLDL-C,"3.782 [3.563,4.002]",6.323e-244,***,Cholesterol in Small VLDL
S-VLDL-FC,"3.768 [3.549,3.987]",4.808e-243,***,Free Cholesterol in Small VLDL
S-VLDL-CE,"3.750 [3.530,3.970]",9.701e-239,***,Cholesteryl Esters in Small VLDL
Clinical LDL-C,"3.738 [3.518,3.958]",5.477e-237,***,Clinical LDL Cholesterol
S-VLDL-PL,"3.736 [3.516,3.955]",1.995e-237,***,Phospholipids in Small VLDL
LDL-C,"3.735 [3.516,3.955]",8.917e-238,***,LDL Cholesterol
S-HDL-PL,"3.723 [3.501,3.946]",1.019e-229,***,Phospholipids in Small HDL
Lactate,"3.711 [3.487,3.934]",2.836e-226,***,Lactate
M-VLDL-P,"3.701 [3.481,3.920]",1.730e-233,***,Concentration of Medium VLDL Particles
L-VLDL-FC%,"3.694 [3.474,3.915]",1.614e-230,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-FC,"3.605 [3.386,3.824]",4.800e-223,***,Free Cholesterol in Small LDL
LDL-P,"3.591 [3.372,3.810]",5.322e-221,***,Concentration of LDL Particles
SM,"3.577 [3.344,3.810]",4.465e-193,***,Sphingomyelins
XL-HDL-CE%,"3.567 [3.346,3.789]",6.972e-213,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-FC,"3.559 [3.340,3.778]",1.218e-216,***,Free Cholesterol in Medium VLDL
M-VLDL-PL,"3.520 [3.300,3.739]",3.784e-211,***,Phospholipids in Medium VLDL
M-VLDL-L,"3.503 [3.283,3.724]",1.228e-206,***,Total-Lipids in Medium VLDL
LDL-FC,"3.493 [3.272,3.714]",4.080e-205,***,Free Cholesterol in LDL
M-VLDL-C,"3.492 [3.272,3.711]",4.196e-207,***,Cholesterol in Medium VLDL
L-LDL-L,"3.485 [3.264,3.706]",2.286e-204,***,Total-Lipids in Large LDL
S-HDL-FC,"3.483 [3.260,3.707]",5.355e-199,***,Free Cholesterol in Small HDL
ApoB,"3.459 [3.239,3.678]",4.562e-204,***,Apolipoprotein B
