Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"0.230 [0.218,0.243]",7.760e-264,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,"0.222 [0.211,0.234]",2.976e-303,***,Glycoprotein Acetyls
XL-HDL-C%,"0.169 [0.158,0.181]",5.125e-175,***,Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,"0.128 [0.116,0.140]",1.239e-93,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,"0.124 [0.112,0.135]",2.709e-87,***,Triglycerides to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"0.121 [0.110,0.132]",1.167e-94,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-size,"0.119 [0.107,0.131]",1.939e-79,***,Average Diameter for VLDL Particles
XL-VLDL-CE,"0.118 [0.107,0.129]",1.380e-89,***,Cholesteryl Esters in Very Large VLDL
TG/PG,"0.114 [0.102,0.126]",1.840e-71,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-C,"0.109 [0.098,0.121]",4.292e-75,***,Cholesterol in Very Large VLDL
L-VLDL-FC,"0.107 [0.096,0.118]",3.620e-70,***,Free Cholesterol in Large VLDL
L-VLDL-C,"0.106 [0.095,0.118]",1.344e-71,***,Cholesterol in Large VLDL
S-LDL-CE%,"0.104 [0.093,0.115]",1.402e-71,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-HDL-TG%,"0.103 [0.092,0.115]",1.144e-61,***,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-CE,"0.103 [0.092,0.114]",1.343e-70,***,Cholesteryl Esters in Medium LDL
L-VLDL-CE,"0.102 [0.091,0.113]",4.522e-67,***,Cholesteryl Esters in Large VLDL
M-LDL-CE%,"0.100 [0.089,0.111]",7.638e-65,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-C,"0.099 [0.088,0.110]",8.412e-65,***,Cholesterol in Medium LDL
S-VLDL-CE,"0.099 [0.088,0.110]",4.270e-64,***,Cholesteryl Esters in Small VLDL
L-VLDL-FC%,"0.099 [0.088,0.110]",1.109e-63,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-CE,"0.099 [0.088,0.110]",1.488e-64,***,Cholesteryl Esters in Small LDL
M-LDL-L,"0.099 [0.088,0.109]",1.932e-64,***,Total-Lipids in Medium LDL
L-VLDL-PL,"0.098 [0.086,0.109]",2.424e-57,***,Phospholipids in Large VLDL
M-LDL-PL,"0.097 [0.086,0.108]",1.762e-62,***,Phospholipids in Medium LDL
L-VLDL-L,"0.097 [0.086,0.108]",6.658e-57,***,Total-Lipids in Large VLDL
M-LDL-P,"0.097 [0.086,0.108]",4.031e-62,***,Concentration of Medium LDL Particles
XL-VLDL-FC,"0.095 [0.084,0.107]",5.644e-55,***,Free Cholesterol in Very Large VLDL
L-VLDL-PL%,"0.095 [0.084,0.107]",3.931e-54,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-VLDL-C,"0.095 [0.084,0.106]",2.392e-59,***,Cholesterol in Small VLDL
VLDL-FC,"0.095 [0.084,0.106]",4.745e-58,***,Free Cholesterol in VLDL
S-LDL-C,"0.095 [0.084,0.106]",2.369e-59,***,Cholesterol in Small LDL
XL-VLDL-PL,"0.094 [0.083,0.106]",5.033e-53,***,Phospholipids in Very Large VLDL
VLDL-L,"0.094 [0.083,0.105]",6.934e-55,***,Total-Lipids in VLDL
XL-VLDL-L,"0.094 [0.082,0.105]",9.687e-52,***,Total-Lipids in Very Large VLDL
S-LDL-C%,"0.093 [0.082,0.104]",3.149e-55,***,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-P,"0.093 [0.082,0.104]",1.529e-56,***,Concentration of Medium VLDL Particles
L-VLDL-P,"0.092 [0.081,0.104]",1.287e-51,***,Concentration of Large VLDL Particles
VLDL-PL,"0.092 [0.080,0.103]",3.737e-53,***,Phospholipids in VLDL
L-HDL-PL%,"0.091 [0.079,0.103]",2.777e-45,***,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-C,"0.091 [0.080,0.102]",5.659e-54,***,VLDL Cholesterol
M-VLDL-L,"0.090 [0.079,0.101]",6.739e-53,***,Total-Lipids in Medium VLDL
XL-VLDL-P,"0.090 [0.079,0.102]",2.918e-48,***,Concentration of Very Large VLDL Particles
XXL-VLDL-CE,"0.090 [0.079,0.102]",7.175e-49,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-LDL-L,"0.090 [0.079,0.101]",3.526e-53,***,Total-Lipids in Small LDL
Lactate,"0.088 [0.077,0.099]",3.261e-48,***,Lactate
S-VLDL-PL,"0.088 [0.077,0.099]",5.460e-50,***,Phospholipids in Small VLDL
M-VLDL-PL,"0.087 [0.076,0.098]",5.261e-49,***,Phospholipids in Medium VLDL
S-VLDL-FC,"0.086 [0.076,0.097]",9.082e-49,***,Free Cholesterol in Small VLDL
M-VLDL-FC,"0.085 [0.075,0.096]",1.209e-47,***,Free Cholesterol in Medium VLDL
VLDL-CE,"0.085 [0.074,0.096]",2.468e-47,***,Cholesteryl Esters in VLDL
S-LDL-P,"0.085 [0.074,0.096]",2.177e-47,***,Concentration of Small LDL Particles
XXL-VLDL-C,"0.085 [0.073,0.096]",2.805e-42,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-VLDL-L,"0.085 [0.073,0.096]",3.083e-45,***,Total-Lipids in Small VLDL
XS-VLDL-FC%,"0.083 [0.072,0.094]",7.100e-44,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-TG,"0.083 [0.071,0.094]",7.584e-40,***,Triglycerides in VLDL
M-VLDL-TG,"0.082 [0.071,0.094]",3.922e-41,***,Triglycerides in Medium VLDL
S-VLDL-P,"0.082 [0.071,0.093]",1.765e-42,***,Concentration of Small VLDL Particles
M-LDL-FC,"0.082 [0.071,0.093]",1.652e-43,***,Free Cholesterol in Medium LDL
L-VLDL-TG,"0.082 [0.070,0.093]",1.870e-39,***,Triglycerides in Large VLDL
M-HDL-PL%,"0.081 [0.069,0.093]",1.428e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA,"0.081 [0.069,0.092]",2.095e-39,***,Monounsaturated Fatty Acids
LDL-PL,"0.080 [0.070,0.091]",1.020e-41,***,Phospholipids in LDL
XL-VLDL-TG,"0.080 [0.068,0.091]",2.613e-36,***,Triglycerides in Very Large VLDL
VLDL-P,"0.080 [0.069,0.091]",3.673e-40,***,Concentration of VLDL Particles
ApoB,"0.080 [0.069,0.090]",1.128e-40,***,Apolipoprotein B
LDL-P,"0.079 [0.068,0.090]",1.215e-40,***,Concentration of LDL Particles
M-VLDL-C,"0.078 [0.067,0.089]",7.285e-39,***,Cholesterol in Medium VLDL
L-LDL-PL%,"0.077 [0.066,0.088]",1.020e-37,***,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-FC,"0.076 [0.065,0.086]",1.439e-36,***,Free Cholesterol in Small LDL
S-HDL-P,"0.076 [0.065,0.086]",5.183e-36,***,Concentration of Small HDL Particles
S-HDL-CE,"0.075 [0.064,0.086]",9.185e-36,***,Cholesteryl Esters in Small HDL
XXL-VLDL-L,"0.075 [0.063,0.086]",8.624e-32,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-LDL-PL,"0.075 [0.064,0.086]",8.508e-36,***,Phospholipids in Small LDL
Clinical LDL-C,"0.074 [0.063,0.085]",1.176e-34,***,Clinical LDL Cholesterol
XXL-VLDL-FC,"0.074 [0.063,0.086]",1.045e-31,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,"0.074 [0.062,0.085]",1.514e-31,***,Total-Triglycerides
LDL-L,"0.073 [0.062,0.084]",1.674e-33,***,Total-Lipids in LDL
XXL-VLDL-PL,"0.072 [0.061,0.084]",1.043e-29,***,Phospholipids in Chylomicrons and Extremely Large VLDL
LDL-CE,"0.072 [0.061,0.083]",4.246e-33,***,Cholesteryl Esters in LDL
3-Hydroxybutyrate,"0.072 [0.061,0.083]",2.163e-31,***,3-Hydroxybutyrate
L-LDL-PL,"0.071 [0.060,0.082]",1.376e-31,***,Phospholipids in Large LDL
S-HDL-TG,"0.071 [0.059,0.082]",3.487e-28,***,Triglycerides in Small HDL
LDL-C,"0.070 [0.059,0.081]",1.980e-30,***,LDL Cholesterol
M-VLDL-CE,"0.069 [0.058,0.080]",2.591e-29,***,Cholesteryl Esters in Medium VLDL
Non-HDL-C,"0.069 [0.058,0.080]",2.911e-29,***,Total-Cholesterol Minus HDL-C
L-LDL-P,"0.068 [0.057,0.078]",2.709e-28,***,Concentration of Large LDL Particles
XXL-VLDL-P,"0.067 [0.056,0.079]",3.405e-25,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
IDL-P,"0.067 [0.056,0.078]",2.408e-27,***,Concentration of IDL Particles
XXL-VLDL-TG,"0.067 [0.055,0.078]",2.261e-24,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Remnant-C,"0.066 [0.055,0.077]",8.617e-27,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XL-VLDL-PL%,"0.066 [0.055,0.077]",3.680e-27,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,"0.066 [0.054,0.077]",8.869e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.066 [0.054,0.077]",1.388e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-CE%,"0.064 [0.053,0.075]",6.840e-24,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C,"0.063 [0.052,0.074]",7.067e-24,***,Cholesterol in Small HDL
LDL-FC,"0.063 [0.052,0.074]",1.915e-23,***,Free Cholesterol in LDL
S-VLDL-CE%,"0.063 [0.052,0.074]",3.155e-23,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-FC%,"0.062 [0.051,0.073]",1.340e-22,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL%,"0.061 [0.050,0.072]",1.890e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-L,"0.058 [0.047,0.069]",1.402e-19,***,Total-Lipids in Large LDL
M-LDL-TG,"0.058 [0.047,0.069]",9.358e-19,***,Triglycerides in Medium LDL
S-LDL-TG,"0.054 [0.043,0.066]",6.707e-16,***,Triglycerides in Small LDL
S-VLDL-TG,"0.054 [0.043,0.065]",1.096e-15,***,Triglycerides in Small VLDL
L-LDL-CE,"0.054 [0.043,0.065]",1.306e-16,***,Cholesteryl Esters in Large LDL
M-LDL-C%,"0.054 [0.043,0.065]",4.562e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C,"0.053 [0.042,0.064]",6.651e-16,***,Cholesterol in Large LDL
Pyruvate,"0.052 [0.041,0.063]",1.861e-15,***,Pyruvate
L-LDL-FC,"0.052 [0.041,0.063]",1.356e-14,***,Free Cholesterol in Large LDL
S-HDL-L,"0.051 [0.040,0.062]",6.206e-14,***,Total-Lipids in Small HDL
SFA,"0.051 [0.039,0.062]",1.256e-13,***,Saturated Fatty Acids
Total-FA,"0.050 [0.039,0.062]",1.417e-13,***,Total-Fatty Acids
LDL-TG,"0.050 [0.039,0.061]",3.361e-13,***,Triglycerides in LDL
S-VLDL-C%,"0.045 [0.034,0.056]",6.503e-10,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-TG,"0.044 [0.033,0.055]",1.710e-09,***,Triglycerides in Large LDL
IDL-FC,"0.044 [0.033,0.056]",3.448e-09,***,Free Cholesterol in IDL
XL-HDL-CE%,"0.044 [0.033,0.055]",1.512e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC,"0.043 [0.032,0.054]",8.108e-09,***,Free Cholesterol in Very Small VLDL
XS-VLDL-P,"0.042 [0.031,0.053]",3.258e-08,***,Concentration of Very Small VLDL Particles
Total-FC,"0.040 [0.028,0.051]",9.409e-07,***,Total-Free Cholesterol
S-HDL-C%,"0.039 [0.028,0.050]",1.163e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-PL,"0.037 [0.026,0.048]",1.368e-05,***,Phospholipids in Very Small VLDL
Total-L,"0.037 [0.026,0.048]",1.950e-05,***,Total-Lipids in Lipoprotein Particles
Tyr,"0.036 [0.025,0.047]",7.041e-05,***,Tyrosine
S-HDL-PL,"0.033 [0.022,0.044]",0.002,**,Phospholipids in Small HDL
XS-VLDL-L,"0.032 [0.021,0.043]",0.005,**,Total-Lipids in Very Small VLDL
SM,"0.032 [0.020,0.043]",0.019,*,Sphingomyelins
XS-VLDL-TG,"0.030 [0.019,0.041]",0.034,*,Triglycerides in Very Small VLDL
IDL-PL%,"-0.031 [-0.042,-0.020]",0.009,**,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,"-0.031 [-0.042,-0.020]",0.008,**,Phospholipids to Total-Lipids in Medium LDL percentage
Phosphoglyc,"-0.034 [-0.046,-0.022]",0.002,**,Phosphoglycerides
XL-VLDL-FC%,"-0.034 [-0.046,-0.023]",0.001,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Cholines,"-0.035 [-0.047,-0.023]",8.469e-04,***,Total-Cholines
L-LDL-C%,"-0.036 [-0.048,-0.025]",1.640e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-TG%,"-0.036 [-0.048,-0.025]",6.731e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
His,"-0.037 [-0.048,-0.026]",1.450e-05,***,Histidine
HDL-P,"-0.037 [-0.049,-0.025]",1.043e-04,***,Concentration of HDL Particles
Leu,"-0.038 [-0.049,-0.027]",1.759e-05,***,Leucine
M-LDL-TG%,"-0.040 [-0.052,-0.029]",3.886e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
Acetone,"-0.041 [-0.052,-0.030]",1.047e-07,***,Acetone
XS-VLDL-CE%,"-0.041 [-0.053,-0.030]",1.381e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-VLDL-TG%,"-0.042 [-0.053,-0.031]",1.937e-08,***,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-TG,"-0.043 [-0.054,-0.032]",5.664e-09,***,Triglycerides in Very Large HDL
Unsaturation,"-0.044 [-0.056,-0.032]",4.917e-08,***,Degree of Unsaturation
DHA%,"-0.044 [-0.056,-0.033]",1.361e-08,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-CE%,"-0.047 [-0.058,-0.035]",2.854e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Phe,"-0.049 [-0.060,-0.038]",1.099e-12,***,Phenylalanine
Ile,"-0.051 [-0.063,-0.040]",5.839e-14,***,Isoleucine
Citrate,"-0.053 [-0.065,-0.042]",3.091e-15,***,Citrate
M-LDL-FC%,"-0.055 [-0.067,-0.044]",1.726e-15,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,"-0.057 [-0.068,-0.045]",7.126e-17,***,Average Diameter for LDL Particles
XXL-VLDL-FC%,"-0.060 [-0.071,-0.048]",3.103e-19,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,"-0.062 [-0.074,-0.050]",1.688e-19,***,Glycine
PC,"-0.063 [-0.075,-0.051]",1.064e-20,***,Phosphatidylcholines
Creatinine,"-0.065 [-0.078,-0.053]",8.135e-18,***,Creatinine
M-HDL-C%,"-0.074 [-0.086,-0.062]",1.238e-29,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL,"-0.080 [-0.092,-0.069]",7.171e-36,***,Phospholipids in Medium HDL
M-HDL-L,"-0.088 [-0.100,-0.076]",1.943e-42,***,Total-Lipids in Medium HDL
M-HDL-P,"-0.089 [-0.101,-0.077]",2.813e-43,***,Concentration of Medium HDL Particles
M-HDL-CE,"-0.092 [-0.104,-0.080]",8.992e-46,***,Cholesteryl Esters in Medium HDL
Omega-6%,"-0.093 [-0.105,-0.081]",4.058e-50,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG,"-0.094 [-0.105,-0.083]",8.561e-54,***,Triglycerides in Large HDL
ApoA1,"-0.094 [-0.106,-0.082]",1.077e-47,***,Apolipoprotein A1
L-HDL-CE%,"-0.095 [-0.107,-0.083]",3.091e-50,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA%,"-0.095 [-0.107,-0.084]",6.951e-52,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-C,"-0.096 [-0.108,-0.084]",1.415e-49,***,Cholesterol in Medium HDL
S-LDL-PL%,"-0.096 [-0.107,-0.085]",5.350e-59,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-FC%,"-0.096 [-0.108,-0.085]",1.004e-54,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Acetate,"-0.097 [-0.107,-0.086]",3.514e-61,***,Acetate
M-HDL-FC,"-0.103 [-0.115,-0.091]",1.243e-57,***,Free Cholesterol in Medium HDL
LA%,"-0.113 [-0.125,-0.101]",2.637e-74,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-PL%,"-0.115 [-0.126,-0.103]",2.887e-82,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-C%,"-0.116 [-0.128,-0.104]",2.547e-74,***,Cholesterol to Total-Lipids in Large HDL percentage
Gln,"-0.117 [-0.128,-0.106]",1.032e-89,***,Glutamine
PUFA/MUFA,"-0.122 [-0.134,-0.110]",3.478e-84,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-PL,"-0.124 [-0.136,-0.112]",1.126e-82,***,Phospholipids in HDL
HDL-L,"-0.131 [-0.143,-0.119]",1.376e-90,***,Total-Lipids in HDL
HDL-CE,"-0.132 [-0.145,-0.120]",7.267e-90,***,Cholesteryl Esters in HDL
L-HDL-FC%,"-0.136 [-0.147,-0.124]",2.774e-108,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-C,"-0.138 [-0.150,-0.125]",1.691e-97,***,HDL Cholesterol
HDL-FC,"-0.144 [-0.157,-0.132]",6.005e-107,***,Free Cholesterol in HDL
M-HDL-FC%,"-0.146 [-0.158,-0.133]",5.002e-110,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-FC,"-0.149 [-0.161,-0.137]",6.716e-126,***,Free Cholesterol in Very Large HDL
XL-HDL-P,"-0.182 [-0.195,-0.170]",8.354e-174,***,Concentration of Very Large HDL Particles
XL-HDL-C,"-0.183 [-0.195,-0.170]",1.555e-172,***,Cholesterol in Very Large HDL
XL-HDL-PL%,"-0.187 [-0.199,-0.175]",6.247e-203,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-CE,"-0.188 [-0.201,-0.175]",1.012e-179,***,Cholesteryl Esters in Very Large HDL
L-HDL-P,"-0.198 [-0.211,-0.185]",8.796e-193,***,Concentration of Large HDL Particles
XL-HDL-L,"-0.199 [-0.212,-0.187]",7.655e-205,***,Total-Lipids in Very Large HDL
L-HDL-CE,"-0.200 [-0.213,-0.187]",6.019e-196,***,Cholesteryl Esters in Large HDL
L-HDL-PL,"-0.203 [-0.216,-0.190]",4.573e-206,***,Phospholipids in Large HDL
L-HDL-FC,"-0.204 [-0.216,-0.191]",4.127e-205,***,Free Cholesterol in Large HDL
L-HDL-C,"-0.205 [-0.217,-0.192]",9.386e-204,***,Cholesterol in Large HDL
XL-HDL-PL,"-0.207 [-0.219,-0.194]",2.449e-221,***,Phospholipids in Very Large HDL
L-HDL-L,"-0.212 [-0.225,-0.199]",4.392e-219,***,Total-Lipids in Large HDL
HDL-size,"-0.239 [-0.252,-0.226]",2.702e-285,***,Average Diameter for HDL Particles
